"Title","Artist","Spins"
"Shake It Off","TAYLOR SWIFT",6528
"All About That Bass","MEGHAN TRAINOR",6426
"Animals","MAROON 5",5583
"Don't","ED SHEERAN",5541
"Cool Kids","ECHOSMITH",4993
"Boom Clap","CHARLI XCX",4927
"Habits (Stay High)","TOVE LO",4116
"Bang Bang","JESSIE J/A. GRANDE/N. MINAJ",3902
"Superheroes","THE SCRIPT",3562
"Rather Be f/Jess Glynne","CLEAN BANDIT",3287
"I'm Not The Only One","SAM SMITH",3261
"Try","COLBIE CAILLAT",3206
"Stolen Dance","MILKY CHANCE",2525
"Riptide","VANCE JOY",2435
"Take Me To Church","HOZIER",2291
"I Lived","ONEREPUBLIC",1945
"Chandelier","SIA",1894
"In Your Arms","NICO & VINZ",1692
"Battleships","DAUGHTRY",1557
"Ghost","ELLA HENDERSON",1531
"Blank Space","TAYLOR SWIFT",1315
"Secrets","MARY LAMBERT",1159
"Centuries","FALL OUT BOY",1147
"Baby Don't Lie","GWEN STEFANI",1068
"Headphones f/LOLO","MATT NATHANSON",1062
"Cadillac, Cadillac","TRAIN",1058
"What Are You Waiting For","NICKELBACK",994
"Waves","MR PROBZ",833
"Fire","GAVIN DEGRAW",824
"Afterlife","INGRID MICHAELSON",755
"Break Free f/Zedd","ARIANA GRANDE",635
"Black Widow f/Rita Ora","IGGY AZALEA",577
"Blame f/John Newman","CALVIN HARRIS",524
"Jealous","NICK JONAS",516
"Shatter Me f/Lzzy Hale","LINDSEY STIRLING",470
"Dangerous f/Joywave","BIG DATA",453
"Steal My Girl","ONE DIRECTION",427
"I Bet My Life","IMAGINE DRAGONS",402
"Bartender","LADY ANTEBELLUM",342
"Fools Gold","FITZ & THE TANTRUMS",337
"Trumpets","JASON DERULO",310
"Lips Are Movin","MEGHAN TRAINOR",277
"Love Me Harder","ARIANA GRANDE & THE WEEKND",229
"Unbreakable","JAMIE SCOTT",211
"Thinking Out Loud","ED SHEERAN",194
"Every Breaking Wave","U2",180
"Everything Is Possible","JONATHAN JACKSON + ENATION",172
"Never Been In Love f/Icona Pop","COBRA STARSHIP",160
"Budapest","GEORGE EZRA",153
"Don't Tell 'Em f/YG","JEREMIH",144
