"Title","Artist","Spins"
"Counting Stars","ONEREPUBLIC",5984
"Let Her Go","PASSENGER",5917
"Demons","IMAGINE DRAGONS",5389
"Say Something","A GREAT BIG WORLD",5118
"Best Day Of My Li...","AMERICAN AUTHORS",5066
"Wake Me Up","AVICII",4244
"Story Of My Life","ONE DIRECTION",3783
"Love Don't Die","FRAY",3398
"Sweater Weather","NEIGHBOURHOOD",3304
"Pompeii","BASTILLE",3146
"Team","LORDE",2910
"Waiting For Super...","DAUGHTRY",2853
"Hold On","COLBIE CAILLAT",2661
"Timber f/Ke$ha","PITBULL",2572
"Love Me Again","JOHN NEWMAN",2153
"Unconditionally","KATY PERRY",2097
"Come To Me","GOO GOO DOLLS",2026
"Burn","ELLIE GOULDING",1796
"Human","CHRISTINA PERRI",1545
"Wrecking Ball","MILEY CYRUS",1344
"Young Girls","BRUNO MARS",1295
"Do What U Want f/...","LADY GAGA",1231
"Stay The Night f/...","ZEDD",1204
"Dark Horse","KATY PERRY",1085
"Make A Move","GAVIN DEGRAW",1064
"The Monster f/Rih...","EMINEM",1023
"All Of Me","JOHN LEGEND",735
"The Giving Tree","PLAIN WHITE T'S",646
"Sleeping With A F...","NEON TREES",630
"Hold On We're Goi...","DRAKE F/MAJID JOR...",457
"Hey Brother","AVICII",433
"Lucky Strike","MAROON 5",390
"Chocolate","THE 1975",384
"She Keeps Me Warm","MARY LAMBERT",369
"Bonfire Heart","JAMES BLUNT",318
"The Walker","FITZ & THE TANTRU...",294
"The Man","ALOE BLACC",291
"Kinks Shirt","MATT NATHANSON",290
"Can't Remember To...","SHAKIRA F/RIHANNA",257
"On Top Of The Wor...","IMAGINE DRAGONS",255
"XO","BEYONCE",255
"Fight","LEE DEWYZE",245
"Come A Little Clo...","CAGE THE ELEPHANT",203
"Happy","PHARRELL WILLIAMS",192
"Adore You","MILEY CYRUS",187
"Pumpin Blood","NONONO",155
"Here's To Us","KEVIN RUDOLF",142
"Ain't It Fun","PARAMORE",139
"Rescue","YUNA",134
"Already Yours","HONOR BY AUGUST",106
