"Title","Artist","Spins"
"Team","LORDE",5575
"Story Of My Life","ONE DIRECTION",5426
"Pompeii","BASTILLE",5332
"Best Day Of My Life","AMERICAN AUTHORS",5009
"Happy","PHARRELL WILLIAMS",4889
"Dark Horse","KATY PERRY",4803
"Counting Stars","ONEREPUBLIC",4187
"Say Something","A GREAT BIG WORLD",4126
"Burn","ELLIE GOULDING",4123
"All Of Me","JOHN LEGEND",3417
"Let Her Go","PASSENGER",3393
"Timber f/Ke$ha","PITBULL",2928
"Sleeping With A Friend","NEON TREES",2581
"Young Girls","BRUNO MARS",2546
"Love Me Again","JOHN NEWMAN",2275
"Human","CHRISTINA PERRI",2243
"The Man","ALOE BLACC",2008
"The Walker","FITZ & THE TANTRUMS",1885
"Chocolate","THE 1975",1433
"Tonight You're Perfect","NEW POLITICS",1294
"She Keeps Me Warm","MARY LAMBERT",1203
"I Choose You","SARA BAREILLES",1098
"Hey Brother","AVICII",973
"Ain't It Fun","PARAMORE",949
"Come A Little Closer","CAGE THE ELEPHANT",889
"The Monster f/Rihanna","EMINEM",843
"Love Don't Die","FRAY",842
"Raging Fire","PHILLIP PHILLIPS",748
"Girls Chase Boys","INGRID MICHAELSON",748
"On Top Of The World","IMAGINE DRAGONS",660
"Kinks Shirt","MATT NATHANSON",632
"Talk Dirty f/2 Chainz","JASON DERULO",583
"Neon Lights","DEMI LOVATO",451
"Pumpin Blood","NONONO",434
"Not A Bad Thing","JUSTIN TIMBERLAKE",411
"The Mother We Share","CHVRCHES",403
"Peace","O.A.R.",293
"La La La f/Sam Smith","NAUGHTY BOY",288
"Take Me Home f/Bebe Rexha","CASH CASH",282
"Let It Go","IDINA MENZEL",279
"Unconditionally","KATY PERRY",273
"Fight","LEE DEWYZE",271
"Can't Remember To Forget You","SHAKIRA F/RIHANNA",264
"Feels Like Coming Home","JETTA",250
"Stay The Night f/H. Williams","ZEDD",236
"Run Run Run","CELESTE BUCKINGHAM",233
"Magic","COLDPLAY",221
"Skinny Love","BIRDY",207
"Adore You","MILEY CYRUS",178
"Impossible","RYAN STAR",151
