"Title","Artist","Spins"
"Stay With Me","SAM SMITH",6672
"Maps","MAROON 5",6330
"Rude","MAGIC!",6198
"Love Runs Out","ONEREPUBLIC",5761
"Am I Wrong","NICO & VINZ",5547
"A Sky Full Of Stars","COLDPLAY",4848
"Girls Chase Boys","INGRID MICHAELSON",4552
"Angel In Blue Jeans","TRAIN",3504
"Shake It Off","TAYLOR SWIFT",3436
"Latch f/Sam Smith","DISCLOSURE",3091
"Cool Kids","ECHOSMITH",2759
"Believer","AMERICAN AUTHORS",2735
"All About That Bass","MEGHAN TRAINOR",2570
"Boom Clap","CHARLI XCX",2541
"Problem f/Iggy Azalea","ARIANA GRANDE",2517
"Don't","ED SHEERAN",2138
"Secrets","MARY LAMBERT",2112
"Summer","CALVIN HARRIS",1640
"Superheroes","THE SCRIPT",1605
"Classic","MKTO",1605
"Try","COLBIE CAILLAT",1449
"Come With Me Now","KONGOS",1425
"Chandelier","SIA",1320
"This Is How We Roll f/J.Derulo","FLORIDA-GEORGIA LINE",1126
"Back Home","ANDY GRAMMER",1107
"Sing","ED SHEERAN",1088
"Rather Be f/Jess Glynne","CLEAN BANDIT",1035
"Be Okay","OH HONEY",1029
"Battleships","DAUGHTRY",985
"Last Love Song","ZZ WARD",774
"Really Don't Care f/Cher Lloyd","DEMI LOVATO",773
"Bang Bang","JESSIE J/A. GRANDE/N. MINAJ",736
"This Is How We Do","KATY PERRY",698
"Bailando f/D.Bueno/S.Paul/GDZ","ENRIQUE IGLESIAS",659
"Burning Gold","CHRISTINA PERRI",630
"Fancy f/Charli XCX","IGGY AZALEA",479
"One Minute More","CAPITAL CITIES",390
"Ugly Heart","G.R.L.",383
"Crazy Lucky","BETTER THAN EZRA",366
"Headphones f/LOLO","MATT NATHANSON",350
"Unpack Your Heart","PHILLIP PHILLIPS",337
"Scarecrow","ALEX & SIERRA",332
"Love Someone","JASON MRAZ",312
"Break Free f/Zedd","ARIANA GRANDE",306
"We Are Done","MADDEN BROTHERS",265
"Habits (Stay High)","TOVE LO",255
"When We Come Alive","SWITCHFOOT",227
"Shatter Me f/Lzzy Hale","LINDSEY STIRLING",224
"Fire","GAVIN DEGRAW",190
"Amnesia","5 SECONDS OF SUMMER",151
