"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ADELE Rolling In The Deep",4865,"-37",-167,"-58",27.182,"-0.109",69,"7",1,5540,342,29.393
2,"+1","ONEREPUBLIC Good Life",4427,"+25",153,"-21",21.492,"+0.113",69,"8",2,4427,408,21.492
3,"-1","BRUNO MARS Lazy Song",4388,"-24",-69,"-40",21.731,"-0.156",69,"23",2,4460,564,22.506
4,"=","LADY GAGA The Edge Of Glory",3980,"+60",300,"+25",20.975,"+0.333",61,"13",4,3980,631,20.975
5,"=","ANDY GRAMMER Keep Your Head Up",3531,"-11",71,"-37",16.05,"-0.195",69,"70",5,3542,291,16.256
6,"=","MAROON 5 Never Gonna Leave This Bed",3426,"-22",-196,"-3",17.056,"-0.215",69,"88",4,3782,246,18.678
7,"=","PINK F**kin' Perfect (Perfect)",3100,"-41",-121,"-57",18.077,"-0.132",69,"79",2,4534,67,24.858
8,"=","TRAIN Save Me San Francisco",3067,"+1",67,"-28",12.595,"-0.011",69,"128",8,3067,355,12.845
9,"=","KATY PERRY E.T.",2792,"-37",-354,"+12",14.848,"-0.165",69,"45/85",2,4417,523,23.302
10,"+1","KATY PERRY Last Friday Night (T.G.I.F.)",2708,"+101",555,"+40",14.365,"+0.386",37,"2",10,2708,703,14.365
11,"-1","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",2704,"-5",36,"-26",14.828,"+0.095",69,"60",10,2719,328,14.9
12,"=","BLACK EYED PEAS Just Can't Get Enough",2279,"+4",46,"-1",12.406,"-0.071",69,"40",12,2281,292,12.733
13,"=","COLDPLAY Every Teardrop Is A Waterfall",2237,"+29",126,"+12",10.684,"+0.151",41,"62",13,2237,560,10.684
14,"+1","HOT CHELLE RAE Tonight Tonight",1976,"+60",346,"+23",8.482,"+0.427",58,"4",14,1976,356,8.482
15,"-1","PARACHUTE Something To Believe In",1969,"-27",-33,"-38",6.837,"-0.019",69,"570",13,2008,189,7.097
16,"=","THE BAND PERRY If I Die Young",1810,"+62",262,"+27",9.023,"+0.397",52,"15",16,1810,307,9.023
17,"=","STEVEN TYLER (It) Feels So Good",1466,"-8",13,"-15",5.496,"-0.158",65,"334",16,1474,270,5.905
18,"=","CHRISTINA PERRI Arms",1432,"+15",91,"+21",4.245,"+0.106",69,"190",18,1432,179,4.245
19,"=","JESSIE J Price Tag f/B.O.B",1241,"-6",-28,"-8",5.724,"-0.049",69,"56",18,1280,162,6.478
20,"=","MATT NATHANSON Faster",1120,"+5",60,"-10",3.461,"-0.019",69,"256",20,1120,137,3.48
21,"=","BRITNEY SPEARS Till The World Ends",927,"-12",-80,"-13",6.461,"+0.046",69,"54",17,1171,193,6.461
22,"=","PITBULL Give Me Everything f/Ne-Yo",894,"+15",84,"+0",4.098,"+0.150",38,"6",22,894,229,4.098
23,"=","NEON TREES Your Surrender",845,"+4",-31,"+10",1.786,"-0.042",69,"--",23,887,110,2.156
24,"+1","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",840,"+58",391,"+36",4.27,"+0.296",16,"39",24,840,391,4.27
25,"-1","THREE DAYS GRACE Lost In You",824,"+7",65,"+4",1.94,"-0.009",69,"482",24,824,79,1.949
26,"=","GOO GOO DOLLS All That You Are",785,"+5",104,"-16",3.121,"+0.116",34,"767",26,785,171,3.121
27,"+1","MAT KEARNEY Hey Mama",649,"+7",81,"+11",1.15,"-0.007",69,"162",27,649,81,1.157
28,"-1","LIFEHOUSE Falling In",634,"-26",-143,"-17",3.543,"-0.127",69,"618",10,2169,62,11.084
29,"=","JENNIFER LOPEZ F/PITBULL On The Floor",616,"-19",-110,"-19",2.784,"-0.095",69,"36",24,909,148,4.073
30,"+1","FOSTER THE PEOPLE Pumped Up Kicks",589,"+19",109,"+4",1.611,"+0.047",27,"26",30,589,141,1.611
31,"-1","DAVID COOK Last Goodbye",574,"-7",-24,"-15",1.413,"-0.010",67,"--",29,602,102,1.594
32,"=","TAYLOR SWIFT The Story Of Us",544,"-9",-37,"-20",2.609,"-0.061",63,"115",30,581,68,2.893
33,"=","COLBIE CAILLAT Brighter Than The Sun",488,"+18",69,"+9",0.799,"+0.041",22,"--",33,488,120,0.799
34,"=","MICHELLE BRANCH Loud Music",484,"+15",112,"+8",0.96,"+0.049",23,"--",34,484,119,0.96
35,"=","GAVIN DEGRAW Not Over You",472,"+6",31,"+3",1.354,"+0.054",35,"347",33,472,138,1.36
36,"=","LMFAO Party Rock Anthem",432,"+15",75,"+8",1.585,"+0.054",25,"1/99",36,432,125,1.585
37,"=","LENNY KRAVITZ Stand",372,"+10",81,"+1",0.879,"+0.006",16,"--",37,372,102,0.88
38,"+1","FITZ & THE TANTRUMS MoneyGrabber",354,"-1",-17,"+15",0.973,"-0.048",69,"529",35,413,29,1.182
39,"-1","JASON DERULO Don't Wanna Go Home",352,"-6",-16,"-10",1.094,"-0.011",30,"18",38,368,75,1.128
40,"+1","THE SCRIPT Nothing",330,"+36",254,"+31",0.723,"+0.099",5,"840",40,330,254,0.723
41,"-1","CEE LO GREEN Bright Lights Bigger City",301,"-5",-26,"+2",0.884,"-0.004",44,"175",38,369,81,1.472
42,"=","SELENA GOMEZ & THE SCENE Who Says",266,"+3",50,"-2",0.824,"+0.013",12,"38",42,266,56,0.824
43,"=","O.A.R. Heaven",257,"+3",10,"-2",1.36,"+0.036",15,"--",43,257,92,1.36
44,"=","REEVE CARNEY Rise Above 1 f/Bono & The E...",250,"+8",0,"+7",0.208,"+0.008",17,"--",43,254,38,0.213
45,"+1","BRITNEY SPEARS I Wanna Go",241,"+27",109,"+28",0.725,"+0.093",6,"12",45,241,109,0.725
46,"-1","JAMES BLUNT I'll Be Your Man",224,"-3",-21,"-2",0.288,"-0.007",28,"654",43,251,41,0.321
47,"=","MUMFORD & SONS The Cave",191,"+1",-1,"-3",0.673,"+0.009",60,"106",40,379,56,1.574
48,"+1","ADELE Someone Like You",167,"+10",38,"+12",0.864,"+0.042",2,"74",48,167,38,0.864
49,"-1","LINKIN PARK Iridescent",164,"-3",-1,"-4",0.104,"-0.005",7,"--",48,168,12,0.151
50,"--","JERAD FINCK Runaway",145,"--",5,"--",0.085,"--",1,"--",50,145,5,0.085
