"Title","Artist","Spins"
"Stressed Out","TWENTY ONE PILOTS",6445
"Stand By You","RACHEL PLATTEN",5906
"When We Were Young","ADELE",5878
"Love Yourself","JUSTIN BIEBER",5124
"Stitches","SHAWN MENDES",5078
"Sorry","JUSTIN BIEBER",4559
"Same Old Love","SELENA GOMEZ",4422
"Let It Go","JAMES BAY",4245
"Hello","ADELE",4137
"Ex's and Oh's","ELLE KING",3972
"One Call Away","CHARLIE PUTH",3874
"7 Years","LUKAS GRAHAM",3585
"Adventure Of A Lifetime","COLDPLAY",2955
"Cake By The Ocean","DNCE",2895
"Here","ALESSIA CARA",2311
"Out Of The Woods","TAYLOR SWIFT",2195
"Something In The Way You Move","ELLIE GOULDING",2128
"Hide Away","DAYA",2102
"In The Night","THE WEEKND",1920
"America's Sweetheart","ELLE KING",1621
"Electric Love","BORNS",1432
"Brand New","BEN RECTOR",1266
"Make Me Like You","GWEN STEFANI",1238
"Oasis","A GREAT BIG WORLD",1161
"New Romantics","TAYLOR SWIFT",1133
"Die A Happy Man","THOMAS RHETT",1107
"Walking On A Dream","EMPIRE OF THE SUN",831
"Roses f/Rozes","THE CHAINSMOKERS",763
"Fire And The Flood","VANCE JOY",618
"Can't Help Falling In Love","HALEY REINHART",590
"Rise Up","ANDRA DAY",545
"Lost Boy","RUTH B.",530
"I Know What You Did Last...","SHAWN MENDES & CAMILA CABELLO",525
"Perfect","ONE DIRECTION",503
"Confident","DEMI LOVATO",493
"First","COLD WAR KIDS",473
"One Love","MARIANAS TRENCH",469
"Irresistible f/Demi Lovato","FALL OUT BOY",440
"Sugar f/Francesco Yates","ROBIN SCHULZ",392
"Burning House","CAM",353
"Pride","AMERICAN AUTHORS",349
"Hands To Myself","SELENA GOMEZ",346
"Hypnotic","ZELLA DAY",339
"I Took A Pill In Ibiza","MIKE POSNER",322
"My House","FLO RIDA",321
"Pillowtalk","ZAYN",284
"Over And Over Again f/A.Grande","NATHAN SYKES",257
"Unsteady","X AMBASSADORS",243
"Catch & Release","MATT SIMONS",237
"Victorious","PANIC! AT THE DISCO",220
