"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"+1","KATY PERRY The One That Got Away",4429,"+88",312,"+70",25.964,"+0.547",105,"32",1,4429,472,25.964
2,"-1","ADELE Set Fire To The Rain",4420,"+57",369,"-9",25.543,"+0.308",76,"3",1,4420,797,25.543
3,"=","GAVIN DEGRAW Not Over You",4270,"-45",-19,"-101",23.951,"-0.624",227,"16",1,4384,354,25.25
4,"=","BRUNO MARS It Will Rain",4101,"+36",297,"-18",24.434,"+0.131",118,"15",4,4101,579,24.434
5,"=","KELLY CLARKSON Mr. Know It All",3736,"-59",-405,"+11",24.622,"-0.221",148,"56",1,4553,947,27.314
6,"+1","DAUGHTRY Crawling Back To You",3139,"-3",-36,"+5",16.434,"-0.028",128,"424",6,3196,901,16.959
7,"-1","COLBIE CAILLAT Brighter Than The Sun",3093,"-81",-538,"-21",17.232,"-0.549",214,"44",2,3995,396,23.886
8,"+1","RIHANNA We Found Love f/Calvin Harris",3018,"+19",247,"-39",19.888,"+0.045",99,"10",8,3018,361,19.888
9,"-1","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",3003,"-31",-195,"+18",18.994,"-0.078",208,"19",1,5169,599,29.564
10,"=","LADY ANTEBELLUM Just A Kiss",2767,"-44",-398,"+9",15.872,"-0.278",192,"54",4,3692,414,21.571
11,"=","FRAY Heartbeat",2654,"+15",96,"+11",11.342,"+0.015",107,"64",10,2654,528,11.342
12,"+1","COLDPLAY Paradise",2559,"+5",181,"-30",13.649,"+0.047",116,"21",12,2559,274,13.649
13,"-1","GYM CLASS HEROES Stereo Hearts f/Adam Le...",2536,"-43",-291,"-14",15.676,"-0.334",155,"39",7,3016,521,19.539
14,"=","DAVID GUETTA Without You f/Usher",2179,"-9",-74,"+3",13.771,"+0.102",126,"40",14,2285,313,13.851
15,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",2023,"+76",616,"-43",13.753,"+0.395",23,"1",15,2023,855,13.753
16,"=","CHRISTINA PERRI A Thousand Years",1875,"+14",144,"+4",9.009,"+0.123",82,"35",15,1875,299,9.009
17,"=","TRAIN Drive By",1705,"+77",719,"-44",9.104,"+0.643",17,"58",17,1705,795,9.104
18,"+1","SELENA GOMEZ & THE SCENE Love You Like A...",1209,"+30",299,"-17",5.323,"+0.134",57,"29",18,1209,320,5.323
19,"+1","JESSIE J Domino",1193,"+37",274,"-17",6.849,"+0.154",47,"7",19,1193,351,6.849
20,"-2","ELLIE GOULDING Lights",1184,"+4",43,"+9",4.639,"-0.062",135,"92",17,1184,180,4.727
21,"=","SNOW PATROL Called Out In The Dark",1165,"+38",200,"+24",3.588,"+0.129",132,"160",20,1165,200,3.588
22,"=","ANDY GRAMMER Fine By Me",1073,"+29",182,"+23",3.489,"+0.049",68,"524",21,1073,214,3.489
23,"=","HOT CHELLE RAE I Like It Like That f/New...",990,"+33",134,"+15",3.52,"+0.055",52,"27",23,990,159,3.52
24,"=","AVRIL LAVIGNE Wish You Were Here",845,"-47",-109,"-45",2.488,"-0.147",110,"245",19,984,143,3.584
25,"=","FLORENCE + THE MACHINE Shake It Out",740,"+2",32,"+7",2.519,"+0.053",88,"--",25,747,101,2.519
26,"+3","FLO RIDA Good Feeling",606,"+15",86,"+0",2.78,"+0.021",75,"5",26,606,99,2.78
27,"-1","RACHEL PLATTEN 1000 Ships",602,"-31",-73,"-32",1.936,"-0.203",184,"--",23,735,113,2.41
28,"-1","LADY GAGA Marry The Night",598,"-23",-125,"-15",1.958,"-0.073",61,"95",24,732,158,2.875
29,"-1","LMFAO Sexy And I Know It",585,"-10",-8,"-12",2.625,"+0.008",103,"9",28,606,93,2.693
30,"+2","FOSTER THE PEOPLE Don't Stop (Color On T...",476,"+23",114,"+4",1.313,"+0.027",47,"79",30,476,114,1.313
31,"=","MATT NATHANSON Run f/Sugarland",470,"+11",115,"-9",2.623,"+0.118",39,"277",31,470,146,2.623
32,"+1","THE CAB Bad",440,"-3",-7,"-2",0.697,"+0.009",164,"526",30,455,93,0.783
33,"+1","SCARS ON 45 Heart On Fire",438,"+9",41,"+4",0.694,"+0.040",99,"--",33,438,58,0.694
34,"-4","NICKELBACK When We Stand Together",434,"-30",-327,"+23",1.61,"-0.199",125,"173",12,2391,725,10.969
35,"+1","JASON MRAZ I Won't Give Up",384,"+48",174,"+30",2.607,"+0.206",12,"50",35,384,174,2.607
36,"-1","EVANESCENCE My Heart Is Broken",344,"-7",-26,"-9",0.65,"-0.010",78,"865",35,378,95,0.745
37,"=","FITZ & THE TANTRUMS Don't Gotta Work It ...",323,"+9",28,"+3",1.216,"-0.041",85,"--",36,323,62,1.279
38,"=","ADAM LAMBERT Better Than I Know Myself",247,"+14",81,"+13",1.114,"+0.130",14,"--",38,247,81,1.114
39,"=","OUTASIGHT Tonight Is The Night",240,"+12",69,"+9",1.094,"-0.003",41,"31",39,240,69,1.264
40,"=","BUSH The Sound Of Winter",220,"+2",6,"+0",0.469,"-0.003",21,"492",39,220,87,0.607
41,"+1","NICKELBACK Lullaby",205,"+9",61,"+2",0.31,"+0.002",11,"923",41,205,86,0.31
42,"-1","DAVID COOK Fade Into Me",199,"-6",-54,"+4",0.509,"-0.024",97,"--",33,342,61,0.846
43,"=","JACK'S MANNEQUIN Release Me",189,"-1",-12,"+4",0.173,"-0.001",52,"--",41,206,40,0.198
44,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",176,"+13",76,"+9",0.639,"+0.032",5,"2",44,176,76,0.639
45,"+2","YOUNG THE GIANT Cough Syrup",161,"+8",8,"+3",0.324,"+0.029",11,"237",45,161,95,0.324
46,"-1","ADELE Rumour Has It",152,"-5",-52,"-4",0.595,"-0.016",85,"113",41,219,75,1.469
47,"-1","KID ROCK Care f/Martina Mcbride",148,"-9",-111,"+17",0.547,"-0.040",127,"--",26,622,111,1.724
48,"=","BREATHE CAROLINA Blackout",143,"+2",43,"-7",0.555,"+0.014",5,"26",48,143,54,0.555
49,"=","JAMES DURBIN Love Me Bad",138,"+6",8,"+8",0.229,"+0.006",19,"--",46,138,25,0.31
50,"--","MAT KEARNEY Ships In The Night",128,"--",40,"--",0.127,"--",1,"--",50,128,40,0.127
