"Title","Artist","Spins"
"Wide Awake","KATY PERRY",4498
"Payphone f/Wiz Khali...","MAROON 5",4380
"Call Me Maybe","CARLY RAE JEPSEN",4134
"Everybody Talks","NEON TREES",3999
"Somebody That I Used...","GOTYE",3618
"Blow Me (One Last Ki...","PINK",3518
"Lights","ELLIE GOULDING",3408
"Dark Side","KELLY CLARKSON",3098
"We Are Young f/Janel...","FUN.",3005
"She's So Mean","MATCHBOX TWENTY",2729
"What Makes You Beaut...","ONE DIRECTION",2713
"Broken Hearted","KARMIN",2684
"50 Ways To Say Goodb...","TRAIN",2356
"Give Your Heart A Br...","DEMI LOVATO",2346
"Some Nights","FUN.",2082
"Settle Down","NO DOUBT",1919
"The A Team","ED SHEERAN",1565
"Home","PHILLIP PHILLIPS",1541
"Tongue Tied","GROUPLOVE",1509
"Where Have You Been","RIHANNA",1261
"Good Time","OWL CITY & CARLY RAE...",1235
"One More Night","MAROON 5",1109
"Too Close","ALEX CLARE",1050
"Burn It Down","LINKIN PARK",741
"Uh Oh","JUNIOR DOCTOR",701
"Wild Ones f/Sia","FLO RIDA",650
"Distance","CHRISTINA PERRI",638
"Little Talks","OF MONSTERS AND MEN",614
"Starships","NICKI MINAJ",612
"Scream","USHER",599
"The Fighter f/Ryan T...","GYM CLASS HEROES",572
"Guardian","ALANIS MORISSETTE",563
"It's Time","IMAGINE DRAGONS",486
"Titanium f/Sia","DAVID GUETTA",427
"One Thing","ONE DIRECTION",405
"Let's Go f/Ne-Yo","CALVIN HARRIS",403
"Want U Back","CHER LLOYD",384
"In The End","SNOW PATROL",380
"Stay Awhile","RYAN STAR",357
"Nothing's Real But L...","REBECCA FERGUSON",338
"Kiss You Inside Out","HEDLEY",281
"Hall Of Fame f/will....","THE SCRIPT",272
"My Oh My","TRISTAN PRETTYMAN",257
"Whistle","FLO RIDA",231
"Heart Of Me","GREEN RIVER ORDINANC...",223
"Oh Love","GREEN DAY",215
"Too Late","MIKE RUOCCO",210
"Chasing The Sun","THE WANTED",205
"Miss Me","ANDY GRAMMER",180
"Come Along f/CeeLo G...","VICCI MARTINEZ",168
