"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ADELE Rolling In The Deep",5400,-32,-131,-40,28.453,-0.153,49,1,5540,342,29.393
2,"+1","BRUNO MARS Lazy Song",4117,69,396,21,21.626,0.368,49,2,4117,564,21.626
3,"-1","KATY PERRY E.T.",3992,-70,-342,-26,20.591,-0.254,49,2,4417,523,23.302
4,"+1","ONEREPUBLIC Good Life",3784,64,255,55,16.728,0.174,49,4,3784,408,16.728
5,"-1","MAROON 5 Never Gonna Leave This Bed",3766,0,-3,-8,18.594,0.14,49,4,3782,246,18.594
6,"=","PINK F**kin' Perfect (Perfect)",3644,-37,-325,-3,19.796,-0.257,49,2,4534,67,24.858
7,"=","ANDY GRAMMER Keep Your Head Up",3302,10,97,-9,14.567,0.186,49,7,3302,291,14.567
8,"=","THE SCRIPT For The First Time",3245,-45,-78,-1,16.925,-0.022,49,3,4317,123,21.065
9,"=","LADY GAGA The Edge Of Glory",2859,90,591,21,15.44,0.438,41,9,2859,631,15.44
10,"=","TRAIN Save Me San Francisco",2739,34,234,-9,12.259,0.079,49,9,2739,355,12.259
11,"=","CEE LO GREEN F**k You (Forget You)",2455,-77,-405,-69,12.98,-0.378,49,4,3721,0,19.447
12,"=","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",2386,31,222,3,12.837,0.159,49,11,2386,328,12.837
13,"=","BLACK EYED PEAS Just Can't Get Enough",2026,28,228,-23,10.398,0.488,49,13,2026,292,10.398
14,"=","PARACHUTE Something To Believe In",1901,20,57,9,6.98,0.092,49,13,1901,189,6.98
15,"=","COLDPLAY Every Teardrop Is A Waterfall",1466,65,521,-7,6.642,0.232,21,15,1466,528,6.642
16,"=","STEVEN TYLER (It) Feels So Good",1372,24,185,16,5.414,0.19,45,16,1372,270,5.414
17,"=","MY CHEMICAL ROMANCE Sing",1230,-74,-559,-17,5.602,-0.112,49,10,2156,213,11.397
18,"=","JESSIE J Price Tag f/B.O.B",1153,7,104,-9,5.527,0.114,49,18,1153,162,5.527
19,"+4","KATY PERRY Last Friday Night (T.G.I.F.)",1107,101,527,54,6.84,0.53,17,19,1107,527,6.84
20,"-1","BRITNEY SPEARS Till The World Ends",1101,-11,-56,-1,5.817,0.125,49,17,1171,193,5.817
21,"-1","CHRISTINA PERRI Arms",1087,16,120,-18,2.73,0.044,49,20,1087,138,2.73
22,"-1","THE BAND PERRY If I Die Young",1074,32,270,-9,4.716,0.117,32,21,1074,279,4.716
23,"-1","HOT CHELLE RAE Tonight Tonight",1049,30,243,-5,4.026,0.197,38,22,1049,248,4.026
24,"=","JENNIFER LOPEZ F/PITBULL On The Floor",857,-14,-51,-17,4.006,-0.024,49,24,909,148,4.073
25,"=","LIFEHOUSE Falling In",854,-7,-110,13,5.37,-0.062,49,10,2169,62,11.084
26,"+1","MATT NATHANSON Faster",837,15,45,11,2.381,0.055,49,26,837,129,2.381
27,"+1","NEON TREES Your Surrender",826,11,37,8,2.063,0.078,49,26,826,110,2.063
28,"-2","GRACE POTTER & THE NOCTURNALS Paris (Ooh...",810,-49,-277,-27,3.2,-0.222,49,19,1206,101,4.691
29,"+1","THREE DAYS GRACE Lost In You",727,17,75,11,1.469,0.09,49,29,727,79,1.469
30,"-1","COLBIE CAILLAT I Do",701,-40,-299,21,3.749,-0.274,49,8,2366,112,10.531
31,"=","LADY GAGA Born This Way",637,-16,-126,-22,2.886,-0.24,49,15,1960,66,9.458
32,"=","PITBULL Give Me Everything f/Ne-Yo",613,21,216,-13,2.067,0.026,18,32,613,229,2.067
33,"=","TAYLOR SWIFT The Story Of Us",526,7,25,5,2.757,0.016,43,33,526,68,2.757
34,"=","MAT KEARNEY Hey Mama",518,6,72,10,0.987,-0.007,49,34,518,75,1.018
35,"=","DAVID COOK Last Goodbye",494,15,33,10,1.282,0.047,47,35,494,102,1.317
36,"=","GOO GOO DOLLS All That You Are",485,27,155,12,1.465,0.142,14,36,485,171,1.465
37,"=","FITZ & THE TANTRUMS MoneyGrabber",409,0,1,4,0.937,0.098,49,37,413,29,0.937
38,"=","KE$HA Blow",402,2,-56,3,2.402,0.005,49,26,752,67,3.047
39,"+1","CEE LO GREEN Bright Lights Bigger City",367,2,49,6,1.261,0.04,24,39,367,81,1.472
40,"+2","FOSTER THE PEOPLE Pumped Up Kicks",365,25,141,11,0.845,0.111,7,40,365,141,0.845
41,"-2","ANDREW ALLEN Loving You Tonight",363,-23,-185,-7,0.64,-0.032,49,29,603,67,1.354
42,"-1","GAVIN DEGRAW Not Over You",359,8,63,2,1.127,-0.025,15,41,359,138,1.152
43,"=","HANSON Give A Little",331,-8,-24,-8,0.869,0.003,49,40,360,53,0.919
44,"=","RIHANNA S&M",328,-8,-123,22,1.224,-0.023,49,25,811,117,4.357
45,"+1","JASON DERULO Don't Wanna Go Home",302,13,73,7,1.029,-0.001,10,45,302,73,1.03
47,"-2","BC JEAN I'll Survive You",288,-12,-34,-17,0.507,-0.048,45,43,327,42,0.58
46,"+1","LMFAO Party Rock Anthem",288,13,99,-6,0.93,0.059,5,46,288,125,0.93
48,"=","MICHELLE BRANCH Loud Music",282,18,115,1,0.621,0.025,3,48,282,115,0.621
49,"+1","COLBIE CAILLAT Brighter Than The Sun",256,22,102,17,0.406,0.024,2,49,256,102,0.406
50,"-1","JAMES BLUNT I'll Be Your Man",240,-2,3,-13,0.305,0,8,49,242,41,0.305
