"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",4723,"+36",255,"+9",24.722,"+0.127",81,"1",1,4723,599,24.722
2,"=","HOT CHELLE RAE Tonight Tonight",4609,"+16",194,"+1",25.008,"-0.005",123,"22",2,4609,408,25.013
3,"=","KATY PERRY Last Friday Night (T.G.I.F.)",4289,"-91",-286,"-76",22.587,"-0.579",102,"37",1,4794,785,25.04
4,"+1","ADELE Someone Like You",4134,"+70",616,"-13",21.175,"+0.465",67,"2",4,4134,683,21.175
5,"-1","ONEREPUBLIC Good Life",4094,"-21",-66,"-12",22.833,"-0.048",134,"30",1,4888,408,25.509
6,"+1","FOSTER THE PEOPLE Pumped Up Kicks",3314,"+43",186,"+21",15.512,"+0.011",92,"3",6,3314,385,15.512
7,"-1","THE BAND PERRY If I Die Young",3258,"-49",-432,"-19",15.768,"-0.332",117,"27",3,3975,496,19.165
8,"=","THE SCRIPT Nothing",2866,"+12",96,"-15",11.133,"+0.007",70,"39",8,2866,439,11.133
9,"=","COLDPLAY Every Teardrop Is A Waterfall",2609,"-72",-318,"-55",11.448,"-0.470",106,"75",7,2952,560,12.98
10,"=","LADY GAGA The Edge Of Glory",2414,"-73",-349,"-15",15.193,"-0.294",126,"36",2,4442,631,24.134
11,"=","KELLY CLARKSON Mr. Know It All",2394,"+66",652,"-56",12.801,"+0.361",21,"56",11,2394,947,12.801
12,"=","COLBIE CAILLAT Brighter Than The Sun",2123,"+9",189,"-34",11.198,"-0.017",87,"83",12,2123,308,11.215
13,"=","LADY GAGA You And I",2049,"+26",293,"-32",10.647,"+0.001",37,"10",13,2049,543,10.647
14,"=","MATT NATHANSON Faster",2037,"+24",83,"+26",8.516,"+0.117",134,"121",12,2037,181,8.516
15,"=","CHRISTINA PERRI Arms",1855,"-30",-60,"-24",7.194,"-0.081",134,"111",13,1981,179,7.668
16,"=","GAVIN DEGRAW Not Over You",1702,"+46",176,"+15",6.438,"+0.164",100,"104",16,1702,237,6.438
17,"=","LMFAO Party Rock Anthem",1550,"+18",63,"+12",7.841,"+0.071",90,"6",17,1550,181,7.841
18,"=","LADY ANTEBELLUM Just A Kiss",1411,"+23",203,"+6",6.606,"+0.070",65,"--",18,1411,252,6.606
19,"+4","MAT KEARNEY Hey Mama",1253,"+18",35,"+16",3.516,"+0.025",134,"--",19,1253,103,3.557
20,"+1","MICHELLE BRANCH Loud Music",1253,"+8",29,"+16",3.537,"+0.004",88,"--",20,1253,154,3.537
21,"-1","PITBULL Give Me Everything f/Ne-Yo",1241,"-22",-68,"-8",6.574,"-0.290",103,"29",17,1414,229,7.639
22,"=","BRITNEY SPEARS I Wanna Go",1227,"-15",28,"-34",6.416,"-0.022",71,"42",22,1242,228,6.438
23,"-4","GOO GOO DOLLS All That You Are",1204,"-71",-338,"-57",5.447,"-0.256",99,"660",15,1621,250,7.234
24,"=","RED HOT CHILI PEPPERS Adventures Of Rain...",907,"+31",154,"-1",3.089,"+0.058",54,"--",24,907,206,3.089
25,"=","O.A.R. Heaven",830,"+5",17,"+4",3.372,"+0.083",80,"--",25,830,110,3.614
26,"+1","COBRA STARSHIP You Make Me Feel... f/Sab...",687,"+7",71,"-8",3.244,"+0.057",46,"8",26,687,121,3.244
27,"-1","THREE DAYS GRACE Lost In You",674,"-16",-211,"+24",1.592,"-0.050",134,"882",21,1130,109,2.704
28,"=","PARACHUTE Kiss Me Slowly",588,"+5",67,"-17",1.176,"+0.035",27,"812",28,588,165,1.176
29,"=","SIMPLE PLAN Jet Lag f/Natasha Bedingfiel...",538,"+13",107,"-5",1.159,"+0.046",31,"--",29,538,118,1.159
30,"=","MARTIN SOLVEIG & DRAGONETTE Hello",481,"+11",-16,"+17",2.516,"-0.005",34,"71",30,503,144,2.657
31,"+2","DEMI LOVATO Skyscraper",417,"+15",64,"+10",0.726,"+0.021",46,"143",31,417,84,0.966
32,"-1","RIHANNA Cheers (Drink To That)",415,"+5",43,"-3",1.625,"-0.020",34,"9",31,415,82,1.645
33,"-1","JESSIE J Price Tag f/B.O.B",397,"-10",-77,"-3",2.557,"-0.114",134,"262",18,1280,162,6.478
34,"=","NICKI MINAJ Super Bass",392,"-5",-17,"-6",1.298,"+0.006",58,"26",33,409,91,1.356
35,"=","THEORY OF A DEADMAN Out Of My Head",377,"+13",52,"+6",0.607,"+0.055",26,"--",35,377,108,0.607
36,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",361,"+14",82,"+6",1.604,"+0.064",28,"5",36,361,84,1.604
38,"-1","CAROLINA LIAR Drown",319,"+1",-6,"-8",0.398,"+0.033",49,"--",36,340,84,0.426
37,"+2","DURAN DURAN Leave A Light On",319,"+12",220,"-12",0.841,"+0.009",7,"--",37,319,232,0.841
39,"-1","RACHEL PLATTEN 1000 Ships",311,"+3",37,"-3",0.541,"+0.025",57,"--",38,311,63,0.541
40,"+1","ELLIE GOULDING Lights",277,"+14",169,"-11",0.553,"+0.046",8,"184",40,277,180,0.553
41,"-1","THE CAB Bad",274,"-2",37,"-17",0.384,"+0.002",37,"--",39,278,61,0.384
42,"+1","BAD MEETS EVIL Lighters f/Bruno Mars",215,"+3",9,"+2",0.763,"+0.001",18,"18",42,215,61,0.763
43,"-1","LENNY KRAVITZ Stand",206,"-8",-177,"+38",0.503,"-0.025",81,"--",27,760,112,1.554
44,"=","ADELE Rumour Has It",192,"+7",29,"+7",1.179,"+0.062",19,"126",44,192,61,1.179
45,"=","JERAD FINCK Runaway",169,"+6",15,"+6",0.132,"+0.015",56,"--",45,178,25,0.132
46,"=","SNOW PATROL Called Out In The Dark",155,"+13",48,"+13",0.23,"+0.017",5,"546",46,155,48,0.23
47,"--","DAUGHTRY Crawling Back To You",152,"--",152,"--",0.99,"--",1,"--",47,152,152,0.99
48,"-1","JARED LEE It's Over (Goodbye)",137,"-1",-37,"+9",0.26,"-0.014",46,"--",42,220,52,0.28
49,"-1","JACK'S MANNEQUIN My Racing Thoughts",130,"+1",9,"+0",0.08,"-0.001",18,"--",48,130,14,0.095
50,"-1","DEV In The Dark",127,"+0",29,"-7",0.309,"-0.007",4,"16",49,127,36,0.325
