"Title","Artist","Spins"
"Renegades","X AMBASSADORS",6494
"Can't Feel My Face","THE WEEKND",6452
"Photograph","ED SHEERAN",6202
"Locked Away f/Adam Levine","R. CITY",5868
"Wildest Dreams","TAYLOR SWIFT",5615
"Ex's and Oh's","ELLE KING",4966
"Uma Thurman","FALL OUT BOY",4962
"Fight Song","RACHEL PLATTEN",4670
"Shut Up And Dance","WALK THE MOON",4097
"Like I'm Gonna Lose You","MEGHAN TRAINOR",3831
"Cecilia And The Satellite","ANDREW MCMAHON IN WILDERNESS",3705
"Marvin Gaye f/Meghan Trainor","CHARLIE PUTH",3124
"Hold Each Other f/Futuristic","A GREAT BIG WORLD",2819
"Cool For The Summer","DEMI LOVATO",2696
"Cheerleader","OMI",2622
"Stitches","SHAWN MENDES",2344
"Someone New","HOZIER",2310
"Feelings","MAROON 5",2216
"Bad Blood","TAYLOR SWIFT",2096
"Wasn't Expecting That","JAMIE LAWSON",2076
"Lean On f/M? & DJ Snake","MAJOR LAZER",1953
"Stand By You","RACHEL PLATTEN",1902
"What Do You Mean?","JUSTIN BIEBER",1773
"Song for Someone","U2",1468
"Drag Me Down","ONE DIRECTION",1074
"Let's Love","ECHOSMITH",1019
"Good For You f/A$AP Rocky","SELENA GOMEZ",980
"Good To Be Alive (Hallelujah)","ANDY GRAMMER",971
"Thunder","LEONA LEWIS",936
"Hold On Forever","ROB THOMAS",791
"Great Big Storm","NATE RUESS",736
"Hold My Hand","JESS GLYNNE",721
"Lay It All On Me f/Ed Sheeran","RUDIMENTAL",622
"Pressure Off f/Janelle Monae","DURAN DURAN",581
"Worth It f/Kid Ink","FIFTH HARMONY",577
"Blame It On Me","GEORGE EZRA",546
"Let It Go","JAMES BAY",460
"On My Mind","ELLIE GOULDING",439
"Love Myself","HAILEE STEINFELD",402
"She Used To Be Mine","SARA BAREILLES",392
"Long Way Down","ROBERT DELONG",328
"Once A Day","MICHAEL FRANTI & SPEARHEAD",299
"Can't  Sleep Love","PENTATONIX",292
"Different Colors","WALK THE MOON",241
"Dreams","BECK",234
"Alive","SIA",217
"Writing's On The Wall","SAM SMITH",205
"Fight For What's Right","THE RUA",201
"Bitter Pill","GAVIN JAMES",201
"Fix My Eyes","FOR KING & COUNTRY",189
