"Title","Artist","Spins"
"Best Day Of My Life","AMERICAN AUTHORS",5548
"Say Something","A GREAT BIG WORLD",5505
"Story Of My Life","ONE DIRECTION",5240
"Counting Stars","ONEREPUBLIC",4942
"Team","LORDE",4813
"Pompeii","BASTILLE",4759
"Let Her Go","PASSENGER",4540
"Dark Horse","KATY PERRY",3806
"Demons","IMAGINE DRAGONS",3421
"Burn","ELLIE GOULDING",3389
"Happy","PHARRELL WILLIAMS",3382
"Timber f/Ke$ha","PITBULL",3262
"Wake Me Up","AVICII",3150
"Love Don't Die","FRAY",2798
"Love Me Again","JOHN NEWMAN",2776
"All Of Me","JOHN LEGEND",2595
"Waiting For Superman","DAUGHTRY",2470
"Young Girls","BRUNO MARS",2303
"Sleeping With A Friend","NEON TREES",2265
"Human","CHRISTINA PERRI",2068
"The Man","ALOE BLACC",1507
"Chocolate","THE 1975",1155
"She Keeps Me Warm","MARY LAMBERT",1023
"The Walker","FITZ & THE TANTRUMS",987
"The Monster f/Rihanna","EMINEM",880
"Tonight You're Perfect","NEW POLITICS",788
"Hey Brother","AVICII",714
"Come A Little Closer","CAGE THE ELEPHANT",612
"Kinks Shirt","MATT NATHANSON",578
"Ain't It Fun","PARAMORE",569
"Stay The Night f/H. Williams","ZEDD",505
"I Choose You","SARA BAREILLES",497
"Hold On","COLBIE CAILLAT",486
"On Top Of The World","IMAGINE DRAGONS",467
"Unconditionally","KATY PERRY",442
"Adore You","MILEY CYRUS",378
"Talk Dirty f/2 Chainz","JASON DERULO",362
"Girls Chase Boys","INGRID MICHAELSON",334
"Fight","LEE DEWYZE",324
"Can't Remember To Forget You","SHAKIRA F/RIHANNA",298
"Pumpin Blood","NONONO",286
"La La La f/Sam Smith","NAUGHTY BOY",270
"Run Run Run","CELESTE BUCKINGHAM",227
"Take Me Home f/Bebe Rexha","CASH CASH",215
"Feels Like Coming Home","JETTA",209
"The Mother We Share","CHVRCHES",186
"Skinny Love","BIRDY",186
"Neon Lights","DEMI LOVATO",167
"Peace","O.A.R.",123
"Thinking About You","CALVIN HARRIS",116
