"Title","Artist","Spins"
"Blank Space","TAYLOR SWIFT",6614
"Take Me To Church","HOZIER",6029
"I'm Not The Only One","SAM SMITH",5796
"Thinking Out Loud","ED SHEERAN",5524
"Animals","MAROON 5",4570
"Uptown Funk f/Bruno Mars","MARK RONSON",4262
"Riptide","VANCE JOY",4014
"Lips Are Movin","MEGHAN TRAINOR",3813
"Habits (Stay High)","TOVE LO",3553
"Ghost","ELLA HENDERSON",3445
"Try","COLBIE CAILLAT",3326
"Waves","MR PROBZ",2995
"I Lived","ONEREPUBLIC",2949
"Jealous","NICK JONAS",2673
"Stolen Dance","MILKY CHANCE",2498
"The Hanging Tree f/J. Lawrence","JAMES NEWTON HOWARD",2352
"Centuries","FALL OUT BOY",2281
"I Bet My Life","IMAGINE DRAGONS",2217
"Heartbeat Song","KELLY CLARKSON",1891
"The Heart Wants What It Wants","SELENA GOMEZ",1552
"Afterlife","INGRID MICHAELSON",1522
"Love Me Harder","ARIANA GRANDE & THE WEEKND",1420
"Geronimo","SHEPPARD",1417
"Sugar","MAROON 5",1204
"Dangerous f/Joywave","BIG DATA",1030
"Style","TAYLOR SWIFT",793
"Blame f/John Newman","CALVIN HARRIS",792
"Budapest","GEORGE EZRA",776
"Bartender","LADY ANTEBELLUM",706
"Love Me Like You Do","ELLIE GOULDING",514
"The Words","CHRISTINA PERRI",482
"Heartbeat","MAT KEARNEY",467
"Night Changes","ONE DIRECTION",463
"Heroes","ALESSO",440
"Shut Up And Dance","WALK THE MOON",393
"Every Breaking Wave","U2",387
"Never Been In Love f/Icona Pop","COBRA STARSHIP",338
"Prayer In C","LILLYWOOD & ROBIN SCHULZ",334
"Shatter Me f/Lzzy Hale","LINDSEY STIRLING",310
"Weekend","PRIORY",260
"In Your Arms","NICO & VINZ",240
"Sledgehammer","FIFTH HARMONY",226
"Let Your Hair Down","MAGIC!",191
"Fear","BLUE OCTOBER",181
"Do I Wanna Know?","ARCTIC MONKEYS",164
"Stuck On A Feeling f/Snoop...","PRINCE ROYCE",111
"Time Of Our Lives f/Ne-Yo","PITBULL",104
"Dangerous f/Sam Martin","DAVID GUETTA",104
"Crazy For You","SCARS ON 45",93
"No Good In Goodbye","THE SCRIPT",92
