"Title","Artist","Spins"
"Counting Stars","ONEREPUBLIC",6093
"Let Her Go","PASSENGER",5837
"Demons","IMAGINE DRAGONS",5586
"Say Something","A GREAT BIG WORLD",5056
"Best Day Of My Li...","AMERICAN AUTHORS",5022
"Wake Me Up","AVICII",4467
"Story Of My Life","ONE DIRECTION",3498
"Love Don't Die","FRAY",3339
"Sweater Weather","NEIGHBOURHOOD",3232
"Pompeii","BASTILLE",3000
"Waiting For Super...","DAUGHTRY",2812
"Royals","LORDE",2777
"Team","LORDE",2743
"Hold On","COLBIE CAILLAT",2645
"Unconditionally","KATY PERRY",2447
"Timber f/Ke$ha","PITBULL",2434
"Come To Me","GOO GOO DOLLS",2073
"Love Me Again","JOHN NEWMAN",1993
"Human","CHRISTINA PERRI",1523
"Burn","ELLIE GOULDING",1503
"Wrecking Ball","MILEY CYRUS",1436
"Out Of My League","FITZ & THE TANTRU...",1315
"Do What U Want f/...","LADY GAGA",1187
"Stay The Night f/...","ZEDD",1180
"Young Girls","BRUNO MARS",1168
"Make A Move","GAVIN DEGRAW",1098
"The Monster f/Rih...","EMINEM",978
"Dark Horse","KATY PERRY",829
"All Of Me","JOHN LEGEND",641
"The Giving Tree","PLAIN WHITE T'S",625
"Hold On We're Goi...","DRAKE F/MAJID JOR...",548
"Sleeping With A F...","NEON TREES",470
"Bonfire Heart","JAMES BLUNT",405
"Hey Brother","AVICII",396
"Lucky Strike","MAROON 5",389
"She Keeps Me Warm","MARY LAMBERT",352
"Chocolate","THE 1975",346
"Fight","LEE DEWYZE",263
"XO","BEYONCE",261
"Who You Love f/Ka...","JOHN MAYER",250
"The Walker","FITZ & THE TANTRU...",246
"Kinks Shirt","MATT NATHANSON",242
"On Top Of The Wor...","IMAGINE DRAGONS",224
"Can't Remember To...","SHAKIRA F/RIHANNA",206
"The Man","ALOE BLACC",194
"Come A Little Clo...","CAGE THE ELEPHANT",172
"Pumpin Blood","NONONO",151
"Here's To Us","KEVIN RUDOLF",148
"Adore You","MILEY CYRUS",144
"Rescue","YUNA",140
