"Title","Artist","Spins"
"Blank Space","TAYLOR SWIFT",6600
"Take Me To Church","HOZIER",6057
"I'm Not The Only One","SAM SMITH",5796
"Thinking Out Loud","ED SHEERAN",5633
"Uptown Funk f/Bruno Mars","MARK RONSON",4441
"Animals","MAROON 5",4436
"Riptide","VANCE JOY",4043
"Lips Are Movin","MEGHAN TRAINOR",3900
"Ghost","ELLA HENDERSON",3503
"Habits (Stay High)","TOVE LO",3379
"Try","COLBIE CAILLAT",3223
"Waves","MR PROBZ",2982
"I Lived","ONEREPUBLIC",2975
"Jealous","NICK JONAS",2760
"The Hanging Tree f/J. Lawrence","JAMES NEWTON HOWARD",2390
"Stolen Dance","MILKY CHANCE",2364
"Centuries","FALL OUT BOY",2317
"I Bet My Life","IMAGINE DRAGONS",2241
"Heartbeat Song","KELLY CLARKSON",2011
"The Heart Wants What It Wants","SELENA GOMEZ",1590
"Afterlife","INGRID MICHAELSON",1443
"Love Me Harder","ARIANA GRANDE & THE WEEKND",1436
"Geronimo","SHEPPARD",1424
"Sugar","MAROON 5",1337
"Dangerous f/Joywave","BIG DATA",1029
"Style","TAYLOR SWIFT",870
"Budapest","GEORGE EZRA",792
"Blame f/John Newman","CALVIN HARRIS",754
"Bartender","LADY ANTEBELLUM",715
"Love Me Like You Do","ELLIE GOULDING",542
"Heartbeat","MAT KEARNEY",486
"The Words","CHRISTINA PERRI",484
"Night Changes","ONE DIRECTION",478
"Heroes","ALESSO",452
"Shut Up And Dance","WALK THE MOON",412
"Every Breaking Wave","U2",384
"Prayer In C","LILLYWOOD & ROBIN SCHULZ",345
"Never Been In Love f/Icona Pop","COBRA STARSHIP",337
"Shatter Me f/Lzzy Hale","LINDSEY STIRLING",291
"Weekend","PRIORY",265
"Sledgehammer","FIFTH HARMONY",245
"In Your Arms","NICO & VINZ",219
"Fear","BLUE OCTOBER",177
"Let Your Hair Down","MAGIC!",174
"Do I Wanna Know?","ARCTIC MONKEYS",167
"Stuck On A Feeling f/Snoop...","PRINCE ROYCE",114
"No Good In Goodbye","THE SCRIPT",113
"Dangerous f/Sam Martin","DAVID GUETTA",112
"Time Of Our Lives f/Ne-Yo","PITBULL",105
"Crazy For You","SCARS ON 45",96
