"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ADELE Rolling In The Deep",5141,-3,-260,29,27.965,-0.042,56,1,5540,342,29.393
2,"=","BRUNO MARS Lazy Song",4300,14,183,-55,22.055,0.089,56,2,4300,564,22.055
3,"=","ONEREPUBLIC Good Life",3997,39,212,-25,19.123,0.307,56,3,3997,408,19.123
4,"=","MAROON 5 Never Gonna Leave This Bed",3644,-12,-122,-12,18.443,-0.026,56,4,3782,246,18.668
5,"=","KATY PERRY E.T.",3378,-21,-614,49,17.95,-0.051,56,2,4417,523,23.302
6,"=","LADY GAGA The Edge Of Glory",3354,70,495,-20,18.485,0.306,48,6,3354,631,18.485
7,"=","ANDY GRAMMER Keep Your Head Up",3287,9,-15,-1,14.881,-0.018,56,7,3320,291,15.002
8,"=","PINK F**kin' Perfect (Perfect)",3219,-43,-425,-6,18.583,-0.101,56,2,4534,67,24.858
9,"=","THE SCRIPT For The First Time",2854,-32,-391,13,16.236,0.058,56,3,4317,123,21.065
10,"=","TRAIN Save Me San Francisco",2824,5,82,-32,12.132,0.124,56,9,2836,355,12.45
11,"=","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",2489,21,103,-10,13.306,0.154,56,11,2489,328,13.306
12,"=","BLACK EYED PEAS Just Can't Get Enough",2181,11,155,-17,12.269,-0.02,56,12,2181,292,12.289
13,"=","CEE LO GREEN F**k You (Forget You)",1996,-43,-463,30,11.079,-0.295,56,4,3721,0,19.447
14,"=","PARACHUTE Something To Believe In",1941,-6,40,-26,7.062,0.067,56,13,1947,189,7.062
15,"=","COLDPLAY Every Teardrop Is A Waterfall",1917,52,451,-12,8.761,0.354,28,15,1917,560,8.761
16,"=","KATY PERRY Last Friday Night (T.G.I.F.)",1787,79,680,-22,10.472,0.5,24,16,1787,703,10.472
17,"=","STEVEN TYLER (It) Feels So Good",1430,3,58,-21,5.839,-0.02,52,16,1430,270,5.859
18,"=","THE BAND PERRY If I Die Young",1353,39,279,7,6.066,0.318,39,18,1353,307,6.066
19,"=","HOT CHELLE RAE Tonight Tonight",1346,51,297,21,5.617,0.317,45,19,1346,305,5.617
20,"=","CHRISTINA PERRI Arms",1258,14,171,-2,3.447,0.017,56,20,1258,173,3.447
21,"=","JESSIE J Price Tag f/B.O.B",1212,3,59,-4,5.897,-0.066,56,18,1212,162,5.963
22,"=","BRITNEY SPEARS Till The World Ends",987,-4,-114,7,6.165,-0.035,56,17,1171,193,6.244
23,"=","MATT NATHANSON Faster",968,9,131,-6,2.739,-0.051,56,23,968,137,2.79
24,"=","NEON TREES Your Surrender",853,-4,27,-15,1.916,-0.067,56,24,857,110,2.114
25,"=","LIFEHOUSE Falling In",768,-13,-86,-6,4.223,-0.143,56,10,2169,62,11.084
26,"=","JENNIFER LOPEZ F/PITBULL On The Floor",749,-12,-108,2,3.674,-0.01,56,24,909,148,4.073
27,"=","THREE DAYS GRACE Lost In You",737,-4,10,-21,1.511,0.014,56,27,741,79,1.56
28,"=","PITBULL Give Me Everything f/Ne-Yo",721,12,108,-9,2.48,0.055,25,28,721,229,2.48
29,"=","DAVID COOK Last Goodbye",577,2,83,-13,1.461,-0.014,54,29,577,102,1.475
31,"=","MAT KEARNEY Hey Mama",556,13,38,7,0.977,0.009,56,31,556,75,1.018
30,"=","GOO GOO DOLLS All That You Are",556,12,71,-15,2.169,0.027,21,30,556,171,2.169
32,"=","TAYLOR SWIFT The Story Of Us",542,3,16,-4,2.58,-0.009,50,31,553,68,2.893
33,"+1","FOSTER THE PEOPLE Pumped Up Kicks",455,5,89,-19,1.126,-0.021,14,33,455,141,1.147
34,"-1","GRACE POTTER & THE NOCTURNALS Paris (Ooh...",454,-21,-356,28,1.195,-0.063,56,19,1206,101,4.691
35,"+1","GAVIN DEGRAW Not Over You",407,8,48,0,1.254,-0.03,22,35,407,138,1.284
36,"-1","FITZ & THE TANTRUMS MoneyGrabber",401,-3,-8,-3,1.14,-0.021,56,35,413,29,1.161
37,"=","COLBIE CAILLAT Brighter Than The Sun",362,8,106,-14,0.596,0.01,9,37,362,120,0.596
38,"+1","CEE LO GREEN Bright Lights Bigger City",349,4,-18,2,1.089,0.002,31,38,369,81,1.472
39,"-1","KE$HA Blow",346,-8,-56,-10,1.797,-0.058,56,26,752,67,3.047
40,"+1","JASON DERULO Don't Wanna Go Home",343,8,41,-5,1.022,0.016,17,40,343,73,1.03
41,"-1","MICHELLE BRANCH Loud Music",339,1,57,-17,0.7,0.014,10,40,339,119,0.7
42,"=","LMFAO Party Rock Anthem",333,9,45,-4,1.271,0.094,12,42,333,125,1.271
43,"+1","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",294,23,204,4,1.779,0.123,3,43,294,204,1.779
44,"-1","HANSON Give A Little",283,-7,-48,1,0.643,-0.052,56,40,360,53,0.919
45,"=","JAMES BLUNT I'll Be Your Man",245,-2,5,0,0.261,-0.004,15,45,248,41,0.308
46,"+1","REEVE CARNEY Rise Above 1 f/Bono & The E...",244,4,20,-2,0.177,0.004,4,46,244,38,0.191
47,"-1","BC JEAN I'll Survive You",242,1,-46,13,0.174,0,52,43,327,42,0.58
48,"+1","O.A.R. Heaven",225,12,92,8,1.124,0.079,2,48,225,92,1.124
49,"-1","LENNY KRAVITZ Stand",225,9,20,-2,0.764,-0.009,3,48,225,32,0.778
50,"=","MUMFORD & SONS The Cave",204,-2,-30,-4,0.683,0.022,50,40,379,56,1.574
