"Title","Artist","Spins"
"Style","TAYLOR SWIFT",7129
"Sugar","MAROON 5",7084
"Uptown Funk f/Bruno Mars","MARK RONSON",6718
"Thinking Out Loud","ED SHEERAN",6709
"Love Me Like You Do","ELLIE GOULDING",6229
"Heartbeat Song","KELLY CLARKSON",4765
"Shut Up And Dance","WALK THE MOON",4346
"I Bet My Life","IMAGINE DRAGONS",4288
"Blank Space","TAYLOR SWIFT",3579
"Geronimo","SHEPPARD",3413
"Ghost","ELLA HENDERSON",3157
"Honey, I'm Good","ANDY GRAMMER",3123
"FourFiveSeconds","RIHANNA/KANYE WEST/P MCCARTNEY",2996
"Lips Are Movin","MEGHAN TRAINOR",2991
"Budapest","GEORGE EZRA",2748
"Night Changes","ONE DIRECTION",2537
"Lay Me Down","SAM SMITH",2513
"Prayer In C","LILLYWOOD & ROBIN SCHULZ",1892
"Nothing Without Love","NATE RUESS",1864
"Bright","ECHOSMITH",1649
"Fight Song","RACHEL PLATTEN",1344
"Time Of Our Lives f/Ne-Yo","PITBULL",1278
"Believe","MUMFORD & SONS",1174
"Earned It","THE WEEKND",1130
"Bulletproof Picasso","TRAIN",1063
"High","YOUNG RISING SONS",945
"Talking Body","TOVE LO",820
"Want To Want Me","JASON DERULO",796
"Overload","LIFE OF DILLON",730
"One Last Time","ARIANA GRANDE",710
"First Kiss","KID ROCK",677
"No Good In Goodbye","THE SCRIPT",668
"Dear Future Husband","MEGHAN TRAINOR",561
"Hurricane","LIFEHOUSE",497
"Hold Back The River","JAMES BAY",479
"Beggin For Thread","BANKS",478
"Outside f/Ellie Goulding","CALVIN HARRIS",460
"Wrong Club","THE TING TINGS",442
"Billion","MAT KEARNEY",387
"Chains","NICK JONAS",377
"Hero","FAMILY OF THE YEAR",375
"Somebody f/Jeremih","NATALIE LA ROSE",310
"Ghosttown","MADONNA",298
"You Ruin Me","VERONICAS",281
"Elastic Heart f/The Weeknd...","SIA",257
"I Want You To Know f/S. Gomez","ZEDD",247
"Take Your Time","SAM HUNT",246
"Whistle (While You Work)","KATY TIZ",221
"Nobody Love","TORI KELLY",213
"Sun Daze","FLORIDA-GEORGIA LINE",199
