"Title","Artist","Spins"
"Shut Up And Dance","WALK THE MOON",7177
"Honey, I'm Good","ANDY GRAMMER",6236
"Sugar","MAROON 5",5580
"Want To Want Me","JASON DERULO",5197
"Style","TAYLOR SWIFT",4940
"Budapest","GEORGE EZRA",4932
"Love Me Like You Do","ELLIE GOULDING",4883
"Uptown Funk f/Bruno Mars","MARK RONSON",4333
"Fight Song","RACHEL PLATTEN",4142
"See You Again f/Charlie Puth","WIZ KHALIFA",4063
"Bright","ECHOSMITH",3892
"Earned It","THE WEEKND",3762
"Thinking Out Loud","ED SHEERAN",3728
"Bad Blood","TAYLOR SWIFT",3494
"Dear Future Husband","MEGHAN TRAINOR",3407
"Talking Body","TOVE LO",3298
"This Summer's Gonna Hurt...","MAROON 5",2974
"Believe","MUMFORD & SONS",2463
"Photograph","ED SHEERAN",2404
"Heartbeat Song","KELLY CLARKSON",2125
"Hold Back The River","JAMES BAY",1880
"Take Your Time","SAM HUNT",1442
"Invincible","KELLY CLARKSON",1297
"Ghost Town","ADAM LAMBERT",1278
"Uma Thurman","FALL OUT BOY",1050
"One Last Time","ARIANA GRANDE",831
"Brother f/Gavin DeGraw","NEEDTOBREATHE",827
"Chains","NICK JONAS",770
"Somebody f/Jeremih","NATALIE LA ROSE",745
"Whistle (While You Work)","KATY TIZ",696
"Girl Crush","LITTLE BIG TOWN",668
"Like I Can","SAM SMITH",604
"Trust You","ROB THOMAS",599
"Elastic Heart f/The Weeknd...","SIA",469
"Cecilia And The Satellite","ANDREW MCMAHON IN WILDERNESS",455
"Someone New","HOZIER",415
"Time Of Our Lives f/Ne-Yo","PITBULL",400
"Freedom","ALLEN STONE",397
"Lay Me Down","SAM SMITH",387
"FourFiveSeconds","RIHANNA/KANYE WEST/P MCCARTNEY",382
"Go Big Or Go Home","AMERICAN AUTHORS",378
"Cheerleader","OMI",359
"Mess Is Mine","VANCE JOY",348
"Wrong Club","THE TING TINGS",340
"You Know You Like It","DJ SNAKE & ALUNAGEORGE",293
"You Ruin Me","VERONICAS",291
"Hey Mama  f/Nicki Minaj","DAVID GUETTA",289
"No Way No","MAGIC!",276
"Worth It f/Kid Ink","FIFTH HARMONY",260
"Ex's and Oh's","ELLE KING",249
