"Title","Artist","Spins"
"Not A Bad Thing","JUSTIN TIMBERLAKE",5869
"All Of Me","JOHN LEGEND",5813
"Ain't It Fun","PARAMORE",5653
"Happy","PHARRELL WILLIAMS",5384
"Sing","ED SHEERAN",4360
"Pompeii","BASTILLE",4333
"Raging Fire","PHILLIP PHILLIPS",4065
"Best Day Of My Life","AMERICAN AUTHORS",3809
"Dark Horse","KATY PERRY",3762
"Me And My Broken Heart","RIXTON",3561
"Sleeping With A Friend","NEON TREES",3176
"Am I Wrong","NICO & VINZ",3082
"Girls Chase Boys","INGRID MICHAELSON",2976
"Love Runs Out","ONEREPUBLIC",2831
"Birthday","KATY PERRY",2736
"I Choose You","SARA BAREILLES",2695
"Stay With Me","SAM SMITH",2484
"Rude","MAGIC!",1838
"The Walker","FITZ & THE TANTRUMS",1328
"On Top Of The World","IMAGINE DRAGONS",1314
"Peace","O.A.R.",1303
"Talk Dirty f/2 Chainz","JASON DERULO",1278
"Tennis Court","LORDE",1112
"Break Your Plans","FRAY",1110
"Neon Lights","DEMI LOVATO",932
"Love Never Felt So Good","M. JACKSON & J. TIMBERLAKE",918
"Already Home","A GREAT BIG WORLD",915
"Problem f/Iggy Azalea","ARIANA GRANDE",859
"Classic","MKTO",693
"Come With Me Now","KONGOS",577
"Let It Go","IDINA MENZEL",576
"Back Home","ANDY GRAMMER",572
"You & I","ONE DIRECTION",566
"Summer","CALVIN HARRIS",556
"Believer","AMERICAN AUTHORS",542
"Forever","HAIM",485
"A Sky Full Of Stars","COLDPLAY",434
"Hey Brother","AVICII",366
"Be Okay","OH HONEY",359
"She Ain't You","NEW HOLLOW",353
"Last Love Song","ZZ WARD",318
"La La La f/Sam Smith","NAUGHTY BOY",312
"Fancy f/Charli XCX","IGGY AZALEA",305
"All I Want","KODALINE",273
"Torpedo","JILLETTE JOHNSON",264
"Battleships","DAUGHTRY",250
"Scare Away The Dark","PASSENGER",238
"She Looks So Perfect","5 SECONDS OF SUMMER",215
"Crazy Lucky","BETTER THAN EZRA",189
"I Was A Fool","TEGAN & SARA",151
