"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ADELE Rolling In The Deep",5257,44,314,-4,28,0.236,8,1,5257,342,28
2,"=","PINK F**kin' Perfect (Perfect)",4453,-12,-80,1,24.546,-0.016,8,2,4534,23,24.858
3,"=","THE SCRIPT For The First Time",4293,2,-20,1,19.723,0.113,8,3,4317,123,19.723
4,"=","KATY PERRY E.T.",3827,75,349,32,18.594,0.431,8,4,3827,523,18.594
5,"=","CEE LO GREEN F**k You (Forget You)",3558,-24,-163,43,19.272,-0.074,8,4,3721,0,19.447
6,"=","MAROON 5 Never Gonna Leave This Bed",3271,29,228,0,15.856,0.195,8,6,3271,246,15.856
7,"=","BRUNO MARS Grenade",2539,-39,-332,18,14.57,-0.268,8,7,2871,0,17.585
8,"=","COLBIE CAILLAT I Do",2361,-5,88,-24,10.388,0.078,8,8,2366,112,10.388
9,"=","KATY PERRY Firework",2321,-38,-255,-7,14.676,-0.151,8,8,2576,0,16.008
10,"=","ANDY GRAMMER Keep Your Head Up",2269,11,113,-33,10.786,0.103,8,10,2269,263,10.786
11,"=","ONEREPUBLIC Good Life",2209,37,206,-3,8.592,0.117,8,11,2209,385,8.592
12,"=","LIFEHOUSE Falling In",2139,-25,-27,-32,10.266,-0.015,8,10,2169,62,11.084
13,"=","MY CHEMICAL ROMANCE Sing",1911,6,24,-8,9.071,-0.05,8,13,1911,184,9.144
14,"=","AVRIL LAVIGNE What The Hell",1838,-52,-177,-40,8.901,-0.21,8,13,2015,0,9.547
15,"+1","SARA BAREILLES Uncharted",1716,8,91,-3,5.882,0.045,8,15,1716,103,5.882
16,"-1","LADY GAGA Born This Way",1700,-46,-260,-18,7.949,-0.32,8,15,1960,0,9.458
17,"=","BRUNO MARS Lazy Song",1584,43,509,-44,8.432,0.48,8,17,1584,556,8.432
18,"=","THIRTY SECONDS TO MARS Closer To The Edg...",1395,10,98,-4,4.958,-0.061,8,18,1395,103,5.019
19,"=","PARACHUTE Something To Believe In",1261,1,3,-12,4.268,0.001,8,19,1262,95,4.526
20,"=","TRAIN Save Me San Francisco",1251,44,302,-10,4.594,0.272,8,20,1251,355,4.594
21,"+1","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",1069,42,231,35,5.731,0.23,8,21,1069,231,5.731
22,"-1","GRACE POTTER & THE NOCTURNALS Paris (Ooh...",1056,11,87,-6,3.938,0.019,8,21,1056,101,3.938
23,"=","HE IS WE Happily Ever After",874,3,62,-5,2.052,0.097,8,23,874,79,2.052
24,"=","BRITNEY SPEARS Till The World Ends",863,38,192,25,3.856,0.231,8,24,863,192,3.856
25,"+1","BLACK EYED PEAS Just Can't Get Enough",854,40,254,14,4.524,0.292,8,25,854,254,4.524
26,"-1","ENRIQUE IGLESIAS Tonight f/Ludacris",793,-22,-181,7,3.658,-0.173,8,21,974,0,4.971
27,"=","RIHANNA S&M",784,-8,-7,-24,3.802,-0.037,8,25,802,117,4.357
28,"=","KE$HA Blow",732,-9,24,-24,2.906,-0.052,8,28,741,67,2.958
29,"=","TAYLOR SWIFT Back To December",711,-2,-67,14,4.168,-0.093,8,27,778,0,5.118
30,"=","STONE SOUR Hesitate",696,-5,-19,-5,1.588,0.016,8,28,722,31,1.588
31,"=","MICHAEL FRANTI & SPEARHEAD I'll Be Waiti...",648,2,19,-3,1.802,0.007,8,31,649,27,1.852
32,"=","3 DOORS DOWN When You're Young",573,-15,-56,-11,2.035,-0.064,8,32,628,35,2.224
33,"+1","NEON TREES Your Surrender",569,23,53,22,1.014,0.076,8,33,569,74,1.014
34,"-1","JENNIFER LOPEZ F/PITBULL On The Floor",541,-6,79,-20,1.918,-0.032,8,33,547,99,1.95
35,"=","USHER More",518,-7,-190,29,2.152,-0.056,8,30,708,0,3.401
36,"=","JESSIE J Price Tag f/B.O.B",502,21,161,10,2.064,0.143,8,36,502,161,2.064
37,"=","CHRISTINA PERRI Arms",493,13,110,1,1.426,-0.03,8,37,493,110,1.456
38,"=","ANDREW ALLEN Loving You Tonight",477,8,24,10,1.064,0.014,8,36,477,44,1.064
39,"=","THREE DAYS GRACE Lost In You",398,11,40,8,0.696,0.018,8,39,398,48,0.696
40,"=","FITZ & THE TANTRUMS MoneyGrabber",352,-3,1,-1,0.349,-0.004,8,40,355,2,0.381
41,"+1","MATT NATHANSON Faster",335,11,84,3,0.618,0.036,8,41,335,84,0.618
42,"-1","DURAN DURAN All You Need Is Now",315,-20,-74,-18,0.966,-0.025,8,38,389,7,1.159
43,"=","MUMFORD & SONS The Cave",313,9,4,9,1.574,0.011,8,43,313,28,1.574
44,"+3","STEVEN TYLER (It) Feels So Good",307,34,201,7,2.023,0.171,4,44,307,252,2.023
45,"=","MAT KEARNEY Hey Mama",292,11,42,7,0.637,0.048,8,45,292,75,0.637
46,"-2","MATT HIRES Honey, Let Me Sing You A Song",289,-3,-37,-2,0.251,-0.009,8,42,326,5,0.363
47,"-1","DAVID COOK Last Goodbye",280,1,66,-16,0.767,-0.007,6,46,280,102,0.774
48,"=","HANSON Give A Little",276,12,41,17,0.587,0.038,8,47,276,41,0.587
49,"+1","TAYLOR SWIFT The Story Of Us",253,11,52,-4,1.331,0.083,2,49,253,56,1.331
50,"=","BC JEAN I'll Survive You",245,3,13,1,0.305,-0.018,7,49,245,21,0.323
