"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ADELE Rolling In The Deep",5032,"+21",-112,"+87",27.83,"+0.042",62,1,5540,342,29.393
2,"=","BRUNO MARS Lazy Song",4457,"+16",171,"+7",22.459,"-0.047",62,2,4457,564,22.506
3,"=","ONEREPUBLIC Good Life",4274,"+46",315,"+17",20.688,"+0.151",62,3,4274,408,20.688
4,"=","LADY GAGA The Edge Of Glory",3680,"+35",396,"-39",19.323,"-0.084",54,4,3680,631,19.407
5,"=","MAROON 5 Never Gonna Leave This Bed",3622,"-19",-34,"-3",18.355,"-0.203",62,4,3782,246,18.678
6,"=","ANDY GRAMMER Keep Your Head Up",3460,"+26",182,"+22",15.719,"+0.210",62,6,3460,291,15.719
7,"=","PINK F**kin' Perfect (Perfect)",3221,"+16",-41,"+98",18.235,"-0.054",62,2,4534,67,24.858
8,"=","KATY PERRY E.T.",3146,"-49",-253,"+61",16.273,"-0.159",62,2,4417,523,23.302
9,"=","TRAIN Save Me San Francisco",3000,"+29",181,"+7",12.845,"+0.206",62,9,3000,355,12.845
10,"=","THE SCRIPT For The First Time",2884,"-1",-2,"+62",16.478,"+0.085",62,3,4317,123,21.065
11,"=","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",2668,"+21",200,"+25",14.754,"-0.019",62,11,2668,328,14.773
12,"=","BLACK EYED PEAS Just Can't Get Enough",2233,"+5",63,"-10",12.541,"-0.100",62,12,2233,292,12.733
13,"+1","KATY PERRY Last Friday Night (T.G.I.F.)",2153,"+61",445,"-26",12.29,"+0.084",30,13,2153,703,12.29
14,"-1","COLDPLAY Every Teardrop Is A Waterfall",2111,"+17",245,"-57",10.078,"-0.084",34,13,2111,560,10.162
15,"=","PARACHUTE Something To Believe In",2002,"+11",55,"-10",7.048,"-0.043",62,13,2002,189,7.097
16,"=","HOT CHELLE RAE Tonight Tonight",1630,"+37",335,"-3",7.072,"+0.071",51,16,1630,356,7.072
17,"=","THE BAND PERRY If I Die Young",1548,"+35",234,"+21",7.305,"+0.209",45,17,1548,307,7.305
18,"=","STEVEN TYLER (It) Feels So Good",1453,"+7",26,"-3",5.796,"+0.008",58,16,1453,270,5.905
19,"=","CHRISTINA PERRI Arms",1341,"-6",97,"-45",3.658,"-0.028",62,19,1347,179,3.686
20,"=","JESSIE J Price Tag f/B.O.B",1269,"+2",60,"-4",6.399,"-0.079",62,18,1269,162,6.478
21,"=","MATT NATHANSON Faster",1060,"+15",101,"-6",3.091,"+0.038",62,21,1060,137,3.091
22,"=","BRITNEY SPEARS Till The World Ends",1007,"+1",16,"+40",6.394,"+0.091",62,17,1171,193,6.394
23,"=","NEON TREES Your Surrender",876,"-6",19,"-10",2.124,"+0.007",62,23,882,110,2.124
24,"=","PITBULL Give Me Everything f/Ne-Yo",810,"+15",101,"-6",3.263,"+0.095",31,24,810,229,3.263
25,"=","LIFEHOUSE Falling In",777,"-9",-4,"+8",4.443,"-0.139",62,10,2169,62,11.084
26,"=","THREE DAYS GRACE Lost In You",759,"+3",18,"-1",1.668,"+0.061",62,26,764,79,1.668
27,"=","JENNIFER LOPEZ F/PITBULL On The Floor",726,"+0",-35,"+14",3.514,"-0.067",62,24,909,148,4.073
28,"=","GOO GOO DOLLS All That You Are",681,"+21",137,"+8",2.594,"+0.000",27,28,681,171,2.594
29,"=","DAVID COOK Last Goodbye",598,"+8",23,"+1",1.57,"-0.001",60,29,602,102,1.571
30,"+1","TAYLOR SWIFT The Story Of Us",581,"+11",42,"+21",2.768,"+0.058",56,30,581,68,2.893
31,"-1","MAT KEARNEY Hey Mama",568,"-4",25,"-18",1.07,"-0.007",62,30,573,75,1.077
32,"=","FOSTER THE PEOPLE Pumped Up Kicks",480,"+15",28,"-1",1.358,"+0.051",20,32,480,141,1.358
33,"+1","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",449,"+22",178,"-15",2.226,"+0.049",9,33,449,227,2.226
34,"-1","GAVIN DEGRAW Not Over You",441,"+3",42,"-8",1.249,"-0.043",28,33,441,138,1.302
35,"=","COLBIE CAILLAT Brighter Than The Sun",419,"+9",65,"-5",0.726,"-0.004",15,35,419,120,0.73
36,"+1","MICHELLE BRANCH Loud Music",372,"+7",34,"+5",0.751,"-0.003",16,36,372,119,0.754
37,"-1","FITZ & THE TANTRUMS MoneyGrabber",371,"-16",-33,"-24",1.002,"-0.047",62,35,413,29,1.161
38,"=","JASON DERULO Don't Wanna Go Home",368,"+4",33,"-12",1.09,"+0.003",23,38,368,75,1.09
39,"+1","LMFAO Party Rock Anthem",357,"+7",33,"+0",1.456,"-0.016",18,39,357,125,1.472
40,"-1","GRACE POTTER & THE NOCTURNALS Paris (Ooh...",330,"-26",-145,"+23",0.936,"-0.046",62,19,1206,101,4.691
41,"=","CEE LO GREEN Bright Lights Bigger City",327,"-7",-18,"-8",0.951,"-0.033",37,38,369,81,1.472
42,"=","LENNY KRAVITZ Stand",291,"+9",75,"+7",0.782,"-0.024",9,42,291,75,0.806
43,"+1","REEVE CARNEY Rise Above 1 f/Bono & The E...",250,"+1",10,"+1",0.212,"-0.001",10,43,254,38,0.213
44,"+2","O.A.R. Heaven",247,"+5",34,"-8",1.224,"+0.049",8,44,247,92,1.224
45,"=","JAMES BLUNT I'll Be Your Man",245,"-1",-2,"-1",0.313,"+0.035",21,45,248,41,0.313
46,"-3","HANSON Give A Little",241,"-18",-49,"-21",0.505,"-0.059",62,40,360,53,0.919
47,"=","SELENA GOMEZ & THE SCENE Who Says",216,"+5",26,"+12",0.738,"+0.001",5,47,216,39,0.738
48,"=","MUMFORD & SONS The Cave",192,"+4",-14,"+9",0.719,"-0.002",53,40,379,56,1.574
49,"+1","LINKIN PARK Iridescent",165,"+1",-11,"+0",0.13,"-0.021",2,49,165,0,0.151
50,"--","RIHANNA California King Bed",163,"--",-8,"--",0.388,"--",1,50,163,0,0.388
