"Title","Artist","Spins"
"One More Night","MAROON 5",4367
"Home","PHILLIP PHILLIPS",4356
"Some Nights","FUN.",4161
"Ho Hey","LUMINEERS",4036
"Locked Out Of Heaven","BRUNO MARS",3973
"Too Close","ALEX CLARE",3511
"Try","PINK",3033
"Feel Again","ONEREPUBLIC",2795
"Little Talks","OF MONSTERS AND MEN",2680
"Blow Me (One Last Ki...","PINK",2610
"The A Team","ED SHEERAN",2422
"It's Time","IMAGINE DRAGONS",2303
"Catch My Breath","KELLY CLARKSON",2266
"Die Young","KE$HA",2108
"I Will Wait","MUMFORD & SONS",2038
"Skyfall","ADELE",1849
"We Are Never Ever Ge...","TAYLOR SWIFT",1673
"Hall Of Fame f/will....","THE SCRIPT",1669
"Miss Me","ANDY GRAMMER",1557
"Diamonds","RIHANNA",1473
"I Knew You Were Trou...","TAYLOR SWIFT",1266
"Wanted","HUNTER HAYES",1159
"Daylight","MAROON 5",1109
"Overjoyed","MATCHBOX TWENTY",1062
"Madness","MUSE",895
"Let Me Love You","NE-YO",840
"Between The Raindrop...","LIFEHOUSE F/N. BEDIN...",807
"Soldier","GAVIN DEGRAW",701
"Lessons In Love (All...","NEON TREES",628
"93 Million Miles","JASON MRAZ",620
"Don't Wake Me Up","CHRIS BROWN",566
"Stars","GRACE POTTER & THE N...",501
"Blown Away","CARRIE UNDERWOOD",480
"Come Along f/CeeLo G...","VICCI MARTINEZ",452
"My Oh My","TRISTAN PRETTYMAN",414
"Mermaid","TRAIN",376
"Titanium f/Sia","DAVID GUETTA",316
"Take A Walk","PASSION PIT",301
"I Cry","FLO RIDA",274
"As Long As You Love ...","JUSTIN BIEBER",230
"Girl On Fire","ALICIA KEYS",226
"Just A Fool","C. AGUILERA & B. SHE...",185
"Beauty And A Beat f/...","JUSTIN BIEBER",182
"Heartbeat Slowing Do...","ALL-AMERICAN REJECTS",169
"Man Like That","GIN WIGMORE",162
"Remember When (Push ...","CHRIS WALLACE",151
"Anything Could Happe...","ELLIE GOULDING",141
"Here And Now","SEETHER",120
"Finally Found You f/...","ENRIQUE IGLESIAS",120
"Picking Up The Piece...","PALOMA FAITH",116
