"Title","Artist","Spins"
"Am I Wrong","NICO & VINZ",5957
"Ain't It Fun","PARAMORE",5794
"Stay With Me","SAM SMITH",4935
"Sing","ED SHEERAN",4876
"Rude","MAGIC!",4837
"Me And My Broken Heart","RIXTON",4698
"Not A Bad Thing","JUSTIN TIMBERLAKE",4680
"All Of Me","JOHN LEGEND",4610
"Girls Chase Boys","INGRID MICHAELSON",3842
"Love Runs Out","ONEREPUBLIC",3841
"Pompeii","BASTILLE",3325
"Birthday","KATY PERRY",3282
"Problem f/Iggy Azalea","ARIANA GRANDE",2881
"Maps","MAROON 5",2865
"Peace","O.A.R.",2041
"Tennis Court","LORDE",1887
"Raging Fire","PHILLIP PHILLIPS",1867
"A Sky Full Of Stars","COLDPLAY",1851
"Angel In Blue Jeans","TRAIN",1745
"Classic","MKTO",1603
"Summer","CALVIN HARRIS",1538
"Break Your Plans","FRAY",1506
"Believer","AMERICAN AUTHORS",1349
"On Top Of The World","IMAGINE DRAGONS",1243
"I Choose You","SARA BAREILLES",1194
"Already Home","A GREAT BIG WORLD",1162
"Come With Me Now","KONGOS",1058
"Back Home","ANDY GRAMMER",915
"Fancy f/Charli XCX","IGGY AZALEA",841
"You & I","ONE DIRECTION",611
"Be Okay","OH HONEY",563
"Talk Dirty f/2 Chainz","JASON DERULO",544
"Love Never Felt So Good","M. JACKSON & J. TIMBERLAKE",530
"Last Love Song","ZZ WARD",514
"Latch f/Sam Smith","DISCLOSURE",501
"Battleships","DAUGHTRY",443
"I Was A Fool","TEGAN & SARA",320
"One Minute More","CAPITAL CITIES",294
"This Is How We Roll f/J.Derulo","FLORIDA-GEORGIA LINE",291
"All I Want","KODALINE",282
"Torpedo","JILLETTE JOHNSON",280
"Crazy Lucky","BETTER THAN EZRA",261
"Text Me In The Morning","NEON TREES",230
"Forever","HAIM",215
"Play It Again","LUKE BRYAN",214
"We Are Done","MADDEN BROTHERS",213
"Turn Down For What","DJ SNAKE & LIL JON",210
"Come Get It Bae","PHARRELL WILLIAMS",194
"The Big Bang","KATY TIZ",194
"Cool Kids","ECHOSMITH",185
