"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ADELE Rolling In The Deep",5523,"-14",39,"-55",28.962,"-0.315",33,1,5540,342,29.277
2,"=","KATY PERRY E.T.",4399,"+9",117,"-36",23.024,"+0.415",33,2,4399,523,23.024
3,"=","PINK F**kin' Perfect (Perfect)",4110,"-8",-41,"-28",22.993,"-0.236",33,2,4534,67,24.858
4,"+1","MAROON 5 Never Gonna Leave This Bed",3691,"+13",92,"-24",17.956,"-0.072",33,4,3691,246,18.106
5,"-1","THE SCRIPT For The First Time",3655,"-57",-336,"-49",18.034,"-0.259",33,3,4317,123,21.065
6,"=","ONEREPUBLIC Good Life",3274,"+6",197,"-41",13.645,"+0.130",33,6,3274,408,13.645
7,"=","BRUNO MARS Lazy Song",3178,"+52",483,"-32",16.281,"+0.248",33,7,3178,564,16.281
8,"=","CEE LO GREEN F**k You (Forget You)",3088,"+15",-115,"+46",16.781,"+0.189",33,4,3721,0,19.447
9,"=","ANDY GRAMMER Keep Your Head Up",2983,"+25",236,"-15",13.78,"+0.212",33,8,2983,291,13.78
10,"=","TRAIN Save Me San Francisco",2318,"+24",267,"-20",10.2,"+0.120",33,10,2318,355,10.2
11,"=","MY CHEMICAL ROMANCE Sing",2110,"-25",4,"-89",11.116,"-0.161",33,10,2156,213,11.397
12,"=","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",1966,"+43",301,"+10",9.997,"+0.145",33,12,1966,328,9.997
13,"=","SARA BAREILLES Uncharted",1728,"-9",-79,"-29",6.348,"-0.040",33,13,1807,103,6.832
14,"=","PARACHUTE Something To Believe In",1721,"+24",151,"-11",5.545,"+0.061",33,14,1721,167,5.545
15,"=","LADY GAGA The Edge Of Glory",1703,"+76",599,"-16",9.061,"+0.634",25,15,1703,631,9.061
16,"+1","THIRTY SECONDS TO MARS Closer To The Edg...",1575,"+11",61,"+17",5.511,"+0.032",33,16,1575,103,5.511
17,"+1","BLACK EYED PEAS Just Can't Get Enough",1522,"+39",194,"-14",7.019,"+0.062",33,17,1522,292,7.123
18,"-2","COLBIE CAILLAT I Do",1514,"-70",-491,"-38",6.391,"-0.177",33,8,2366,112,10.531
19,"+1","LIFEHOUSE Falling In",1284,"-72",-460,"-49",6.99,"-0.528",33,10,2169,62,11.084
20,"+1","GRACE POTTER & THE NOCTURNALS Paris (Ooh...",1200,"+12",12,"-6",4.584,"+0.133",33,19,1206,101,4.691
21,"+1","BRITNEY SPEARS Till The World Ends",1161,"+7",64,"-16",5.155,"+0.109",33,21,1161,193,5.155
22,"+1","STEVEN TYLER (It) Feels So Good",1057,"+21",181,"-31",3.871,"+0.035",29,22,1057,270,3.871
23,"+1","JESSIE J Price Tag f/B.O.B",900,"+28",112,"+19",4.662,"+0.071",33,23,900,162,4.662
24,"+1","JENNIFER LOPEZ F/PITBULL On The Floor",867,"+8",63,"-6",3.76,"+0.043",33,24,867,148,3.76
25,"+1","CHRISTINA PERRI Arms",835,"+2",48,"-13",2.235,"-0.005",33,25,835,135,2.281
26,"+1","NEON TREES Your Surrender",753,"+1",31,"-12",1.466,"-0.013",33,26,753,110,1.479
27,"+1","LADY GAGA Born This Way",695,"-15",-172,"+3",2.77,"+0.128",33,15,1960,0,9.458
28,"+1","MATT NATHANSON Faster",668,"+6",55,"-17",1.851,"+0.093",33,28,668,129,1.851
29,"+2","ANDREW ALLEN Loving You Tonight",594,"+1",38,"-13",1.307,"-0.047",33,29,594,67,1.354
30,"+2","THREE DAYS GRACE Lost In You",580,"+10",58,"+3",0.917,"+0.021",33,30,580,79,0.917
31,"+3","HOT CHELLE RAE Tonight Tonight",562,"+32",148,"+11",2.123,"+0.207",22,31,562,148,2.123
32,"+1","RIHANNA S&M",550,"-9",-109,"+7",3.102,"-0.053",33,25,811,117,4.357
33,"+2","THE BAND PERRY If I Die Young",513,"+32",171,"+9",2.148,"+0.139",16,33,513,171,2.148
34,"+3","KE$HA Blow",451,"+25",-35,"+51",2.162,"+0.251",33,26,752,67,2.958
