"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ADELE Rolling In The Deep",5505,"-3",-19,"+12",29.143,"+0.116",40,1,5540,342,29.277
2,"=","KATY PERRY E.T.",4380,"-9",-19,"-16",22.031,"-0.444",40,2,4417,523,23.302
3,"=","PINK F**kin' Perfect (Perfect)",4025,"-14",-85,"-6",22.136,"+0.057",40,2,4534,67,24.858
4,"=","MAROON 5 Never Gonna Leave This Bed",3769,"+3",78,"-10",18.47,"+0.096",40,4,3769,246,18.47
5,"=","BRUNO MARS Lazy Song",3626,"+51",448,"-1",18.434,"+0.055",40,5,3626,564,18.434
6,"=","ONEREPUBLIC Good Life",3497,"+30",222,"+24",15.393,"+0.244",40,6,3497,408,15.393
7,"=","THE SCRIPT For The First Time",3397,"-12",-258,"+45",16.793,"+0.059",40,3,4317,123,21.065
8,"=","ANDY GRAMMER Keep Your Head Up",3163,"+24",180,"-1",13.992,"-0.032",40,8,3163,291,14.024
9,"=","CEE LO GREEN F**k You (Forget You)",2913,"-46",-175,"-61",15.955,"-0.203",40,4,3721,0,19.447
10,"=","TRAIN Save Me San Francisco",2458,"+28",140,"+4",10.644,"+0.075",40,10,2458,355,10.644
11,"+1","LADY GAGA The Edge Of Glory",2140,"+49",437,"-26",11.297,"+0.085",32,11,2140,631,11.297
12,"-1","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",2114,"+17",148,"-26",11.014,"+0.000",40,11,2114,328,11.014
13,"=","MY CHEMICAL ROMANCE Sing",1903,"-56",-208,"-32",8.719,"-0.336",40,10,2156,213,11.397
14,"=","PARACHUTE Something To Believe In",1806,"+19",85,"-5",6.298,"+0.232",40,14,1806,189,6.298
15,"=","BLACK EYED PEAS Just Can't Get Enough",1700,"+22",178,"-16",8.232,"+0.264",40,15,1700,292,8.232
16,"+1","THIRTY SECONDS TO MARS Closer To The Edg...",1533,"+7",-44,"-5",5.664,"+0.140",40,16,1575,103,5.664
17,"+2","BRITNEY SPEARS Till The World Ends",1169,"+5",8,"+0",5.146,"-0.008",40,17,1171,193,5.155
18,"+2","STEVEN TYLER (It) Feels So Good",1162,"+8",105,"-13",4.538,"-0.038",36,18,1162,270,4.576
19,"-1","COLBIE CAILLAT I Do",1123,"-69",-391,"+1",5.342,"-0.157",40,8,2366,112,10.531
20,"+1","GRACE POTTER & THE NOCTURNALS Paris (Ooh...",1119,"-19",-81,"-31",4.104,"-0.109",40,19,1206,101,4.691
21,"+2","JESSIE J Price Tag f/B.O.B",1024,"+31",124,"+3",5.488,"+0.212",40,21,1024,162,5.488
22,"=","LIFEHOUSE Falling In",1011,"-30",-273,"+42",6.402,"-0.029",40,10,2169,62,11.084
23,"+2","CHRISTINA PERRI Arms",927,"+32",92,"+30",2.343,"+0.085",40,23,927,135,2.343
24,"=","JENNIFER LOPEZ F/PITBULL On The Floor",909,"+8",42,"+0",4.073,"+0.025",40,24,909,148,4.073
25,"+4","COLDPLAY Every Teardrop Is A Waterfall",807,"+64",372,"+27",3.67,"+0.229",12,25,807,372,3.67
26,"+2","NEON TREES Your Surrender",770,"+19",17,"+19",1.477,"+0.063",40,26,770,110,1.479
27,"-1","MATT NATHANSON Faster",768,"+10",100,"+4",2.12,"+0.053",40,26,768,129,2.12
28,"-1","LADY GAGA Born This Way",760,"+7",65,"+22",3.918,"+0.099",40,15,1960,65,9.458
29,"+1","HOT CHELLE RAE Tonight Tonight",752,"+14",190,"-18",3.293,"+0.142",29,29,752,219,3.293
30,"+1","THE BAND PERRY If I Die Young",739,"+29",226,"-3",3.187,"+0.116",23,29,739,253,3.187
31,"+1","THREE DAYS GRACE Lost In You",633,"+7",53,"-3",1.045,"+0.024",40,30,633,79,1.045
32,"+1","ANDREW ALLEN Loving You Tonight",568,"-5",-26,"-6",1.071,"+0.008",40,29,603,67,1.354
33,"+1","RIHANNA S&M",497,"-11",-53,"-1",2.915,"-0.006",40,25,811,117,4.357
34,"+1","TAYLOR SWIFT The Story Of Us",495,"+14",65,"+9",2.614,"+0.030",34,34,495,68,2.614
35,"+3","KATY PERRY Last Friday Night (T.G.I.F.)",494,"+50",247,"+37",3.081,"+0.309",8,35,494,247,3.081
36,"+1","MAT KEARNEY Hey Mama",452,"+1",18,"-4",0.944,"+0.027",40,35,461,75,0.952
37,"-1","KE$HA Blow",449,"-17",-2,"-41",2.83,"-0.028",40,26,752,67,2.958
38,"+1","DAVID COOK Last Goodbye",447,"+3",29,"-7",1.176,"+0.009",38,38,447,102,1.176
39,"+1","FITZ & THE TANTRUMS MoneyGrabber",407,"+12",14,"+12",0.548,"+0.022",40,38,407,29,0.548
40,"+1","HANSON Give A Little",358,"+7",38,"+4",0.883,"+0.021",40,40,358,53,0.883
41,"+1","PITBULL Give Me Everything f/Ne-Yo",350,"+12",92,"+3",1.253,"+0.016",9,41,350,92,1.253
42,"+1","CEE LO GREEN Bright Lights Bigger City",328,"+11",32,"+16",1.167,"-0.049",15,42,328,81,1.472
43,"+1","BC JEAN I'll Survive You",316,"+2",-6,"-1",0.356,"-0.020",36,43,323,42,0.546
44,"+3","GOO GOO DOLLS All That You Are",300,"+20",132,"-4",0.993,"+0.058",5,44,300,171,0.996
