"Title","Artist","Spins"
"Just Give Me A Re...","PINK",5428
"Mirrors","JUSTIN TIMBERLAKE",5028
"Gone, Gone, Gone","PHILLIP PHILLIPS",4739
"Love Somebody","MAROON 5",4083
"Stay f/Mikky Ekko","RIHANNA",3810
"Radioactive","IMAGINE DRAGONS",3790
"People Like Us","KELLY CLARKSON",3164
"Cruise","FLORIDA-GEORGIA L...",3066
"Next To Me","EMELI SANDE",2898
"Cups (Pitch Perfe...","ANNA KENDRICK",2877
"I Love It f/Charl...","ICONA POP",2778
"Treasure","BRUNO MARS",2559
"Carry On","FUN.",2559
"Brave","SARA BAREILLES",2232
"Blurred Lines f/P...","ROBIN THICKE",2136
"My Songs Know Wha...","FALL OUT BOY",1991
"Get Lucky","DAFT PUNK",1980
"Red Hands","WALK OFF THE EART...",1832
"Come & Get It","SELENA GOMEZ",1498
"Here's To Never G...","AVRIL LAVIGNE",1328
"Our Song","MATCHBOX TWENTY",1282
"Bruises f/Ashley ...","TRAIN",1150
"Should've Gone To...","PLAIN WHITE T'S",1150
"It's A Beautiful ...","MICHAEL BUBLE",839
"Safe And Sound","CAPITAL CITIES",724
"Mountain Sound","OF MONSTERS AND M...",676
"Counting Stars","ONEREPUBLIC",666
"22","TAYLOR SWIFT",623
"#Beautiful f/Migu...","MARIAH CAREY",592
"Can't Hold Us f/R...","MACKLEMORE & RYAN...",590
"The Other Side","JASON DERULO",571
"Feel This Moment ...","PITBULL",568
"Heart Attack","DEMI LOVATO",564
"I'm Alive (Life S...","MICHAEL FRANTI & ...",495
"Still Into You","PARAMORE",438
"Beneath Your Beau...","LABRINTH",435
"Best I Ever Had","GAVIN DEGRAW",433
"Clarity f/Foxes","ZEDD",363
"Stompa","SERENA RYDER",314
"Lover Of The Ligh...","MUMFORD & SONS",307
"The Way f/Mac Mil...","ARIANA GRANDE",271
"Can't Help","PARACHUTE",256
"Get The Girl Back","HANSON",252
"What About Now","BON JOVI",246
"Let Her Go","PASSENGER",208
"Somebody's Heartb...","HUNTER HAYES",187
"I'll Follow You","SHINEDOWN",186
"This Is The New Y...","A GREAT BIG WORLD",173
"Paper Doll","JOHN MAYER",157
"I Need Your Love","CALVIN HARRIS F/E...",155
