"Title","Artist","Spins"
"Ain't It Fun","PARAMORE",5898
"Not A Bad Thing","JUSTIN TIMBERLAKE",5738
"All Of Me","JOHN LEGEND",5293
"Am I Wrong","NICO & VINZ",4914
"Sing","ED SHEERAN",4800
"Me And My Broken Heart","RIXTON",4561
"Happy","PHARRELL WILLIAMS",3878
"Pompeii","BASTILLE",3808
"Stay With Me","SAM SMITH",3732
"Rude","MAGIC!",3654
"Girls Chase Boys","INGRID MICHAELSON",3557
"Love Runs Out","ONEREPUBLIC",3491
"Raging Fire","PHILLIP PHILLIPS",3310
"Birthday","KATY PERRY",3275
"Problem f/Iggy Azalea","ARIANA GRANDE",2201
"I Choose You","SARA BAREILLES",2089
"Peace","O.A.R.",1639
"Tennis Court","LORDE",1540
"Break Your Plans","FRAY",1397
"On Top Of The World","IMAGINE DRAGONS",1372
"Classic","MKTO",1240
"A Sky Full Of Stars","COLDPLAY",1217
"Already Home","A GREAT BIG WORLD",1089
"Summer","CALVIN HARRIS",1040
"Believer","AMERICAN AUTHORS",1007
"Love Never Felt So Good","M. JACKSON & J. TIMBERLAKE",973
"Come With Me Now","KONGOS",850
"Back Home","ANDY GRAMMER",796
"Angel In Blue Jeans","TRAIN",747
"You & I","ONE DIRECTION",717
"Maps","MAROON 5",702
"Fancy f/Charli XCX","IGGY AZALEA",682
"Talk Dirty f/2 Chainz","JASON DERULO",645
"Forever","HAIM",549
"Be Okay","OH HONEY",492
"Last Love Song","ZZ WARD",445
"Battleships","DAUGHTRY",428
"All I Want","KODALINE",296
"Neon Lights","DEMI LOVATO",296
"Latch f/Sam Smith","DISCLOSURE",282
"Torpedo","JILLETTE JOHNSON",275
"I Was A Fool","TEGAN & SARA",270
"Crazy Lucky","BETTER THAN EZRA",256
"The Big Bang","KATY TIZ",228
"One Minute More","CAPITAL CITIES",221
"Scare Away The Dark","PASSENGER",210
"Turn Down For What","DJ SNAKE & LIL JON",197
"Play It Again","LUKE BRYAN",185
"We Are Done","MADDEN BROTHERS",169
"Addicted To You","AVICII",160
