"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ONEREPUBLIC Good Life",4861,"+29",46,"+40",25.435,"+0.144",99,"11",1,4888,408,25.435
2,"=","KATY PERRY Last Friday Night (T.G.I.F.)",4713,"+17",223,"-32",24.203,"+0.180",67,"4",2,4713,785,24.203
3,"=","LADY GAGA The Edge Of Glory",4420,"+5",9,"-19",24.072,"+0.067",91,"30",2,4442,631,24.134
4,"=","ADELE Rolling In The Deep",3722,"-58",-415,"-28",19.775,"-0.236",99,"18",1,5540,342,29.393
5,"=","THE BAND PERRY If I Die Young",3550,"+31",313,"-42",18.175,"+0.001",82,"15",5,3550,496,18.175
6,"=","TRAIN Save Me San Francisco",3304,"-5",1,"-33",13.267,"+0.098",99,"118",6,3331,355,13.679
7,"+1","HOT CHELLE RAE Tonight Tonight",3172,"+45",208,"+9",16.002,"+0.246",88,"8",7,3172,408,16.002
8,"-1","ANDY GRAMMER Keep Your Head Up",3057,"-71",-303,"-46",13.668,"-0.248",99,"62",5,3549,291,16.891
9,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",2784,"+86",349,"+62",14.564,"+0.236",46,"2",9,2784,599,14.564
10,"=","COLDPLAY Every Teardrop Is A Waterfall",2688,"+25",132,"+7",12.106,"+0.048",71,"43",10,2688,560,12.106
11,"=","BRUNO MARS Lazy Song",2568,"-77",-578,"-28",13.566,"-0.011",99,"44",2,4460,564,22.506
12,"=","BLACK EYED PEAS Just Can't Get Enough",1995,"-7",-150,"+26",11.801,"+0.290",99,"56",12,2308,292,13.055
13,"=","CHRISTINA PERRI Arms",1875,"+21",107,"+15",6.809,"+0.038",99,"129",13,1875,179,6.809
15,"-1","FOSTER THE PEOPLE Pumped Up Kicks",1799,"+36",289,"-16",6.933,"+0.281",57,"3",14,1799,341,6.933
14,"+1","THE SCRIPT Nothing",1799,"+47",340,"+22",6.829,"+0.208",35,"104",14,1799,439,6.829
16,"=","MATT NATHANSON Faster",1704,"+18",99,"+5",6.573,"+0.180",99,"124",14,1704,181,6.573
17,"=","ADELE Someone Like You",1521,"+48",384,"+9",7.617,"+0.282",32,"23",17,1521,391,7.617
18,"=","GOO GOO DOLLS All That You Are",1463,"+18",117,"+17",6.312,"+0.225",64,"931",17,1463,250,6.312
19,"=","PITBULL Give Me Everything f/Ne-Yo",1378,"+25",143,"+21",6.693,"+0.216",68,"21",19,1378,229,6.693
20,"=","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",1300,"-41",-348,"+37",7.095,"-0.288",99,"51",10,2719,328,15.106
21,"=","COLBIE CAILLAT Brighter Than The Sun",1156,"-2",153,"-17",4.646,"+0.005",52,"--",21,1158,198,4.646
22,"=","GAVIN DEGRAW Not Over You",1134,"+14",134,"-4",3.714,"+0.021",65,"108",22,1134,237,3.714
23,"=","THREE DAYS GRACE Lost In You",1106,"+8",87,"-7",2.665,"-0.027",99,"778",21,1106,109,2.692
24,"=","MICHELLE BRANCH Loud Music",986,"+6",75,"-9",2.673,"+0.095",53,"--",24,986,154,2.673
25,"=","MAT KEARNEY Hey Mama",942,"-1",21,"-14",2.601,"+0.119",99,"--",24,943,103,2.601
26,"=","LMFAO Party Rock Anthem",935,"+12",114,"-15",4.674,"+0.157",55,"5",26,935,159,4.674
27,"=","BRITNEY SPEARS I Wanna Go",897,"+5",184,"-21",3.352,"+0.000",36,"10",27,897,228,3.352
28,"=","JESSIE J Price Tag f/B.O.B",724,"-15",-54,"+4",4.869,"-0.031",99,"144",18,1280,162,6.478
29,"+1","LENNY KRAVITZ Stand",675,"-3",34,"-10",1.455,"-0.039",46,"--",29,678,112,1.51
30,"-1","BRITNEY SPEARS Till The World Ends",667,"-27",-76,"-26",4.722,"-0.214",99,"88",17,1171,193,6.523
31,"=","O.A.R. Heaven",595,"+10",63,"+4",2.497,"+0.063",45,"--",31,595,110,2.497
32,"=","LADY ANTEBELLUM Just A Kiss",513,"+34",209,"+8",2.892,"-0.087",30,"20",32,513,209,2.983
33,"=","DAVID COOK Last Goodbye",462,"-5",-82,"+1",1.111,"-0.026",97,"--",29,602,102,1.805
34,"=","JENNIFER LOPEZ F/PITBULL On The Floor",341,"-5",-59,"+2",1.307,"-0.013",99,"59",24,909,148,4.073
35,"=","REEVE CARNEY Rise Above 1 f/Bono & The E...",339,"+5",18,"-4",0.287,"+0.010",47,"--",34,339,44,0.287
36,"=","NICKI MINAJ Super Bass",292,"+7",7,"+13",0.917,"+0.018",23,"16",36,292,91,0.995
37,"=","SELENA GOMEZ & THE SCENE Who Says",274,"-9",-28,"-4",0.741,"-0.063",42,"94",35,320,56,1.043
38,"=","CAROLINA LIAR Drown",264,"+5",67,"+2",0.312,"-0.045",14,"--",38,264,84,0.426
39,"+1","COBRA STARSHIP You Make Me Feel... f/Sab...",238,"+10",46,"+0",0.971,"+0.038",11,"17",39,238,88,0.971
40,"-1","RED HOT CHILI PEPPERS Adventures Of Rain...",237,"+8",28,"+4",0.603,"+0.051",19,"101",38,237,56,0.603
41,"=","3 DOORS DOWN Every Time You Go",222,"+0",23,"-7",0.285,"+0.046",21,"--",41,222,40,0.285
42,"=","DEMI LOVATO Skyscraper",214,"+8",28,"+8",0.672,"+0.045",11,"60",42,214,84,0.693
43,"=","RACHEL PLATTEN 1000 Ships",189,"+2",29,"+0",0.104,"-0.003",22,"--",43,189,63,0.113
44,"=","BEYONCE Best Thing I Never Had",178,"-5",11,"-12",0.611,"+0.000",11,"29",43,183,44,0.622
45,"=","JERAD FINCK Runaway",175,"+3",6,"+6",0.112,"+0.006",26,"--",45,177,25,0.116
46,"+4","LADY GAGA You And I",170,"+40",154,"+34",0.676,"+0.161",2,"33",46,170,154,0.676
47,"-1","JARED LEE It's Over (Goodbye)",161,"+6",3,"+8",0.103,"+0.011",11,"--",46,161,26,0.103
48,"-1","LINKIN PARK Iridescent",146,"-4",-21,"+4",0.073,"-0.007",37,"--",43,196,25,0.188
49,"--","ADELE Rumour Has It",132,"--",3,"--",0.495,"--",3,"75",49,132,3,0.495
50,"-2","MUMFORD & SONS The Cave",132,"-9",-34,"-12",0.629,"-0.054",90,"125",40,379,56,1.574
