"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",4830,"+16",211,"-21",25.303,"+0.093",85,"1",1,4830,599,25.303
2,"=","HOT CHELLE RAE Tonight Tonight",4558,"-9",-14,"-34",24.496,"-0.062",127,"16",2,4609,408,25.013
3,"=","ADELE Someone Like You",4375,"+64",451,"-25",23.265,"+0.550",71,"2",3,4375,683,23.265
4,"=","KATY PERRY Last Friday Night (T.G.I.F.)",4044,"-68",-415,"-50",21.223,"-0.245",106,"25",1,4794,785,25.04
5,"=","ONEREPUBLIC Good Life",3961,"-35",-175,"-21",23.168,"+0.239",138,"29",1,4888,408,25.509
6,"=","FOSTER THE PEOPLE Pumped Up Kicks",3492,"+50",267,"+26",16.478,"+0.164",96,"4",6,3492,385,16.478
7,"=","THE BAND PERRY If I Die Young",3026,"-59",-467,"-30",14.401,"-0.363",121,"22",3,3975,496,19.165
8,"=","THE SCRIPT Nothing",2958,"+21",138,"+7",11.808,"+0.173",74,"30",8,2958,439,11.808
9,"=","KELLY CLARKSON Mr. Know It All",2596,"+40",448,"-58",13.532,"+0.128",25,"36",9,2596,947,13.532
10,"=","COLDPLAY Every Teardrop Is A Waterfall",2262,"-94",-501,"-55",9.594,"-0.496",110,"75",7,2952,560,12.98
11,"+2","LADY GAGA You And I",2241,"+59",304,"+5",11.369,"+0.182",41,"10",11,2241,543,11.369
12,"=","COLBIE CAILLAT Brighter Than The Sun",2180,"-5",124,"-32",11.182,"-0.045",91,"63",12,2185,308,11.332
13,"-2","LADY GAGA The Edge Of Glory",2147,"-51",-417,"+3",14.069,"-0.310",130,"40",2,4442,631,24.134
14,"=","MATT NATHANSON Faster",2089,"+12",100,"+5",8.607,"-0.036",138,"101",12,2089,181,8.643
15,"=","GAVIN DEGRAW Not Over You",1890,"+61",274,"+48",7.419,"+0.316",104,"--",15,1890,274,7.419
16,"+1","LMFAO Party Rock Anthem",1619,"+16",109,"+21",8.228,"+0.081",94,"7/99",16,1619,181,8.228
17,"+1","LADY ANTEBELLUM Just A Kiss",1508,"+28",184,"+4",7.248,"+0.287",69,"--",17,1508,252,7.248
18,"+1","MICHELLE BRANCH Loud Music",1306,"+12",67,"-1",3.722,"+0.127",92,"--",18,1306,154,3.722
19,"+1","MAT KEARNEY Hey Mama",1252,"-11",16,"-18",3.581,"-0.016",138,"--",19,1266,103,3.597
20,"+1","BRITNEY SPEARS I Wanna Go",1200,"-9",-19,"-11",5.932,"-0.084",75,"33",20,1242,228,6.438
21,"+1","PITBULL Give Me Everything f/Ne-Yo",1160,"-18",-128,"-15",5.776,"-0.182",107,"23",17,1414,229,7.639
22,"+1","RED HOT CHILI PEPPERS Adventures Of Rain...",1044,"+34",219,"+8",3.811,"+0.114",58,"--",22,1044,219,3.811
23,"+2","O.A.R. Heaven",886,"+24",69,"+25",3.696,"+0.117",84,"--",23,886,110,3.696
24,"=","GOO GOO DOLLS All That You Are",784,"-107",-617,"-78",4.066,"-0.431",103,"856",15,1621,250,7.234
25,"+1","COBRA STARSHIP You Make Me Feel... f/Sab...",711,"+7",50,"-5",3.193,"+0.014",50,"11",25,711,121,3.244
26,"+1","PARACHUTE Kiss Me Slowly",624,"+4",74,"+2",1.222,"+0.000",31,"574",26,624,165,1.222
27,"+1","SIMPLE PLAN Jet Lag f/Natasha Bedingfiel...",603,"+11",112,"-2",1.36,"+0.057",35,"--",27,603,118,1.36
28,"+2","MARTIN SOLVEIG & DRAGONETTE Hello",513,"+4",32,"+13",2.758,"+0.046",38,"78",28,516,144,2.758
30,"-1","THREE DAYS GRACE Lost In You",511,"-34",-228,"+14",1.11,"-0.069",138,"--",21,1130,109,2.704
29,"+6","DAUGHTRY Crawling Back To You",511,"+101",511,"+101",2.873,"+0.448",5,"--",29,511,511,2.873
31,"+2","GYM CLASS HEROES Stereo Hearts f/Adam Le...",458,"+28",129,"+14",2.199,"+0.130",32,"5",31,458,129,2.199
32,"=","RIHANNA Cheers (Drink To That)",440,"+4",43,"-3",1.738,"+0.021",38,"9",31,440,82,1.738
33,"-2","DEMI LOVATO Skyscraper",437,"-1",36,"-26",0.881,"+0.039",50,"--",31,438,84,0.966
34,"=","THEORY OF A DEADMAN Out Of My Head",424,"+12",76,"+5",0.759,"+0.042",30,"--",34,424,108,0.759
35,"+1","NICKI MINAJ Super Bass",403,"+0",5,"+1",1.315,"+0.012",62,"20",33,409,91,1.356
36,"+1","JESSIE J Price Tag f/B.O.B",384,"+14",-57,"+24",2.566,"+0.122",138,"166",18,1280,162,6.478
37,"+1","DURAN DURAN Leave A Light On",363,"+14",120,"-21",0.903,"+0.074",11,"--",37,363,232,0.903
38,"+1","CAROLINA LIAR Drown",344,"+1",8,"-3",0.474,"+0.039",53,"--",36,344,84,0.474
39,"+1","ELLIE GOULDING Lights",334,"+14",127,"-10",0.596,"+0.009",12,"172",39,334,180,0.596
