"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ADELE Rolling In The Deep",4941,"-25",-113,"+27",27.489,"-0.098",65,1,5540,342,29.393
2,"=","BRUNO MARS Lazy Song",4451,"-3",52,"-57",22.305,"+0.076",65,2,4460,564,22.506
3,"=","ONEREPUBLIC Good Life",4341,"+25",264,"-4",21.155,"-0.051",65,3,4341,408,21.206
4,"=","LADY GAGA The Edge Of Glory",3810,"+36",307,"-75",19.635,"-0.019",57,4,3810,631,19.654
5,"=","MAROON 5 Never Gonna Leave This Bed",3522,"-25",-163,"-91",17.871,"-0.272",65,4,3782,246,18.678
6,"=","ANDY GRAMMER Keep Your Head Up",3492,"-1",129,"-73",16.015,"+0.089",65,6,3493,291,16.015
7,"=","PINK F**kin' Perfect (Perfect)",3173,"-13",-51,"-36",18.132,"+0.112",65,2,4534,67,24.858
8,"=","TRAIN Save Me San Francisco",3036,"+3",150,"-52",12.631,"-0.059",65,8,3036,355,12.845
9,"=","KATY PERRY E.T.",2950,"-58",-374,"-51",15.379,"-0.107",65,2,4417,523,23.302
10,"=","THE SCRIPT For The First Time",2799,"-60",-53,"-97",16.289,"-0.088",65,3,4317,123,21.065
11,"=","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",2709,"-4",149,"-55",14.634,"-0.100",65,11,2713,328,14.9
12,"+1","KATY PERRY Last Friday Night (T.G.I.F.)",2361,"+92",450,"+30",13.053,"+0.403",33,12,2361,703,13.053
13,"-1","BLACK EYED PEAS Just Can't Get Enough",2276,"-5",94,"-8",12.538,"-0.127",65,12,2281,292,12.733
14,"=","COLDPLAY Every Teardrop Is A Waterfall",2159,"-5",216,"+7",10.272,"-0.078",37,13,2164,560,10.35
15,"=","PARACHUTE Something To Believe In",2007,"-1",66,"-13",6.786,"+0.007",65,13,2008,189,7.097
16,"=","HOT CHELLE RAE Tonight Tonight",1791,"+69",345,"+8",7.445,"+0.194",54,16,1791,356,7.445
17,"=","THE BAND PERRY If I Die Young",1652,"+27",230,"-8",7.785,"+0.154",48,17,1652,307,7.785
18,"=","STEVEN TYLER (It) Feels So Good",1463,"+15",21,"+8",5.733,"+0.051",61,16,1463,270,5.905
19,"=","CHRISTINA PERRI Arms",1375,"+16",61,"-11",3.832,"+0.068",65,19,1375,179,3.832
20,"=","JESSIE J Price Tag f/B.O.B",1266,"-14",26,"-46",6.183,"-0.141",65,18,1280,162,6.478
21,"=","MATT NATHANSON Faster",1087,"-1",90,"-18",3.349,"+0.022",65,21,1088,137,3.349
22,"=","BRITNEY SPEARS Till The World Ends",966,"-6",-34,"-20",6.354,"+0.155",65,17,1171,193,6.394
23,"=","NEON TREES Your Surrender",880,"-7",21,"-14",2.103,"-0.053",65,23,887,110,2.156
24,"=","PITBULL Give Me Everything f/Ne-Yo",854,"+10",137,"+36",3.562,"-0.014",34,24,854,229,3.576
25,"=","THREE DAYS GRACE Lost In You",770,"+9",17,"+5",1.718,"+0.053",65,25,770,79,1.718
26,"=","LIFEHOUSE Falling In",741,"-3",-60,"-38",4.267,"-0.077",65,10,2169,62,11.084
