"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",4619,"+37",289,"-18",24.156,"+0.312",78,"1",1,4619,599,24.156
2,"=","HOT CHELLE RAE Tonight Tonight",4572,"+25",239,"-24",24.999,"+0.154",120,"12",2,4572,408,24.999
3,"=","KATY PERRY Last Friday Night (T.G.I.F.)",4459,"-18",-195,"-27",23.465,"+0.021",99,"24",1,4794,785,25.04
4,"=","ONEREPUBLIC Good Life",4136,"-14",-50,"-12",22.565,"-0.203",131,"20",1,4888,408,25.509
5,"=","ADELE Someone Like You",3924,"+89",668,"+8",19.604,"+0.499",64,"2",5,3924,680,19.604
6,"=","THE BAND PERRY If I Die Young",3493,"-29",-245,"-31",17.269,"+0.006",114,"21",3,3975,496,19.165
7,"=","FOSTER THE PEOPLE Pumped Up Kicks",3225,"+24",199,"-19",15.188,"+0.247",89,"3",7,3225,385,15.188
8,"=","THE SCRIPT Nothing",2820,"+14",123,"-34",10.783,"-0.018",67,"28",8,2820,439,10.801
9,"=","COLDPLAY Every Teardrop Is A Waterfall",2763,"-39",-178,"-71",12.356,"+0.019",103,"59",7,2952,560,12.98
10,"=","LADY GAGA The Edge Of Glory",2564,"-54",-406,"-33",15.719,"+0.013",123,"43",2,4442,631,24.134
11,"+1","KELLY CLARKSON Mr. Know It All",2148,"+98",795,"-50",11.291,"+0.779",18,"47",11,2148,947,11.291
12,"+1","COLBIE CAILLAT Brighter Than The Sun",2056,"+27",245,"-23",10.607,"+0.113",84,"69",12,2056,308,10.607
13,"+1","MATT NATHANSON Faster",1989,"+7",32,"+5",8.507,"+0.080",131,"110",12,1989,181,8.507
14,"+2","LADY GAGA You And I",1937,"+54",342,"+1",10.23,"+0.322",34,"8",14,1937,543,10.23
15,"=","CHRISTINA PERRI Arms",1914,"-1",-20,"+1",7.339,"-0.068",131,"126",13,1981,179,7.668
16,"+1","GAVIN DEGRAW Not Over You",1616,"+13",168,"-12",5.97,"+0.157",97,"44",16,1616,237,5.97
17,"+1","LMFAO Party Rock Anthem",1510,"-5",71,"-51",7.735,"-0.025",87,"6/94",17,1515,181,7.76
