"Title","Artist","Spins"
"Counting Stars","ONEREPUBLIC",6209
"Demons","IMAGINE DRAGONS",6007
"Let Her Go","PASSENGER",5749
"Wake Me Up","AVICII",4990
"Best Day Of My Li...","AMERICAN AUTHORS",4704
"Say Something","A GREAT BIG WORLD",4254
"Unconditionally","KATY PERRY",3689
"Royals","LORDE",3551
"Brave","SARA BAREILLES",3168
"Roar","KATY PERRY",3165
"Love Don't Die","FRAY",3026
"Sweater Weather","NEIGHBOURHOOD",2706
"Waiting For Super...","DAUGHTRY",2685
"Wrecking Ball","MILEY CYRUS",2653
"Hold On","COLBIE CAILLAT",2565
"Pompeii","BASTILLE",2487
"Out Of My League","FITZ & THE TANTRU...",2320
"Story Of My Life","ONE DIRECTION",2284
"Come To Me","GOO GOO DOLLS",1944
"Team","LORDE",1928
"Love Me Again","JOHN NEWMAN",1499
"Timber f/Ke$ha","PITBULL",1470
"Human","CHRISTINA PERRI",1212
"Make A Move","GAVIN DEGRAW",1080
"Stay The Night f/...","ZEDD",911
"Let Me Go f/Chad ...","AVRIL LAVIGNE",908
"Do What U Want f/...","LADY GAGA",883
"Hold On We're Goi...","DRAKE F/MAJID JOR...",881
"Burn","ELLIE GOULDING",831
"The Monster f/Rih...","EMINEM",773
"Who You Love f/Ka...","JOHN MAYER",735
"Young Girls","BRUNO MARS",700
"The Giving Tree","PLAIN WHITE T'S",586
"Bonfire Heart","JAMES BLUNT",503
"365 Days","ZZ WARD",472
"Marry Me","JASON DERULO",443
"All Of Me","JOHN LEGEND",420
"Lucky Strike","MAROON 5",372
"Slow Down","SELENA GOMEZ",288
"Hey Brother","AVICII",254
"Sail","AWOLNATION",254
"Dark Horse","KATY PERRY",243
"Fight","LEE DEWYZE",239
"If I Loved You","DELTA RAE",183
"Here's To Us","KEVIN RUDOLF",152
"She Keeps Me Warm","MARY LAMBERT",145
"Rescue","YUNA",141
"On Top Of The Wor...","IMAGINE DRAGONS",140
"TKO","JUSTIN TIMBERLAKE",140
"Chocolate","THE 1975",133
