"Title","Artist","Spins"
"Just Give Me A Re...","PINK",5486
"Mirrors","JUSTIN TIMBERLAKE",5029
"Gone, Gone, Gone","PHILLIP PHILLIPS",4751
"Love Somebody","MAROON 5",4000
"Stay f/Mikky Ekko","RIHANNA",3900
"Radioactive","IMAGINE DRAGONS",3708
"People Like Us","KELLY CLARKSON",3185
"Cruise","FLORIDA-GEORGIA L...",3030
"Next To Me","EMELI SANDE",2984
"Cups (Pitch Perfe...","ANNA KENDRICK",2809
"I Love It f/Charl...","ICONA POP",2752
"Carry On","FUN.",2591
"Treasure","BRUNO MARS",2530
"Brave","SARA BAREILLES",2204
"Blurred Lines f/P...","ROBIN THICKE",2037
"My Songs Know Wha...","FALL OUT BOY",1944
"Get Lucky","DAFT PUNK",1929
"Red Hands","WALK OFF THE EART...",1806
"Come & Get It","SELENA GOMEZ",1465
"Here's To Never G...","AVRIL LAVIGNE",1331
"Our Song","MATCHBOX TWENTY",1263
"Bruises f/Ashley ...","TRAIN",1139
"Should've Gone To...","PLAIN WHITE T'S",1132
"It's A Beautiful ...","MICHAEL BUBLE",831
"Safe And Sound","CAPITAL CITIES",678
"Mountain Sound","OF MONSTERS AND M...",667
"Counting Stars","ONEREPUBLIC",651
"22","TAYLOR SWIFT",643
"Heart Attack","DEMI LOVATO",603
"#Beautiful f/Migu...","MARIAH CAREY",589
"Can't Hold Us f/R...","MACKLEMORE & RYAN...",587
"Feel This Moment ...","PITBULL",576
"The Other Side","JASON DERULO",544
"I'm Alive (Life S...","MICHAEL FRANTI & ...",492
"Still Into You","PARAMORE",433
"Beneath Your Beau...","LABRINTH",421
"Best I Ever Had","GAVIN DEGRAW",403
"Clarity f/Foxes","ZEDD",347
"Stompa","SERENA RYDER",309
"Lover Of The Ligh...","MUMFORD & SONS",298
"The Way f/Mac Mil...","ARIANA GRANDE",272
"Can't Help","PARACHUTE",253
"Get The Girl Back","HANSON",251
"What About Now","BON JOVI",237
"Let Her Go","PASSENGER",199
"Somebody's Heartb...","HUNTER HAYES",188
"I'll Follow You","SHINEDOWN",180
"This Is The New Y...","A GREAT BIG WORLD",169
"Paper Doll","JOHN MAYER",160
"I Need Your Love","CALVIN HARRIS F/E...",141
