"Title","Artist","Spins"
"Royals","LORDE",6105
"Wake Me Up","AVICII",5857
"Roar","KATY PERRY",5484
"Brave","SARA BAREILLES",5168
"Counting Stars","ONEREPUBLIC",4883
"Demons","IMAGINE DRAGONS",4537
"Let Her Go","PASSENGER",4169
"Everything Has .....","TAYLOR SWIFT",3892
"Safe And Sound","CAPITAL CITIES",3632
"Applause","LADY GAGA",3582
"Still Into You","PARAMORE",3106
"Wrecking Ball","MILEY CYRUS",3035
"True Love f/Lily ...","PINK",2212
"Best Day Of My Li...","AMERICAN AUTHORS",2139
"Unconditionally","KATY PERRY",2126
"Waiting For Super...","DAUGHTRY",1809
"Summertime Sadnes...","LANA DEL REY",1516
"Who You Love f/Ka...","JOHN MAYER",1513
"Come To Me","GOO GOO DOLLS",1481
"Clarity f/Foxes","ZEDD",1464
"Gorilla","BRUNO MARS",1393
"Sweater Weather","NEIGHBOURHOOD",1368
"Out Of My League","FITZ & THE TANTRU...",1364
"Love Don't Die","FRAY",1327
"My Kind Of Love","EMELI SANDE",1261
"Hold On We're Goi...","DRAKE F/MAJID JOR...",1090
"Say Something","A GREAT BIG WORLD",981
"Let Me Go f/Chad ...","AVRIL LAVIGNE",959
"Love Me Again","JOHN NEWMAN",884
"What If","FIVE FOR FIGHTING",720
"365 Days","ZZ WARD",548
"Pompeii","BASTILLE",493
"Sail","AWOLNATION",470
"Bonfire Heart","JAMES BLUNT",444
"Slow Down","SELENA GOMEZ",437
"In A World Like T...","BACKSTREET BOYS",392
"Marry Me","JASON DERULO",344
"The Giving Tree","PLAIN WHITE T'S",331
"Best I Ever Had","GAVIN DEGRAW",311
"Sirens","PEARL JAM",306
"Make A Move","GAVIN DEGRAW",287
"I Need Your Love","CALVIN HARRIS F/E...",286
"TKO","JUSTIN TIMBERLAKE",277
"Lucky Strike","MAROON 5",265
"Here's To Us","HALESTORM",248
"Can't Help","PARACHUTE",232
"Harlem","NEW POLITICS",191
"We Remain","CHRISTINA AGUILER...",175
"You're Not Alone","MARIE MILLER",162
"Rough Water f/Jas...","TRAVIE MCCOY",161
