"Title","Artist","Spins"
"Just Give Me A Re...","PINK",5681
"Mirrors","JUSTIN TIMBERLAKE",4892
"Gone, Gone, Gone","PHILLIP PHILLIPS",4699
"Stay f/Mikky Ekko","RIHANNA",4612
"Next To Me","EMELI SANDE",4237
"Carry On","FUN.",3304
"People Like Us","KELLY CLARKSON",3062
"Love Somebody","MAROON 5",3036
"When I Was Your M...","BRUNO MARS",3003
"Radioactive","IMAGINE DRAGONS",2874
"Daylight","MAROON 5",2665
"Lego House","ED SHEERAN",2598
"Cruise","FLORIDA-GEORGIA L...",2502
"Cups (Pitch Perfe...","ANNA KENDRICK",2236
"I Love It f/Charl...","ICONA POP",2117
"Treasure","BRUNO MARS",2079
"Brave","SARA BAREILLES",1960
"Heart Attack","DEMI LOVATO",1655
"My Songs Know Wha...","FALL OUT BOY",1607
"Red Hands","WALK OFF THE EART...",1603
"Rebel Beat","GOO GOO DOLLS",1597
"22","TAYLOR SWIFT",1317
"Here's To Never G...","AVRIL LAVIGNE",1282
"Come & Get It","SELENA GOMEZ",1205
"Get Lucky","DAFT PUNK",1176
"Our Song","MATCHBOX TWENTY",1153
"Should've Gone To...","PLAIN WHITE T'S",981
"Bruises f/Ashley ...","TRAIN",892
"Blurred Lines f/P...","ROBIN THICKE",753
"It's A Beautiful ...","MICHAEL BUBLE",746
"Feel This Moment ...","PITBULL",694
"#Beautiful f/Migu...","MARIAH CAREY",606
"Can't Hold Us f/R...","MACKLEMORE & RYAN...",546
"Mountain Sound","OF MONSTERS AND M...",474
"Counting Stars","ONEREPUBLIC",431
"Still Into You","PARAMORE",381
"The Other Side","JASON DERULO",368
"Beneath Your Beau...","LABRINTH",361
"I'm Alive (Life S...","MICHAEL FRANTI & ...",357
"Lover Of The Ligh...","MUMFORD & SONS",308
"Troublemaker f/Fl...","OLLY MURS",302
"Safe And Sound","CAPITAL CITIES",274
"Get The Girl Back","HANSON",271
"Stompa","SERENA RYDER",268
"The Way f/Mac Mil...","ARIANA GRANDE",267
"What About Now","BON JOVI",236
"Carried Away","PASSION PIT",224
"San Francisco","THE MOWGLI'S",167
"Stubborn Love","LUMINEERS",159
"Somebody's Heartb...","HUNTER HAYES",149
