"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KELLY CLARKSON Mr. Know It All",4189,"-12",44,"-68",24.922,"-0.061",102,"31",1,4218,947,25.045
2,"=","ADELE Someone Like You",4108,"-29",-171,"-25",24.516,"-0.132",148,"7",1,5345,683,30.563
3,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",4000,"-27",-222,"-29",24.399,"-0.194",162,"11",1,5169,599,29.564
4,"=","COLBIE CAILLAT Brighter Than The Sun",3703,"+12",71,"-26",22.343,"-0.072",168,"79",4,3703,357,22.509
5,"=","LADY ANTEBELLUM Just A Kiss",3655,"-16",-22,"-52",21.297,"+0.088",146,"41",4,3692,414,21.404
6,"=","GAVIN DEGRAW Not Over You",3365,"+41",215,"+38",18.753,"+0.138",181,"24",6,3365,348,18.753
7,"=","DAUGHTRY Crawling Back To You",2760,"-4",7,"-31",14.218,"+0.016",82,"258",7,2771,901,14.412
8,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",2729,"-2",147,"-55",17.556,"-0.158",109,"17",8,2731,521,17.786
9,"+1","KATY PERRY The One That Got Away",2520,"+47",421,"+6",14.713,"+0.413",59,"5",9,2520,421,14.713
10,"-1","THE SCRIPT Nothing",2487,"-30",-377,"+22",14.968,"-0.132",151,"161",3,4163,439,21.681
11,"=","LADY GAGA You And I",2359,"-26",-311,"+7",12.448,"-0.144",118,"54",6,3672,543,19.636
12,"=","FRAY Heartbeat",2335,"+17",42,"-6",11.18,"+0.342",61,"104",11,2335,528,11.18
13,"=","NICKELBACK When We Stand Together",2110,"-21",-62,"-34",8.573,"-0.181",79,"60",12,2391,725,10.969
14,"+2","BRUNO MARS It Will Rain",2105,"+54",222,"+44",10.7,"+0.249",72,"4",14,2105,302,10.7
15,"-1","FOSTER THE PEOPLE Pumped Up Kicks",2077,"-46",-334,"+4",11.939,"-0.433",173,"36",3,4141,385,22.389
16,"-1","COBRA STARSHIP You Make Me Feel... f/Sab...",2055,"-29",-83,"-29",12.351,"-0.311",127,"34",13,2182,391,14.129
17,"=","DAVID GUETTA Without You f/Usher",1825,"+2",121,"-29",10.527,"+0.024",80,"14",17,1825,313,10.527
18,"=","COLDPLAY Paradise",1792,"+21",88,"+13",9.526,"+0.132",70,"28",18,1792,274,9.526
19,"=","ADELE Set Fire To The Rain",1773,"+51",342,"-8",10.856,"+0.246",30,"13",19,1773,463,10.856
20,"=","RIHANNA We Found Love f/Calvin Harris",1493,"+43",356,"+1",9.247,"+0.213",53,"2",20,1493,361,9.247
21,"+1","CHRISTINA PERRI A Thousand Years",1197,"+34",146,"-1",6.56,"+0.231",36,"39",21,1197,299,6.56
22,"-1","PARACHUTE Kiss Me Slowly",1144,"-27",-91,"-28",3.798,"-0.193",108,"341",20,1235,165,4.313
23,"=","ELLIE GOULDING Lights",991,"+16",101,"+5",3.923,"-0.014",89,"189",23,991,180,3.937
24,"=","RACHEL PLATTEN 1000 Ships",686,"-5",-37,"-8",1.644,"-0.014",138,"--",24,735,113,1.675
25,"=","AVRIL LAVIGNE Wish You Were Here",659,"+24",112,"+8",1.822,"+0.120",64,"76",25,659,125,1.822
26,"=","SNOW PATROL Called Out In The Dark",644,"+10",68,"-4",1.8,"+0.110",86,"719",25,644,97,1.8
27,"=","KID ROCK Care f/Martina Mcbride",563,"+6",18,"+1",1.233,"+0.008",81,"--",27,563,111,1.476
28,"=","LMFAO Sexy And I Know It",462,"+15",37,"+16",2.025,"+0.105",57,"1",28,462,78,2.025
29,"=","FLORENCE + THE MACHINE Shake It Out",428,"+13",74,"-3",1.44,"+0.073",42,"--",29,428,87,1.44
30,"=","THE CAB Bad",404,"+12",66,"+12",0.602,"+0.004",118,"698",30,404,66,0.783
31,"+1","FLO RIDA Good Feeling",350,"+7",51,"+6",1.244,"-0.013",29,"3",31,350,99,1.257
32,"-1","SARA BAREILLES Gonna Get Over You",327,"-23",-122,"-9",0.496,"-0.093",76,"841",28,524,183,1.023
33,"=","ANDY GRAMMER Fine By Me",316,"+2",48,"-12",0.787,"+0.055",22,"--",33,316,77,0.787
34,"=","DAVID COOK Fade Into Me",316,"+2",11,"-1",0.744,"+0.002",51,"--",34,316,61,0.778
35,"=","SCARS ON 45 Heart On Fire",302,"-4",1,"-12",0.349,"-0.007",53,"--",34,312,58,0.407
36,"+1","LADY GAGA Marry The Night",290,"+7",84,"-8",0.967,"+0.016",15,"32",36,290,96,0.967
37,"+2","SAFETYSUIT Let Go",267,"-5",-20,"-12",0.397,"-0.018",57,"--",37,289,56,0.484
38,"-2","RED HOT CHILI PEPPERS Adventures Of Rain...",267,"-24",-290,"+25",1.215,"-0.147",135,"364",17,1499,222,5.7
39,"+2","EVANESCENCE My Heart Is Broken",260,"+1",9,"-2",0.564,"-0.006",32,"--",39,260,95,0.57
40,"+3","HOT CHELLE RAE I Like It Like That f/New...",251,"+28",142,"+23",0.686,"+0.088",6,"29",40,251,142,0.686
41,"+1","T-PAIN 5 O'Clock f/Wiz Khalifa",230,"+6",45,"+0",0.458,"-0.005",16,"10",41,230,89,0.463
42,"+2","FITZ & THE TANTRUMS Don't Gotta Work It ...",211,"+3",13,"+2",0.476,"+0.063",39,"--",42,211,49,0.476
43,"+2","SELENA GOMEZ & THE SCENE Love You Like A...",207,"+11",52,"+1",0.619,"+0.037",11,"35",43,207,64,0.619
44,"+3","JASON DERULO It Girl",173,"-4",-38,"+4",0.52,"-0.042",44,"38",40,281,94,0.995
45,"+3","ADELE Rumour Has It",171,"-5",41,"-18",1.252,"-0.028",39,"73",44,192,75,1.327
46,"+3","DEV In The Dark",159,"-9",18,"-7",0.491,"-0.019",67,"77",45,175,36,0.51
47,"+3","HINDER The Life",148,"-3",-6,"-3",0.138,"-0.008",29,"--",46,159,21,0.15
48,"--","JACK'S MANNEQUIN Release Me",140,"--",14,"--",0.143,"--",6,"--",48,140,40,0.143
49,"--","FOSTER THE PEOPLE Don't Stop (Color On T...",125,"--",80,"--",0.458,"--",1,"149",49,125,80,0.458
50,"--","JESSIE J Domino",122,"--",20,"--",0.681,"--",1,"27",50,122,20,0.681
