"Title","Artist","Spins"
"I Knew You Were Troubl...","TAYLOR SWIFT",4928
"Ho Hey","LUMINEERS",4856
"Try","PINK",4807
"Daylight","MAROON 5",4356
"Catch My Breath","KELLY CLARKSON",4170
"I Will Wait","MUMFORD & SONS",3760
"Locked Out Of Heaven","BRUNO MARS",3729
"Little Talks","OF MONSTERS AND MEN",3703
"It's Time","IMAGINE DRAGONS",3324
"Girl On Fire","ALICIA KEYS",2839
"Home","PHILLIP PHILLIPS",2828
"Carry On","FUN.",2724
"Wanted","HUNTER HAYES",2308
"Madness","MUSE",2178
"Mermaid","TRAIN",2146
"When I Was Your Man","BRUNO MARS",2020
"Hall Of Fame f/will.i....","THE SCRIPT",1710
"Suit & Tie f/JAY Z","JUSTIN TIMBERLAKE",1601
"Don't You Worry Child","SWEDISH HOUSE MAFIA",1523
"Overjoyed","MATCHBOX TWENTY",1364
"Next To Me","EMELI SANDE",1319
"Lessons In Love (All D...","NEON TREES",1178
"Because We Can","BON JOVI",1132
"Come Along f/CeeLo Gre...","VICCI MARTINEZ",977
"Take A Walk","PASSION PIT",820
"Gone, Gone, Gone","PHILLIP PHILLIPS",785
"Rebel Beat","GOO GOO DOLLS",637
"If I Lose Myself","ONEREPUBLIC",579
"Lego House","ED SHEERAN",545
"Scream And Shout","WILL.I.AM F/BRITNEY SP...",509
"C'mon","KE$HA",506
"Sweet Nothing f/Floren...","CALVIN HARRIS",490
"Just A Fool","C. AGUILERA & B. SHELT...",465
"Beauty And A Beat f/N....","JUSTIN BIEBER",409
"Diamonds","RIHANNA",390
"Stay f/Mikky Ekko","RIHANNA",377
"Troublemaker f/Flo Rid...","OLLY MURS",326
"Skyfall","ADELE",320
"We Come Running","YOUNGBLOOD HAWKE",316
"Let Me Love You","NE-YO",304
"Closer","TEGAN AND SARA",289
"Just Give Me A Reason","PINK",287
"Picking Up The Pieces","PALOMA FAITH",205
"Back It Up","CARO EMERALD",191
"Thrift Shop f/Wanz","MACKLEMORE & RYAN LEWI...",182
"I Could Be A King","THE DUNWELLS",148
"The Rebound","TRISTAN PRETTYMAN",136
"Hold On","ALABAMA SHAKES",132
"We Both Know f/Gavin D...","COLBIE CAILLAT",112
"Radioactive","IMAGINE DRAGONS",111
