"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ADELE Rolling In The Deep",5343,9,267,-33,28.508,0.127,11,1,5343,342,28.508
2,"=","PINK F**kin' Perfect (Perfect)",4426,-10,-91,-8,24.727,0.048,11,2,4534,23,24.858
3,"=","THE SCRIPT For The First Time",4299,-8,15,10,20.675,0.305,11,3,4317,123,20.675
4,"=","KATY PERRY E.T.",3952,38,325,-2,19.044,0.078,11,4,3952,523,19.044
5,"=","CEE LO GREEN F**k You (Forget You)",3536,-14,-67,22,19.251,-0.072,11,4,3721,0,19.447
6,"=","MAROON 5 Never Gonna Leave This Bed",3351,31,198,6,16.565,0.164,11,6,3351,246,16.565
7,"=","BRUNO MARS Grenade",2417,-55,-305,-16,13.764,-0.494,11,7,2871,0,17.585
8,"+2","ONEREPUBLIC Good Life",2364,75,268,73,9.191,0.299,11,8,2364,385,9.191
9,"=","ANDY GRAMMER Keep Your Head Up",2354,45,154,30,10.732,0.095,11,9,2354,263,10.792
10,"-2","COLBIE CAILLAT I Do",2345,-5,5,-32,10.531,0.04,11,8,2366,112,10.531
11,"=","KATY PERRY Firework",2202,-27,-274,11,14.075,-0.013,11,8,2576,0,16.008
12,"=","LIFEHOUSE Falling In",2131,-10,-35,-18,10.306,0.036,11,10,2169,62,11.084
13,"=","MY CHEMICAL ROMANCE Sing",1911,-10,10,-14,9.367,0.008,11,13,1921,184,9.367
14,"+2","BRUNO MARS Lazy Song",1732,54,396,-33,9.804,0.501,11,14,1732,556,9.804
15,"=","SARA BAREILLES Uncharted",1714,10,57,6,6.217,0.166,11,15,1716,103,6.217
16,"-2","AVRIL LAVIGNE What The Hell",1599,-112,-379,-88,7.952,-0.33,11,13,2015,0,9.547
17,"=","LADY GAGA Born This Way",1506,-76,-356,-48,6.921,-0.305,11,15,1960,0,9.458
18,"=","THIRTY SECONDS TO MARS Closer To The Edg...",1403,6,53,-14,4.87,0.014,11,18,1403,103,5.019
19,"=","TRAIN Save Me San Francisco",1386,50,303,6,5.537,0.349,11,19,1386,355,5.537
20,"=","PARACHUTE Something To Believe In",1302,16,42,8,4.503,0.042,11,19,1302,95,4.526
21,"=","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",1165,44,236,1,6.186,0.221,11,21,1165,236,6.186
22,"=","GRACE POTTER & THE NOCTURNALS Paris (Ooh...",1076,10,63,-16,3.827,0.084,11,21,1076,101,3.938
23,"+1","BLACK EYED PEAS Just Can't Get Enough",936,37,232,1,4.812,0.087,11,23,936,254,4.812
24,"-1","BRITNEY SPEARS Till The World Ends",904,-2,154,-37,4.129,0.006,11,23,906,193,4.129
25,"=","HE IS WE Happily Ever After",872,-10,27,-28,2.105,0.026,11,23,882,79,2.105
26,"=","RIHANNA S&M",775,-5,-17,0,3.575,-0.123,11,25,802,117,4.357
27,"=","KE$HA Blow",746,-6,38,-4,2.896,-0.037,11,27,752,67,2.958
28,"=","ENRIQUE IGLESIAS Tonight f/Ludacris",719,-29,-174,0,3.142,-0.183,11,21,974,0,4.971
29,"=","TAYLOR SWIFT Back To December",661,-25,-89,-21,3.707,-0.257,11,27,778,0,5.118
30,"+1","MICHAEL FRANTI & SPEARHEAD I'll Be Waiti...",658,5,15,0,1.801,0.043,11,30,658,27,1.852
31,"-1","STONE SOUR Hesitate",648,-22,-68,-21,1.538,-0.002,11,28,722,31,1.588
32,"=","NEON TREES Your Surrender",604,16,74,14,1.093,0.064,11,32,604,74,1.093
33,"=","JENNIFER LOPEZ F/PITBULL On The Floor",567,10,62,-5,2.021,0.061,11,33,567,99,2.021
34,"+1","JESSIE J Price Tag f/B.O.B",551,22,152,-1,2.488,0.186,11,34,551,162,2.488
35,"+1","CHRISTINA PERRI Arms",549,26,125,13,1.642,0.106,11,35,549,125,1.642
36,"-2","3 DOORS DOWN When You're Young",521,-21,-82,-12,1.861,-0.092,11,32,628,35,2.224
37,"=","USHER More",491,-10,-113,24,2.001,-0.049,11,30,708,0,3.401
38,"=","ANDREW ALLEN Loving You Tonight",484,2,33,6,1.086,-0.017,11,36,484,44,1.103
39,"=","THREE DAYS GRACE Lost In You",431,7,61,-8,0.672,-0.045,11,39,431,69,0.717
40,"=","STEVEN TYLER (It) Feels So Good",408,46,193,13,2.654,0.259,7,40,408,252,2.654
41,"=","MATT NATHANSON Faster",375,18,86,10,0.683,0.046,11,41,375,86,0.683
42,"=","FITZ & THE TANTRUMS MoneyGrabber",361,6,14,2,0.413,0.042,11,40,361,14,0.413
43,"=","MUMFORD & SONS The Cave",335,8,28,6,1.538,0.007,11,43,335,28,1.574
44,"=","MAT KEARNEY Hey Mama",318,14,48,10,0.727,0.04,11,44,318,75,0.727
45,"+5","LADY GAGA The Edge Of Glory",294,27,152,-4,1.645,0.15,3,45,294,176,1.645
46,"-1","HANSON Give A Little",290,-3,37,-16,0.629,0.023,11,45,293,53,0.629
47,"-1","DAVID COOK Last Goodbye",287,4,33,-10,0.768,-0.012,9,46,287,102,0.804
48,"=","TAYLOR SWIFT The Story Of Us",286,15,60,10,1.67,0.122,5,48,286,60,1.67
49,"-2","MATT HIRES Honey, Let Me Sing You A Song",264,-12,-43,-6,0.216,-0.019,11,42,326,5,0.363
50,"-1","DURAN DURAN All You Need Is Now",254,-17,-118,-11,0.877,-0.031,11,38,389,7,1.159
