"Title","Artist","Spins"
"Just Give Me A Re...","PINK",5549
"Stay f/Mikky Ekko","RIHANNA",4660
"When I Was Your M...","BRUNO MARS",4375
"Carry On","FUN.",4136
"Next To Me","EMELI SANDE",4093
"Daylight","MAROON 5",3984
"Gone, Gone, Gone","PHILLIP PHILLIPS",3767
"I Will Wait","MUMFORD & SONS",3011
"Mirrors","JUSTIN TIMBERLAKE",3003
"Ho Hey","LUMINEERS",2898
"22","TAYLOR SWIFT",2660
"Lego House","ED SHEERAN",2538
"Heart Attack","DEMI LOVATO",2131
"People Like Us","KELLY CLARKSON",2061
"Troublemaker f/Fl...","OLLY MURS",2006
"Suit & Tie f/JAY ...","JUSTIN TIMBERLAKE",1545
"Radioactive","IMAGINE DRAGONS",1508
"Rebel Beat","GOO GOO DOLLS",1436
"Feel This Moment ...","PITBULL",1360
"Cruise","FLORIDA-GEORGIA L...",1345
"Red Hands","WALK OFF THE EART...",1186
"Here's To Never G...","AVRIL LAVIGNE",983
"I Love It f/Charl...","ICONA POP",979
"Brave","SARA BAREILLES",933
"My Songs Know Wha...","FALL OUT BOY",932
"Our Song","MATCHBOX TWENTY",906
"Love Somebody","MAROON 5",801
"Should've Gone To...","PLAIN WHITE T'S",785
"Cups (Pitch Perfe...","ANNA KENDRICK",627
"Bones","GINNY BLACKMORE",602
"Closer","TEGAN AND SARA",523
"Restless Heart","MATT HIRES",518
"Come & Get It","SELENA GOMEZ",476
"It's A Beautiful ...","MICHAEL BUBLE",472
"Carried Away","PASSION PIT",414
"Treasure","BRUNO MARS",378
"Sweet Nothing f/F...","CALVIN HARRIS",378
"If I Lose Myself","ONEREPUBLIC",357
"Remix (I Like The...","NEW KIDS ON THE B...",356
"Get Lucky","DAFT PUNK",329
"Thrift Shop f/Wan...","MACKLEMORE & RYAN...",306
"#Beautiful f/Migu...","MARIAH CAREY",304
"Change","CHURCHILL",279
"I Could Be A King","THE DUNWELLS",255
"Can't Hold Us f/R...","MACKLEMORE & RYAN...",247
"Stubborn Love","LUMINEERS",247
"Still Into You","PARAMORE",231
"Mountain Sound","OF MONSTERS AND M...",228
"Get The Girl Back","HANSON",222
"Alive","KREWELLA",200
