"Title","Artist","Spins"
"Shut Up And Dance","WALK THE MOON",7324
"Sugar","MAROON 5",5915
"Love Me Like You Do","ELLIE GOULDING",5914
"Style","TAYLOR SWIFT",5807
"Honey, I'm Good","ANDY GRAMMER",5673
"Uptown Funk f/Bruno Mars","MARK RONSON",4546
"Budapest","GEORGE EZRA",4522
"Thinking Out Loud","ED SHEERAN",4343
"Earned It","THE WEEKND",3910
"Want To Want Me","JASON DERULO",3771
"Fight Song","RACHEL PLATTEN",3675
"Bright","ECHOSMITH",3655
"Dear Future Husband","MEGHAN TRAINOR",3130
"Heartbeat Song","KELLY CLARKSON",3024
"See You Again f/Charlie Puth","WIZ KHALIFA",2469
"Talking Body","TOVE LO",2425
"Believe","MUMFORD & SONS",2345
"Nothing Without Love","NATE RUESS",1812
"Hold Back The River","JAMES BAY",1720
"Bad Blood","TAYLOR SWIFT",1503
"One Last Time","ARIANA GRANDE",1493
"Photograph","ED SHEERAN",1392
"This Summer's Gonna Hurt...","MAROON 5",1271
"Take Your Time","SAM HUNT",1144
"Night Changes","ONE DIRECTION",1137
"Overload","LIFE OF DILLON",1103
"High","YOUNG RISING SONS",1093
"Chains","NICK JONAS",1066
"Somebody f/Jeremih","NATALIE LA ROSE",920
"Ghost Town","ADAM LAMBERT",894
"Uma Thurman","FALL OUT BOY",735
"Wrong Club","THE TING TINGS",703
"Lay Me Down","SAM SMITH",703
"Beggin For Thread","BANKS",651
"Whistle (While You Work)","KATY TIZ",603
"Brother f/Gavin DeGraw","NEEDTOBREATHE",584
"Time Of Our Lives f/Ne-Yo","PITBULL",538
"Hurricane","LIFEHOUSE",520
"FourFiveSeconds","RIHANNA/KANYE WEST/P MCCARTNEY",518
"Girl Crush","LITTLE BIG TOWN",508
"You Ruin Me","VERONICAS",457
"Invincible","KELLY CLARKSON",393
"Ghosttown","MADONNA",366
"Elastic Heart f/The Weeknd...","SIA",349
"Sun Daze","FLORIDA-GEORGIA LINE",294
"Freedom","ALLEN STONE",281
"Cecilia And The Satellite","ANDREW MCMAHON IN WILDERNESS",276
"No Way No","MAGIC!",248
"Someone New","HOZIER",239
"Like I Can","SAM SMITH",210
