"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ONEREPUBLIC Good Life",4617,"+9",129,"-20",23.065,"+0.098",79,"16",1,4617,408,23.065
2,"=","ADELE Rolling In The Deep",4436,"-51",-314,"-1",24.61,"-0.153",79,"10",1,5540,342,29.393
3,"=","LADY GAGA The Edge Of Glory",4179,"+19",128,"+7",22.436,"-0.004",71,"13",3,4179,631,22.699
4,"=","BRUNO MARS Lazy Song",3887,"-74",-358,"-23",19.369,"-0.541",79,"30",2,4460,564,22.506
5,"=","KATY PERRY Last Friday Night (T.G.I.F.)",3773,"+93",724,"-7",19.93,"+0.393",47,"3",5,3773,785,19.93
6,"=","ANDY GRAMMER Keep Your Head Up",3520,"+13",-25,"+2",16.802,"+0.126",79,"66",5,3549,291,16.802
7,"=","TRAIN Save Me San Francisco",3170,"+8",87,"+7",12.469,"+0.001",79,"115",7,3170,355,12.845
8,"=","MAROON 5 Never Gonna Leave This Bed",2781,"-43",-497,"+26",13.162,"-0.375",79,"125",4,3782,246,18.678
9,"=","PINK F**kin' Perfect (Perfect)",2642,"-56",-324,"-14",16.303,"-0.400",79,"124",2,4534,67,24.858
10,"+1","HOT CHELLE RAE Tonight Tonight",2512,"+34",374,"-34",12.541,"+0.348",68,"4",10,2512,408,12.541
11,"-1","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",2483,"-22",-179,"-8",14.022,"-0.328",79,"58",10,2719,328,15.106
12,"+1","THE BAND PERRY If I Die Young",2354,"+74",430,"+27",11.951,"+0.205",62,"14",12,2354,430,11.951
13,"-1","COLDPLAY Every Teardrop Is A Waterfall",2348,"+27",51,"+7",10.811,"+0.074",51,"47",12,2348,560,10.887
14,"=","BLACK EYED PEAS Just Can't Get Enough",2267,"-2",-24,"-5",12.536,"+0.218",79,"49",12,2308,292,12.733
15,"=","KATY PERRY E.T.",2096,"-42",-495,"+35",11.542,"-0.205",79,"59",2,4417,523,23.302
16,"=","CHRISTINA PERRI Arms",1572,"+14",86,"+19",5.017,"+0.032",79,"148",16,1572,179,5.017
17,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",1548,"+81",577,"+19",7.525,"+0.376",26,"18",17,1548,577,7.525
18,"=","MATT NATHANSON Faster",1344,"+27",168,"+4",4.422,"+0.123",79,"131",18,1344,168,4.422
19,"+2","GOO GOO DOLLS All That You Are",1095,"+24",239,"-11",4.497,"+0.020",44,"771",19,1095,250,4.497
20,"=","JESSIE J Price Tag f/B.O.B",1089,"-12",-111,"+6",5.639,"+0.034",79,"80",18,1280,162,6.478
21,"-2","STEVEN TYLER (It) Feels So Good",1066,"-89",-348,"-61",4.012,"-0.271",75,"514",16,1474,270,5.905
22,"=","PITBULL Give Me Everything f/Ne-Yo",1013,"+24",93,"+18",5.011,"+0.082",48,"8",21,1013,229,5.011
23,"+1","FOSTER THE PEOPLE Pumped Up Kicks",957,"+60",276,"+22",2.944,"+0.234",37,"12",23,957,276,2.944
24,"-1","THREE DAYS GRACE Lost In You",900,"-5",46,"-9",2.129,"+0.020",79,"756",23,905,89,2.129
25,"=","BRITNEY SPEARS Till The World Ends",879,"+0",-20,"+9",6.268,"-0.071",79,"65",17,1171,193,6.523
26,"+1","GAVIN DEGRAW Not Over You",779,"+27",237,"+2",2.671,"+0.107",45,"267",26,779,237,2.671
27,"-1","MAT KEARNEY Hey Mama",778,"+9",93,"-7",1.463,"+0.018",79,"320",26,778,100,1.463
28,"=","COLBIE CAILLAT Brighter Than The Sun",729,"+16",168,"-15",1.729,"+0.026",32,"--",28,729,198,1.729
29,"=","THE SCRIPT Nothing",718,"+57",294,"+35",1.883,"+0.173",15,"--",29,718,294,1.883
30,"=","MICHELLE BRANCH Loud Music",670,"+15",125,"-14",1.303,"-0.010",33,"--",29,670,139,1.313
31,"=","LMFAO Party Rock Anthem",637,"+11",149,"-10",2.861,"+0.145",35,"1/90",31,637,159,2.861
32,"+1","DAVID COOK Last Goodbye",581,"-8",3,"-14",1.645,"+0.014",77,"--",29,602,102,1.645
33,"-1","NEON TREES Your Surrender",546,"-48",-240,"-23",1.217,"-0.093",79,"--",23,887,110,2.156
34,"=","LENNY KRAVITZ Stand",508,"+9",98,"-2",1.023,"+0.018",26,"--",34,508,112,1.023
35,"+2","ADELE Someone Like You",487,"+37",237,"-1",2.803,"+0.302",12,"52",35,487,238,2.803
36,"-1","TAYLOR SWIFT The Story Of Us",487,"-9",-37,"+1",2.665,"-0.073",73,"163",30,581,68,2.917
38,"-2","JENNIFER LOPEZ F/PITBULL On The Floor",460,"-19",-132,"-2",1.752,"-0.087",79,"38",24,909,148,4.073
37,"+1","BRITNEY SPEARS I Wanna Go",460,"+21",167,"+3",1.465,"+0.070",16,"7",37,460,167,1.465
39,"=","O.A.R. Heaven",389,"+8",87,"-4",1.679,"+0.016",25,"--",39,389,110,1.711
40,"=","JASON DERULO Don't Wanna Go Home",335,"-9",-23,"-14",1.027,"-0.011",40,"23",38,368,75,1.128
