"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",4798,"+44",251,"+25",25.153,"+0.279",83,"1",1,4798,599,25.153
2,"=","HOT CHELLE RAE Tonight Tonight",4593,"-6",72,"-57",24.769,"-0.075",125,"18",2,4609,408,25.013
3,"+1","ADELE Someone Like You",4253,"+68",507,"-34",22.106,"+0.520",69,"3",3,4253,683,22.106
4,"-1","KATY PERRY Last Friday Night (T.G.I.F.)",4184,"-55",-320,"-12",21.789,"-0.436",104,"26",1,4794,785,25.04
5,"=","ONEREPUBLIC Good Life",4007,"-41",-160,"-51",22.639,"-0.118",136,"28",1,4888,408,25.509
6,"=","FOSTER THE PEOPLE Pumped Up Kicks",3418,"+60",240,"+40",16.065,"+0.310",94,"4",6,3418,385,16.065
7,"=","THE BAND PERRY If I Die Young",3149,"-30",-426,"+35",15.138,"-0.324",119,"23",3,3975,496,19.165
8,"=","THE SCRIPT Nothing",2925,"+14",142,"-2",11.574,"+0.183",72,"37",8,2925,439,11.574
9,"+1","KELLY CLARKSON Mr. Know It All",2520,"+52",586,"-45",13.154,"-0.010",23,"43",9,2520,947,13.164
10,"-1","COLDPLAY Every Teardrop Is A Waterfall",2473,"-82",-360,"-39",10.769,"-0.445",108,"76",7,2952,560,12.98
11,"=","LADY GAGA The Edge Of Glory",2289,"-67",-360,"-12",14.763,"-0.206",128,"39",2,4442,631,24.134
12,"=","COLBIE CAILLAT Brighter Than The Sun",2166,"+19",168,"-9",11.332,"+0.049",89,"82",12,2166,308,11.332
13,"=","LADY GAGA You And I",2148,"+43",310,"-8",11.128,"+0.231",39,"10",13,2148,543,11.128
14,"=","MATT NATHANSON Faster",2076,"+21",110,"+16",8.613,"+0.076",136,"112",12,2076,181,8.613
15,"+1","GAVIN DEGRAW Not Over You",1776,"+18",188,"-14",6.877,"+0.149",102,"--",15,1776,237,6.877
16,"-1","CHRISTINA PERRI Arms",1776,"-35",-145,"-41",6.866,"-0.109",136,"126",13,1981,179,7.668
17,"=","LMFAO Party Rock Anthem",1576,"+15",79,"+9",8.016,"+0.163",92,"7",17,1576,181,8.016
18,"=","LADY ANTEBELLUM Just A Kiss",1468,"+15",203,"-26",6.919,"+0.042",67,"--",18,1468,252,6.919
19,"=","MICHELLE BRANCH Loud Music",1282,"+17",63,"+14",3.562,"-0.008",90,"--",19,1282,154,3.57
20,"=","MAT KEARNEY Hey Mama",1266,"+10",40,"+16",3.561,"+0.016",136,"--",19,1266,103,3.561
21,"+1","BRITNEY SPEARS I Wanna Go",1220,"+2",6,"-1",6.173,"-0.120",73,"35",21,1242,228,6.438
22,"-1","PITBULL Give Me Everything f/Ne-Yo",1202,"-26",-104,"-29",6.212,"-0.203",105,"22",17,1414,229,7.639
23,"=","GOO GOO DOLLS All That You Are",1014,"-98",-455,"-62",4.952,"-0.236",101,"785",15,1621,250,7.234
