"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KELLY CLARKSON Mr. Know It All",4464,"+1",-76,"+3",26.742,"+0.112",132,"46",1,4553,947,27.314
2,"=","COLBIE CAILLAT Brighter Than The Sun",3961,"-15",32,"-19",23.804,"+0.018",198,"63",2,3995,396,23.877
3,"=","GAVIN DEGRAW Not Over You",3910,"+11",162,"-8",20.995,"+0.219",211,"14",3,3910,348,20.995
4,"=","KATY PERRY The One That Got Away",3745,"+31",251,"+19",21.147,"+0.142",89,"10",4,3745,472,21.147
5,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",3547,"-51",-235,"-9",21.117,"-0.410",192,"22",1,5169,599,29.564
6,"=","LADY ANTEBELLUM Just A Kiss",3520,"-26",-27,"-13",20.706,"-0.267",176,"48",4,3692,414,21.571
7,"=","ADELE Someone Like You",3400,"-108",-442,"-85",21.502,"-0.602",178,"17",1,5345,683,30.563
8,"+1","ADELE Set Fire To The Rain",3255,"+108",700,"+88",19.833,"+0.557",60,"2",8,3255,700,19.833
9,"-1","BRUNO MARS It Will Rain",3233,"+77",493,"+59",19.119,"+0.465",102,"9",8,3233,493,19.119
10,"=","DAUGHTRY Crawling Back To You",3081,"+14",152,"+6",16.539,"+0.182",112,"495",7,3081,901,16.539
11,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",3013,"-3",115,"-5",19.42,"-0.070",139,"24",7,3016,521,19.539
12,"=","FRAY Heartbeat",2553,"+11",69,"+23",11.047,"+0.019",91,"88",10,2562,528,11.238
13,"=","RIHANNA We Found Love f/Calvin Harris",2510,"+49",361,"+34",14.805,"+0.163",83,"7",13,2510,361,14.805
14,"=","DAVID GUETTA Without You f/Usher",2193,"+4",53,"+9",12.652,"+0.066",110,"31",14,2206,313,12.652
15,"=","THE SCRIPT Nothing",2147,"-26",-109,"-10",12.417,"-0.129",181,"187",3,4163,439,21.681
16,"=","COLDPLAY Paradise",2142,"+13",131,"+13",11.285,"-0.074",100,"30",15,2142,274,11.36
17,"=","CHRISTINA PERRI A Thousand Years",1616,"+10",153,"+8",8.192,"-0.045",66,"41",17,1616,299,8.322
18,"=","NICKELBACK When We Stand Together",1532,"-59",-165,"-42",5.875,"-0.246",109,"98",12,2391,725,10.969
19,"=","ELLIE GOULDING Lights",1033,"-5",-8,"+17",4.28,"-0.063",119,"143",19,1086,180,4.435
20,"=","AVRIL LAVIGNE Wish You Were Here",963,"+5",95,"-2",3.533,"-0.016",94,"97",20,963,143,3.584
21,"=","SNOW PATROL Called Out In The Dark",821,"+12",62,"+6",2.473,"-0.021",116,"--",21,821,97,2.494
22,"+2","ANDY GRAMMER Fine By Me",723,"+32",155,"+38",2.609,"+0.063",52,"888",22,723,155,2.609
23,"-1","PARACHUTE Kiss Me Slowly",720,"-52",-106,"-49",2.964,"-0.167",138,"276",20,1235,165,4.313
24,"-1","RACHEL PLATTEN 1000 Ships",715,"-7",24,"+2",2.121,"-0.001",168,"--",23,735,113,2.184
25,"=","HOT CHELLE RAE I Like It Like That f/New...",677,"+19",67,"+14",2.547,"+0.128",36,"34",25,677,159,2.547
26,"=","FLORENCE + THE MACHINE Shake It Out",652,"+12",51,"+11",1.922,"-0.014",72,"--",26,652,101,1.944
27,"=","LADY GAGA Marry The Night",651,"+12",119,"+2",2.842,"+0.063",45,"51",27,651,158,2.842
