"Title","Artist","Spins"
"Payphone f/Wiz Khali...","MAROON 5",4439
"Wide Awake","KATY PERRY",4410
"Call Me Maybe","CARLY RAE JEPSEN",4227
"Everybody Talks","NEON TREES",3996
"Somebody That I Used...","GOTYE",3732
"Blow Me (One Last Ki...","PINK",3389
"Lights","ELLIE GOULDING",3272
"We Are Young f/Janel...","FUN.",3124
"Dark Side","KELLY CLARKSON",3028
"What Makes You Beaut...","ONE DIRECTION",2871
"She's So Mean","MATCHBOX TWENTY",2740
"Broken Hearted","KARMIN",2718
"Give Your Heart A Br...","DEMI LOVATO",2340
"50 Ways To Say Goodb...","TRAIN",2334
"Some Nights","FUN.",1994
"Settle Down","NO DOUBT",1875
"The A Team","ED SHEERAN",1516
"Tongue Tied","GROUPLOVE",1491
"Home","PHILLIP PHILLIPS",1445
"Where Have You Been","RIHANNA",1280
"Good Time","OWL CITY & CARLY RAE...",1203
"Too Close","ALEX CLARE",1013
"One More Night","MAROON 5",1004
"Burn It Down","LINKIN PARK",728
"Wild Ones f/Sia","FLO RIDA",693
"Uh Oh","JUNIOR DOCTOR",692
"Scream","USHER",646
"Distance","CHRISTINA PERRI",630
"Starships","NICKI MINAJ",611
"The Fighter f/Ryan T...","GYM CLASS HEROES",598
"Little Talks","OF MONSTERS AND MEN",584
"Guardian","ALANIS MORISSETTE",572
"It's Time","IMAGINE DRAGONS",464
"One Thing","ONE DIRECTION",437
"Titanium f/Sia","DAVID GUETTA",411
"In The End","SNOW PATROL",392
"Let's Go f/Ne-Yo","CALVIN HARRIS",373
"Want U Back","CHER LLOYD",363
"Stay Awhile","RYAN STAR",349
"Nothing's Real But L...","REBECCA FERGUSON",344
"Kiss You Inside Out","HEDLEY",270
"Hall Of Fame f/will....","THE SCRIPT",228
"My Oh My","TRISTAN PRETTYMAN",225
"Whistle","FLO RIDA",221
"Heart Of Me","GREEN RIVER ORDINANC...",219
"Too Late","MIKE RUOCCO",214
"Come Along f/CeeLo G...","VICCI MARTINEZ",197
"Oh Love","GREEN DAY",195
"Chasing The Sun","THE WANTED",184
"Back In Time","PITBULL",137
