"Title","Artist","Spins"
"Thinking Out Loud","ED SHEERAN",6708
"Uptown Funk f/Bruno Mars","MARK RONSON",6486
"Take Me To Church","HOZIER",6149
"Blank Space","TAYLOR SWIFT",6108
"Lips Are Movin","MEGHAN TRAINOR",5657
"Ghost","ELLA HENDERSON",4201
"Riptide","VANCE JOY",4055
"I'm Not The Only One","SAM SMITH",3936
"Sugar","MAROON 5",3765
"Jealous","NICK JONAS",3504
"I Lived","ONEREPUBLIC",3424
"Heartbeat Song","KELLY CLARKSON",3302
"Centuries","FALL OUT BOY",3109
"Style","TAYLOR SWIFT",2848
"Animals","MAROON 5",2808
"I Bet My Life","IMAGINE DRAGONS",2548
"The Heart Wants What It Wants","SELENA GOMEZ",2137
"Geronimo","SHEPPARD",2123
"Love Me Like You Do","ELLIE GOULDING",1882
"The Hanging Tree f/J. Lawrence","JAMES NEWTON HOWARD",1479
"Love Me Harder","ARIANA GRANDE & THE WEEKND",1460
"Waves","MR PROBZ",1360
"Budapest","GEORGE EZRA",1266
"Dangerous f/Joywave","BIG DATA",1227
"Shut Up And Dance","WALK THE MOON",1067
"FourFiveSeconds","RIHANNA/KANYE WEST/P MCCARTNEY",1007
"Prayer In C","LILLYWOOD & ROBIN SCHULZ",751
"Night Changes","ONE DIRECTION",720
"Heroes","ALESSO",674
"Bartender","LADY ANTEBELLUM",672
"No Good In Goodbye","THE SCRIPT",629
"The Words","CHRISTINA PERRI",548
"Honey, I'm Good","ANDY GRAMMER",464
"Every Breaking Wave","U2",446
"Bulletproof Picasso","TRAIN",432
"Bright","ECHOSMITH",418
"Sledgehammer","FIFTH HARMONY",394
"Blame f/John Newman","CALVIN HARRIS",361
"Lay Me Down","SAM SMITH",354
"First Kiss","KID ROCK",308
"Talking Body","TOVE LO",302
"Time Of Our Lives f/Ne-Yo","PITBULL",279
"High","YOUNG RISING SONS",264
"Fear","BLUE OCTOBER",264
"Heartbeat","MAT KEARNEY",256
"Do I Wanna Know?","ARCTIC MONKEYS",218
"Hurricane","LIFEHOUSE",186
"Afterlife","INGRID MICHAELSON",182
"Cigarette Daydreams","CAGE THE ELEPHANT",181
"Masterpiece","JESSIE J",147
