"Title","Artist","Spins"
"Royals","LORDE",6178
"Wake Me Up","AVICII",5795
"Roar","KATY PERRY",5628
"Brave","SARA BAREILLES",5159
"Counting Stars","ONEREPUBLIC",4828
"Demons","IMAGINE DRAGONS",4404
"Let Her Go","PASSENGER",4127
"Everything Has .....","TAYLOR SWIFT",3941
"Safe And Sound","CAPITAL CITIES",3719
"Applause","LADY GAGA",3579
"Still Into You","PARAMORE",3093
"Wrecking Ball","MILEY CYRUS",2941
"True Love f/Lily ...","PINK",2508
"Best Day Of My Li...","AMERICAN AUTHORS",2032
"Unconditionally","KATY PERRY",2005
"Waiting For Super...","DAUGHTRY",1763
"Summertime Sadnes...","LANA DEL REY",1702
"Clarity f/Foxes","ZEDD",1555
"Come To Me","GOO GOO DOLLS",1483
"Who You Love f/Ka...","JOHN MAYER",1473
"Gorilla","BRUNO MARS",1411
"Out Of My League","FITZ & THE TANTRU...",1313
"Sweater Weather","NEIGHBOURHOOD",1309
"My Kind Of Love","EMELI SANDE",1264
"Love Don't Die","FRAY",1239
"Hold On We're Goi...","DRAKE F/MAJID JOR...",1076
"Say Something","A GREAT BIG WORLD",941
"Let Me Go f/Chad ...","AVRIL LAVIGNE",901
"Love Me Again","JOHN NEWMAN",840
"What If","FIVE FOR FIGHTING",724
"365 Days","ZZ WARD",541
"Sail","AWOLNATION",504
"Pompeii","BASTILLE",467
"Bonfire Heart","JAMES BLUNT",446
"Slow Down","SELENA GOMEZ",411
"In A World Like T...","BACKSTREET BOYS",408
"Best I Ever Had","GAVIN DEGRAW",347
"Marry Me","JASON DERULO",328
"The Giving Tree","PLAIN WHITE T'S",324
"Sirens","PEARL JAM",296
"I Need Your Love","CALVIN HARRIS F/E...",295
"Can't Help","PARACHUTE",259
"TKO","JUSTIN TIMBERLAKE",255
"Here's To Us","HALESTORM",246
"Lucky Strike","MAROON 5",245
"Make A Move","GAVIN DEGRAW",229
"Harlem","NEW POLITICS",191
"We Remain","CHRISTINA AGUILER...",172
"Rough Water f/Jas...","TRAVIE MCCOY",167
"You're Not Alone","MARIE MILLER",153
