"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ADELE Someone Like You",5189,10,116,-25,27.688,-0.067,91,"2",1,5189,683,27.813
2,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",5092,-9,-3,-38,27.952,0.024,105,"6",1,5117,599,27.952
3,"=","HOT CHELLE RAE Tonight Tonight",3999,-42,-230,-4,21.509,-0.181,147,"29",2,4609,408,25.013
4,"=","FOSTER THE PEOPLE Pumped Up Kicks",3943,2,102,-45,20.24,-0.006,116,"5",4,3943,385,20.322
5,"+1","THE SCRIPT Nothing",3556,22,171,-16,16.029,0.038,94,"34",5,3556,439,16.029
6,"-1","ONEREPUBLIC Good Life",3525,-23,-170,-10,19.423,-0.203,158,"30",1,4888,408,25.509
7,"=","KELLY CLARKSON Mr. Know It All",3446,19,172,-43,18.027,0.122,45,"18",7,3446,947,18.027
8,"=","LADY GAGA You And I",3049,50,276,0,15.742,0.351,61,"10",8,3049,543,15.742
9,"+1","COLBIE CAILLAT Brighter Than The Sun",2799,1,105,-24,15.588,-0.068,111,"65",9,2799,357,15.656
10,"-1","KATY PERRY Last Friday Night (T.G.I.F.)",2743,-80,-495,-26,14.186,-0.387,126,"45",1,4794,785,25.04
11,"=","GAVIN DEGRAW Not Over You",2536,1,234,-52,10.837,-0.05,124,"44",11,2536,348,10.887
12,"=","THE BAND PERRY If I Die Young",2418,-59,-314,-52,12.462,-0.444,141,"36",3,3975,496,19.165
13,"=","MATT NATHANSON Faster",2186,-15,15,-29,8.693,-0.158,158,"150",12,2201,181,9.198
14,"=","DAUGHTRY Crawling Back To You",2160,34,260,-56,9.822,0.203,25,"122",14,2160,901,9.822
15,"=","LADY ANTEBELLUM Just A Kiss",2153,30,227,-32,11.049,0.273,89,"32",14,2153,313,11.049
16,"+1","NICKELBACK When We Stand Together",1833,70,406,2,8.079,0.223,22,"81",16,1833,725,8.079
17,"-1","LMFAO Party Rock Anthem",1829,-22,23,-43,9.919,-0.109,114,"11",14,1852,181,10.199
18,"+1","MAT KEARNEY Hey Mama",1395,7,18,8,4.241,0.027,158,"360",18,1395,111,4.542
19,"-1","LADY GAGA The Edge Of Glory",1384,-5,-130,20,10.156,-0.07,150,"56",2,4442,631,24.134
20,"=","RED HOT CHILI PEPPERS Adventures Of Rain...",1274,3,54,-9,4.214,-0.079,78,"90",20,1274,222,4.293
21,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",1118,-4,156,-38,5.427,0.039,70,"9",21,1122,198,5.427
22,"=","PITBULL Give Me Everything f/Ne-Yo",1059,-9,-9,-12,5.501,-0.026,127,"33",17,1414,229,7.639
23,"=","COLDPLAY Every Teardrop Is A Waterfall",981,-34,-203,21,4.258,-0.217,130,"151",7,2952,560,12.98
24,"=","O.A.R. Heaven",978,-4,26,-16,3.741,0.005,104,"--",23,982,110,3.793
25,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",871,12,193,-28,4.544,0.151,52,"7",25,871,221,4.544
26,"=","PARACHUTE Kiss Me Slowly",864,6,109,-21,2.434,0.017,51,"609",26,864,165,2.434
27,"=","BRITNEY SPEARS I Wanna Go",819,-7,-220,25,3.591,-0.012,95,"53",20,1242,228,6.438
28,"=","SIMPLE PLAN Jet Lag f/Natasha Bedingfiel...",759,-2,40,-21,1.606,-0.017,55,"--",26,761,118,1.67
29,"+1","BRUNO MARS It Will Rain",683,48,302,7,2.908,0.213,15,"40",29,683,302,2.908
30,"+1","DEMI LOVATO Skyscraper",643,9,83,-9,1.766,0.016,70,"51",30,643,127,1.766
31,"-2","MICHELLE BRANCH Loud Music",607,-89,-490,-34,2.251,-0.135,112,"--",18,1314,154,3.734
32,"=","DURAN DURAN Leave A Light On",568,5,64,-13,1.522,-0.01,31,"--",31,568,232,1.532
33,"=","THEORY OF A DEADMAN Out Of My Head",539,7,42,6,0.751,0.025,50,"--",31,539,108,0.759
34,"=","MARTIN SOLVEIG & DRAGONETTE Hello",495,-4,-4,-5,2.9,-0.114,58,"54",28,520,144,3.216
35,"=","ELLIE GOULDING Lights",482,10,40,0,0.775,0.03,32,"145",34,482,180,0.789
36,"=","DAVID GUETTA Without You f/Usher",481,20,107,9,2.506,0.173,23,"8",36,481,133,2.506
37,"=","COLDPLAY Paradise",446,24,160,-2,1.42,0.038,13,"23",37,446,190,1.42
38,"=","RACHEL PLATTEN 1000 Ships",408,10,37,12,0.698,0.024,81,"--",37,408,63,0.698
39,"=","SARA BAREILLES Gonna Get Over You",401,6,44,-14,0.759,0.022,19,"959",38,401,183,0.759
40,"+2","FRAY Heartbeat",395,68,370,43,2.294,0.368,4,"31",40,395,370,2.294
41,"-1","KID ROCK Care f/Martina Mcbride",366,15,76,13,0.913,0.057,24,"--",40,366,111,0.913
42,"-1","THE CAB Bad",341,6,21,12,0.478,0.018,61,"--",39,341,61,0.478
43,"=","NICKI MINAJ Super Bass",308,-16,-67,-16,1.145,-0.087,82,"13",33,409,91,1.366
44,"+1","SNOW PATROL Called Out In The Dark",260,-5,0,-10,0.252,-0.002,29,"633",44,275,68,0.276
45,"-1","RIHANNA Cheers (Drink To That)",253,-15,-107,2,1.055,-0.011,58,"14",31,445,82,1.738
46,"+2","AVRIL LAVIGNE Wish You Were Here",212,7,102,-13,0.755,0.017,7,"605",46,212,125,0.755
47,"-1","BAD MEETS EVIL Lighters f/Bruno Mars",207,-10,-12,-10,0.832,-0.034,42,"35",42,247,61,0.945
48,"-1","CAROLINA LIAR Drown",181,-30,-126,-18,0.216,-0.036,73,"--",36,357,84,0.478
49,"+1","KATY PERRY The One That Got Away",174,21,103,7,1.27,0.225,2,"231",49,174,103,1.27
50,"-1","JERAD FINCK Runaway",157,-5,-35,-6,0.114,0.011,80,"--",44,194,28,0.164
