"Title","Artist","Spins"
"7 Years","LUKAS GRAHAM",6871
"Cake By The Ocean","DNCE",6307
"Love Yourself","JUSTIN BIEBER",6030
"One Call Away","CHARLIE PUTH",5623
"Stressed Out","TWENTY ONE PILOTS",5161
"NO","MEGHAN TRAINOR",4446
"Piece By Piece","KELLY CLARKSON",4435
"Something In The Way You Move","ELLIE GOULDING",4000
"Just Like Fire","PINK",3936
"Let It Go","JAMES BAY",3895
"I Took A Pill In Ibiza","MIKE POSNER",3458
"Brand New","BEN RECTOR",2837
"Hands To Myself","SELENA GOMEZ",2771
"Lost Boy","RUTH B.",2549
"Pillowtalk","ZAYN",2523
"My House","FLO RIDA",2457
"Can't Stop The Feeling","JUSTIN TIMBERLAKE",1982
"Never Forget You","ZARA LARSSON & MNEK",1737
"So Alive","GOO GOO DOLLS",1693
"Unsteady","X AMBASSADORS",1433
"Better Place","RACHEL PLATTEN",1354
"First","COLD WAR KIDS",1150
"Work From Home","FIFTH HARMONY",1103
"Send My Love (To Your New...","ADELE",954
"New Romantics","TAYLOR SWIFT",925
"America's Sweetheart","ELLE KING",874
"Fire And The Flood","VANCE JOY",767
"Dangerous Woman","ARIANA GRANDE",766
"Ride","TWENTY ONE PILOTS",741
"Sound Of Your Heart","SHAWN HOOK",736
"Rise Up","ANDRA DAY",678
"Spirits","THE STRUMBELLAS",646
"Hide Away","DAYA",643
"Hell No","INGRID MICHAELSON",527
"Get You Home","NICK FRADIANI",525
"Make Me Like You","GWEN STEFANI",448
"Roses f/Rozes","THE CHAINSMOKERS",431
"Cheap Thrills","SIA",409
"Home","BLUE OCTOBER",387
"If It Ain't Love","JASON DERULO",386
"Victorious","PANIC! AT THE DISCO",383
"If I Ever Fall In..f/J. Derulo","PENTATONIX",379
"Hymn For The Weekend","COLDPLAY",352
"Close f/Tove Lo","NICK JONAS",318
"Pride","AMERICAN AUTHORS",302
"Lay You Down Easy f/Sean Paul","MAGIC!",297
"Singing In The Rain","SIMPLE PLAN",294
"Don't Let Me Down f/Daya","THE CHAINSMOKERS",282
"The Sound Of Silence","DISTURBED",281
"Wild Things","ALESSIA CARA",251
