"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ADELE Rolling In The Deep",4914,-27,-123,-10,27.389,-0.1,66,1,5540,342,29.393
2,"=","BRUNO MARS Lazy Song",4430,-21,15,-37,22.116,-0.189,66,2,4460,564,22.506
3,"=","ONEREPUBLIC Good Life",4364,23,247,-17,21.317,0.162,66,3,4364,408,21.317
4,"=","LADY GAGA The Edge Of Glory",3846,36,299,-8,19.79,0.155,58,4,3846,631,19.79
5,"+1","ANDY GRAMMER Keep Your Head Up",3518,26,135,6,16.204,0.189,66,5,3518,291,16.204
6,"-1","MAROON 5 Never Gonna Leave This Bed",3502,-20,-149,14,17.804,-0.067,66,4,3782,246,18.678
7,"=","PINK F**kin' Perfect (Perfect)",3148,-25,-67,-16,18.029,-0.103,66,2,4534,67,24.858
8,"=","TRAIN Save Me San Francisco",3055,19,156,6,12.773,0.142,66,8,3055,355,12.845
9,"=","KATY PERRY E.T.",2905,-45,-367,7,15.252,-0.127,66,2,4417,523,23.302
10,"=","THE SCRIPT For The First Time",2756,-43,-83,-30,16.005,-0.284,66,3,4317,123,21.065
11,"=","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",2718,9,125,-24,14.545,-0.089,66,11,2718,328,14.9
12,"=","KATY PERRY Last Friday Night (T.G.I.F.)",2447,86,477,27,13.398,0.345,34,12,2447,703,13.398
13,"=","BLACK EYED PEAS Just Can't Get Enough",2276,0,73,-21,12.455,-0.083,66,12,2281,292,12.733
14,"=","COLDPLAY Every Teardrop Is A Waterfall",2187,28,214,-2,10.559,0.287,38,13,2187,560,10.559
15,"=","PARACHUTE Something To Believe In",2000,-7,40,-26,6.769,-0.017,66,13,2008,189,7.097
16,"=","HOT CHELLE RAE Tonight Tonight",1835,44,351,6,7.656,0.211,55,16,1835,356,7.656
17,"=","THE BAND PERRY If I Die Young",1693,41,246,16,8.002,0.217,49,17,1693,307,8.002
18,"=","STEVEN TYLER (It) Feels So Good",1474,11,39,18,5.725,-0.008,62,16,1474,270,5.905
19,"=","CHRISTINA PERRI Arms",1404,29,71,10,3.917,0.085,66,19,1404,179,3.917
20,"=","JESSIE J Price Tag f/B.O.B",1262,-4,17,-9,6.051,-0.132,66,18,1280,162,6.478
21,"=","MATT NATHANSON Faster",1091,4,82,-8,3.359,0.01,66,21,1091,137,3.359
22,"=","BRITNEY SPEARS Till The World Ends",947,-19,-57,-23,6.309,-0.045,66,17,1171,193,6.394
23,"=","NEON TREES Your Surrender",866,-14,0,-21,1.972,-0.131,66,23,887,110,2.156
24,"=","PITBULL Give Me Everything f/Ne-Yo",854,0,111,-26,3.619,0.057,35,24,854,229,3.619
25,"=","THREE DAYS GRACE Lost In You",775,5,14,-3,1.748,0.03,66,25,775,79,1.748
26,"+1","GOO GOO DOLLS All That You Are",747,15,152,-1,2.865,0.004,31,26,747,171,2.865
27,"-1","LIFEHOUSE Falling In",717,-24,-83,-23,4.135,-0.132,66,10,2169,62,11.084
28,"+1","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",693,60,324,43,3.498,0.313,13,28,693,324,3.498
29,"-1","JENNIFER LOPEZ F/PITBULL On The Floor",676,-20,-50,-27,3.132,-0.088,66,24,909,148,4.073
30,"=","MAT KEARNEY Hey Mama",612,7,43,2,1.141,0.009,66,30,612,75,1.141
31,"=","DAVID COOK Last Goodbye",591,-5,-11,-13,1.526,-0.025,64,29,602,102,1.594
32,"=","TAYLOR SWIFT The Story Of Us",552,-15,-15,-27,2.639,-0.063,60,30,581,68,2.893
33,"=","FOSTER THE PEOPLE Pumped Up Kicks",517,1,92,-22,1.395,0.012,24,32,517,141,1.403
34,"=","GAVIN DEGRAW Not Over You",466,7,55,7,1.353,0.003,32,33,466,138,1.36
35,"=","COLBIE CAILLAT Brighter Than The Sun",460,11,77,5,0.777,0.005,19,35,460,120,0.777
36,"=","MICHELLE BRANCH Loud Music",433,25,84,23,0.803,0.035,20,36,433,119,0.803
37,"=","LMFAO Party Rock Anthem",401,11,74,-4,1.419,0.017,22,37,401,125,1.472
38,"=","FITZ & THE TANTRUMS MoneyGrabber",368,-2,-21,3,1.182,0.056,66,35,413,29,1.182
39,"=","JASON DERULO Don't Wanna Go Home",361,0,24,-10,1.128,0.038,27,38,368,75,1.128
40,"=","LENNY KRAVITZ Stand",345,14,102,8,0.849,-0.031,13,40,345,102,0.88
41,"=","CEE LO GREEN Bright Lights Bigger City",322,-2,-6,0,0.924,0.006,41,38,369,81,1.472
42,"+4","SELENA GOMEZ & THE SCENE Who Says",251,6,56,7,0.787,0.003,9,42,251,56,0.787
44,"=","REEVE CARNEY Rise Above 1 f/Bono & The E...",246,-4,4,-10,0.209,0.005,14,43,254,38,0.213
43,"=","O.A.R. Heaven",246,-6,10,-11,1.247,0.044,12,43,252,92,1.247
45,"=","JAMES BLUNT I'll Be Your Man",241,-7,-2,-12,0.299,-0.01,25,43,251,41,0.321
46,"-4","GRACE POTTER & THE NOCTURNALS Paris (Ooh...",224,-30,-181,-18,0.622,-0.096,66,19,1206,101,4.691
47,"+3","THE SCRIPT Nothing",199,33,133,28,0.321,0.051,2,47,199,133,0.321
48,"=","MUMFORD & SONS The Cave",195,1,18,0,0.703,-0.002,57,40,379,56,1.574
49,"=","BRITNEY SPEARS I Wanna Go",192,14,79,9,0.561,0.047,3,49,192,79,0.561
50,"-3","HANSON Give A Little",181,-14,-93,-13,0.359,-0.05,66,40,360,53,0.919
