"Title","Artist","Spins"
"All Of Me","JOHN LEGEND",6045
"Happy","PHARRELL WILLIAMS",5721
"Not A Bad Thing","JUSTIN TIMBERLAKE",5336
"Ain't It Fun","PARAMORE",4721
"Pompeii","BASTILLE",4671
"Dark Horse","KATY PERRY",4517
"Best Day Of My Life","AMERICAN AUTHORS",4192
"Sleeping With A Friend","NEON TREES",4059
"Raging Fire","PHILLIP PHILLIPS",4038
"Sing","ED SHEERAN",3909
"Me And My Broken Heart","RIXTON",2880
"Girls Chase Boys","INGRID MICHAELSON",2688
"I Choose You","SARA BAREILLES",2533
"The Walker","FITZ & THE TANTRUMS",2498
"Love Runs Out","ONEREPUBLIC",2366
"Birthday","KATY PERRY",2129
"Am I Wrong","NICO & VINZ",2122
"Stay With Me","SAM SMITH",1770
"Talk Dirty f/2 Chainz","JASON DERULO",1385
"Neon Lights","DEMI LOVATO",1375
"On Top Of The World","IMAGINE DRAGONS",1204
"Peace","O.A.R.",1134
"Rude","MAGIC!",1051
"Let It Go","IDINA MENZEL",1015
"Break Your Plans","FRAY",865
"Tennis Court","LORDE",803
"Hey Brother","AVICII",735
"Already Home","A GREAT BIG WORLD",664
"Love Never Felt So Good","M. JACKSON & J. TIMBERLAKE",633
"Classic","MKTO",597
"She Ain't You","NEW HOLLOW",584
"Back Home","ANDY GRAMMER",400
"Magic","COLDPLAY",390
"You & I","ONE DIRECTION",386
"Forever","HAIM",385
"Problem f/Iggy Azalea","ARIANA GRANDE",367
"Come With Me Now","KONGOS",359
"Last Love Song","ZZ WARD",300
"La La La f/Sam Smith","NAUGHTY BOY",289
"Be Okay","OH HONEY",288
"The Man","ALOE BLACC",254
"Summer","CALVIN HARRIS",246
"All I Want","KODALINE",246
"Torpedo","JILLETTE JOHNSON",231
"Believer","AMERICAN AUTHORS",207
"Scare Away The Dark","PASSENGER",184
"Wild Wild Love f/GRL","PITBULL",180
"Crazy Lucky","BETTER THAN EZRA",164
"She Looks So Perfect","5 SECONDS OF SUMMER",163
"Battleships","DAUGHTRY",147
