"Title","Artist","Spins"
"Let Her Go","PASSENGER",5868
"Say Something","A GREAT BIG WORLD",5631
"Counting Stars","ONEREPUBLIC",5380
"Best Day Of My Life","AMERICAN AUTHORS",5261
"Demons","IMAGINE DRAGONS",4551
"Story Of My Life","ONE DIRECTION",4513
"Pompeii","BASTILLE",3803
"Love Don't Die","FRAY",3616
"Team","LORDE",3608
"Wake Me Up","AVICII",3600
"Sweater Weather","NEIGHBOURHOOD",3316
"Waiting For Superman","DAUGHTRY",3012
"Timber f/Ke$ha","PITBULL",2848
"Love Me Again","JOHN NEWMAN",2488
"Hold On","COLBIE CAILLAT",2477
"Burn","ELLIE GOULDING",2206
"Dark Horse","KATY PERRY",1896
"Young Girls","BRUNO MARS",1723
"Human","CHRISTINA PERRI",1679
"Come To Me","GOO GOO DOLLS",1657
"All Of Me","JOHN LEGEND",1267
"Sleeping With A Friend","NEON TREES",1215
"Unconditionally","KATY PERRY",1196
"Do What U Want f/R. Kelly","LADY GAGA",1157
"Stay The Night f/H. Williams","ZEDD",1134
"Wrecking Ball","MILEY CYRUS",1060
"The Monster f/Rihanna","EMINEM",991
"Happy","PHARRELL WILLIAMS",944
"Make A Move","GAVIN DEGRAW",692
"The Man","ALOE BLACC",683
"Chocolate","THE 1975",666
"She Keeps Me Warm","MARY LAMBERT",629
"The Giving Tree","PLAIN WHITE T'S",543
"Hey Brother","AVICII",534
"The Walker","FITZ & THE TANTRUMS",474
"Kinks Shirt","MATT NATHANSON",337
"On Top Of The World","IMAGINE DRAGONS",333
"Lucky Strike","MAROON 5",323
"Adore You","MILEY CYRUS",276
"Come A Little Closer","CAGE THE ELEPHANT",268
"Ain't It Fun","PARAMORE",252
"Can't Remember To Forget You","SHAKIRA F/RIHANNA",252
"Hold On We're Going Home","DRAKE F/MAJID JORDAN",236
"Fight","LEE DEWYZE",233
"XO","BEYONCE",172
"Pumpin Blood","NONONO",165
"I Choose You","SARA BAREILLES",157
"Run Run Run","CELESTE BUCKINGHAM",122
"Talk Dirty f/2 Chainz","JASON DERULO",119
"Rescue","YUNA",118
