"Title","Artist","Spins"
"Sugar","MAROON 5",7247
"Style","TAYLOR SWIFT",7175
"Thinking Out Loud","ED SHEERAN",6634
"Uptown Funk f/Bruno Mars","MARK RONSON",6612
"Love Me Like You Do","ELLIE GOULDING",6421
"Shut Up And Dance","WALK THE MOON",4787
"Heartbeat Song","KELLY CLARKSON",4775
"I Bet My Life","IMAGINE DRAGONS",4605
"Blank Space","TAYLOR SWIFT",3468
"Geronimo","SHEPPARD",3404
"Honey, I'm Good","ANDY GRAMMER",3276
"FourFiveSeconds","RIHANNA/KANYE WEST/P MCCARTNEY",3058
"Budapest","GEORGE EZRA",2878
"Night Changes","ONE DIRECTION",2660
"Lay Me Down","SAM SMITH",2559
"Nothing Without Love","NATE RUESS",1999
"Bright","ECHOSMITH",1775
"Fight Song","RACHEL PLATTEN",1633
"Prayer In C","LILLYWOOD & ROBIN SCHULZ",1507
"Believe","MUMFORD & SONS",1411
"Earned It","THE WEEKND",1345
"Time Of Our Lives f/Ne-Yo","PITBULL",1245
"High","YOUNG RISING SONS",1036
"Want To Want Me","JASON DERULO",972
"Bulletproof Picasso","TRAIN",946
"Talking Body","TOVE LO",853
"Overload","LIFE OF DILLON",795
"One Last Time","ARIANA GRANDE",782
"Dear Future Husband","MEGHAN TRAINOR",698
"First Kiss","KID ROCK",662
"Hold Back The River","JAMES BAY",593
"Hurricane","LIFEHOUSE",530
"Beggin For Thread","BANKS",518
"Wrong Club","THE TING TINGS",465
"Outside f/Ellie Goulding","CALVIN HARRIS",426
"No Good In Goodbye","THE SCRIPT",422
"Chains","NICK JONAS",388
"Billion","MAT KEARNEY",384
"Somebody f/Jeremih","NATALIE LA ROSE",364
"Hero","FAMILY OF THE YEAR",357
"Ghosttown","MADONNA",327
"You Ruin Me","VERONICAS",304
"Take Your Time","SAM HUNT",288
"Nobody Love","TORI KELLY",286
"Elastic Heart f/The Weeknd...","SIA",286
"Whistle (While You Work)","KATY TIZ",270
"I Want You To Know f/S. Gomez","ZEDD",256
"Sun Daze","FLORIDA-GEORGIA LINE",215
"Brother f/Gavin DeGraw","NEEDTOBREATHE",206
"Tears Fall","JACQUIE LEE",197
