"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ADELE Someone Like You",4782,"-44",-321,"-258",28.523,"-0.110",120,"4",1,5345,683,30.563
2,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",4648,"-57",-298,"-271",27.13,"-0.100",134,"9",1,5169,599,29.564
3,"=","KELLY CLARKSON Mr. Know It All",3776,"-11",25,"-201",21.581,"+0.093",74,"19",3,3823,947,21.581
4,"=","THE SCRIPT Nothing",3683,"-26",-237,"-183",20.068,"-0.044",123,"65",3,4163,439,21.681
5,"=","FOSTER THE PEOPLE Pumped Up Kicks",3431,"-57",-401,"-173",19.493,"-0.281",145,"10",3,4141,385,22.389
6,"=","LADY GAGA You And I",3324,"-47",-190,"-184",18.904,"-0.024",90,"27",6,3672,543,19.636
7,"=","COLBIE CAILLAT Brighter Than The Sun",3293,"+7",10,"-159",18.707,"+0.128",140,"85",7,3361,357,18.811
8,"=","LADY ANTEBELLUM Just A Kiss",2986,"+12",134,"-145",15.906,"+0.248",118,"34",8,2986,351,15.906
9,"=","ONEREPUBLIC Good Life",2852,"-43",-233,"-125",17.552,"+0.058",187,"57",1,4888,408,25.509
10,"=","GAVIN DEGRAW Not Over You",2836,"+0",-6,"-134",13.698,"-0.160",153,"36",9,2917,348,14.135
11,"=","DAUGHTRY Crawling Back To You",2534,"-22",-77,"-169",13.215,"-0.112",54,"174",11,2648,901,13.728
12,"=","HOT CHELLE RAE Tonight Tonight",2491,"-29",-367,"-68",15.175,"-0.051",176,"67",2,4609,408,25.013
13,"=","NICKELBACK When We Stand Together",2287,"+2",-38,"-130",10.723,"+0.076",51,"54",13,2391,725,10.969
14,"=","FRAY Heartbeat",1968,"+8",115,"-115",8.538,"+0.076",33,"233",14,1968,528,8.538
15,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",1868,"+11",17,"-100",11.627,"+0.183",99,"16",15,1881,391,11.627
16,"=","LMFAO Party Rock Anthem",1685,"-40",-157,"-89",9.36,"-0.179",143,"15",14,1936,181,10.199
17,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",1661,"+15",104,"-95",11.391,"+0.099",81,"12",17,1661,312,11.391
18,"=","BRUNO MARS It Will Rain",1439,"+9",79,"-110",6.893,"+0.012",44,"5",18,1439,302,6.893
19,"=","RED HOT CHILI PEPPERS Adventures Of Rain...",1295,"-18",-88,"-63",5.139,"-0.059",107,"106",17,1499,222,5.7
20,"=","COLDPLAY Paradise",1222,"+38",222,"-39",5.949,"+0.340",42,"14",20,1222,261,5.949
21,"=","KATY PERRY The One That Got Away",1182,"+24",242,"-33",6.307,"+0.270",31,"11",21,1182,305,6.307
22,"=","PARACHUTE Kiss Me Slowly",1126,"+0",49,"-65",3.26,"-0.093",80,"414",20,1131,165,3.382
23,"=","DAVID GUETTA Without You f/Usher",1094,"+33",230,"+0",5.684,"+0.135",52,"3",23,1094,230,5.684
24,"+1","ELLIE GOULDING Lights",687,"-10",3,"-50",2.506,"-0.064",61,"214",24,697,180,2.595
25,"+1","O.A.R. Heaven",622,"-47",-226,"-81",2.701,"-0.161",133,"--",21,996,110,3.793
26,"+1","RACHEL PLATTEN 1000 Ships",563,"+7",1,"-11",1.056,"+0.009",110,"--",26,563,113,1.085
27,"+3","RIHANNA We Found Love f/Calvin Harris",551,"+11",150,"-19",1.819,"+0.059",25,"1",27,551,192,1.819
28,"+1","THEORY OF A DEADMAN Out Of My Head",540,"-3",-16,"-7",0.951,"+0.104",79,"--",28,647,108,1.048
29,"-1","SIMPLE PLAN Jet Lag f/Natasha Bedingfiel...",517,"-33",-170,"-52",1.103,"-0.068",84,"--",26,779,118,1.799
30,"+1","SARA BAREILLES Gonna Get Over You",495,"+4",11,"-1",0.947,"-0.003",48,"712",30,495,183,0.952
31,"+1","KID ROCK Care f/Martina Mcbride",477,"+1",3,"-52",1.086,"-0.039",53,"--",30,484,111,1.476
32,"+1","SNOW PATROL Called Out In The Dark",378,"+0",37,"-28",0.871,"+0.034",58,"532",32,378,68,0.935
33,"+1","THE CAB Bad",371,"-6",-1,"-16",0.506,"-0.023",90,"518",33,384,61,0.572
34,"+3","CHRISTINA PERRI A Thousand Years",366,"+44",232,"+32",2.627,"+0.260",8,"--",34,366,232,2.627
35,"+1","AVRIL LAVIGNE Wish You Were Here",361,"+6",55,"+2",1.357,"+0.045",36,"393",35,361,125,1.414
36,"-1","BRITNEY SPEARS I Wanna Go",353,"-15",-57,"+4",1.35,"-0.034",124,"101",20,1242,228,6.438
37,"+1","LMFAO Sexy And I Know It",302,"+8",31,"+3",1.122,"+0.037",29,"2",37,302,78,1.122
38,"+2","DAVID COOK Fade Into Me",281,"+5",44,"-9",0.71,"-0.012",23,"--",38,281,61,0.722
39,"+4","SAFETYSUIT Let Go",255,"+8",44,"-1",0.382,"+0.014",29,"--",39,255,45,0.382
40,"-1","DURAN DURAN Leave A Light On",235,"-56",-281,"-78",0.796,"-0.163",60,"--",30,617,232,1.698
41,"+3","FLORENCE + THE MACHINE Shake It Out",226,"+3",39,"-5",0.882,"-0.008",14,"--",41,226,79,0.89
42,"+3","SCARS ON 45 Heart On Fire",207,"-1",14,"-5",0.224,"-0.001",25,"--",42,208,38,0.226
43,"+7","ADELE Set Fire To The Rain",197,"+44",197,"+44",1.974,"+0.424",2,"58",43,197,197,1.974
44,"+2","FITZ & THE TANTRUMS Don't Gotta Work It ...",179,"+4",42,"+1",0.28,"+0.031",11,"--",44,179,42,0.28
