"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ADELE Set Fire To The Rain",4945,-10,47,-12,30.264,0.236,100,"2",1,4955,797,30.264
2,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",4239,61,667,-24,27.256,0.162,47,"5",2,4239,855,27.256
3,"=","KATY PERRY The One That Got Away",4117,-56,-390,-24,23.419,-0.502,129,"50",1,4688,472,28.74
4,"=","BRUNO MARS It Will Rain",4094,-22,-137,-17,24.464,-0.078,142,"25",3,4267,579,25.509
5,"=","GAVIN DEGRAW Not Over You",3616,-19,-233,3,19.831,-0.036,251,"32",1,4384,354,25.25
6,"=","RIHANNA We Found Love f/Calvin Harris",3237,-17,38,-27,21.979,-0.116,123,"23",5,3254,361,22.255
7,"=","COLDPLAY Paradise",3131,25,175,14,17.536,0.19,140,"16",7,3131,274,17.536
8,"=","TRAIN Drive By",2669,12,64,0,13.488,0.078,41,"33",8,2669,795,13.541
9,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",2617,18,-45,53,18.275,0.286,232,"38",1,5169,599,29.564
10,"+1","JESSIE J Domino",2458,37,280,-33,13.843,0.032,71,"22",10,2458,485,13.843
11,"-1","FRAY Heartbeat",2420,-44,-250,-28,9.488,-0.294,131,"75",9,2736,528,11.773
12,"=","KELLY CLARKSON Mr. Know It All",2311,-42,-426,16,14.623,-0.31,172,"93",1,4553,947,27.314
13,"=","CHRISTINA PERRI A Thousand Years",2258,12,139,-7,11.429,-0.09,106,"28",13,2258,299,11.519
14,"=","DAUGHTRY Crawling Back To You",2144,-46,-404,9,10.442,-0.241,152,"854",6,3196,901,16.959
15,"=","DAVID GUETTA Without You f/Usher",1941,0,-20,40,11.911,-0.002,150,"66",13,2285,313,13.95
16,"=","SELENA GOMEZ & THE SCENE Love You Like A...",1707,24,103,13,8.047,0.01,81,"18",16,1707,320,8.047
