"Title","Artist","Spins"
"When I Was Your M...","BRUNO MARS",4982
"I Will Wait","MUMFORD & SONS",4875
"Daylight","MAROON 5",4864
"Carry On","FUN.",4577
"Just Give Me A Re...","PINK",4302
"Ho Hey","LUMINEERS",3873
"Catch My Breath","KELLY CLARKSON",3600
"Next To Me","EMELI SANDE",2853
"Suit & Tie f/JAY ...","JUSTIN TIMBERLAKE",2845
"I Knew You Were T...","TAYLOR SWIFT",2786
"Gone, Gone, Gone","PHILLIP PHILLIPS",2673
"Madness","MUSE",2592
"Stay f/Mikky Ekko","RIHANNA",2582
"Don't You Worry C...","SWEDISH HOUSE MAF...",2219
"22","TAYLOR SWIFT",1880
"Lego House","ED SHEERAN",1710
"Because We Can","BON JOVI",1435
"Come Along f/CeeL...","VICCI MARTINEZ",1319
"Troublemaker f/Fl...","OLLY MURS",1197
"Rebel Beat","GOO GOO DOLLS",1155
"Sweet Nothing f/F...","CALVIN HARRIS",1148
"Heart Attack","DEMI LOVATO",1011
"If I Lose Myself","ONEREPUBLIC",969
"We Come Running","YOUNGBLOOD HAWKE",782
"Feel This Moment ...","PITBULL",763
"Scream And Shout","WILL.I.AM F/BRITN...",749
"Girl On Fire","ALICIA KEYS",704
"Red Hands","WALK OFF THE EART...",687
"Radioactive","IMAGINE DRAGONS",649
"Closer","TEGAN AND SARA",576
"My Songs Know Wha...","FALL OUT BOY",553
"Bones","GINNY BLACKMORE",439
"Mirrors","JUSTIN TIMBERLAKE",432
"Restless Heart","MATT HIRES",427
"Hold On","ALABAMA SHAKES",399
"People Like Us","KELLY CLARKSON",334
"Mermaid","TRAIN",322
"Thrift Shop f/Wan...","MACKLEMORE & RYAN...",305
"Remix (I Like The...","NEW KIDS ON THE B...",296
"Cruise","FLORIDA-GEORGIA L...",292
"I Could Be A King","THE DUNWELLS",283
"I Love It f/Charl...","ICONA POP",253
"Our Song","MATCHBOX TWENTY",222
"It's A Beautiful ...","MICHAEL BUBLE",212
"Change","CHURCHILL",208
"Goodbye In Her Ey...","ZAC BROWN BAND",190
"Stubborn Love","LUMINEERS",178
"Here's To Never G...","AVRIL LAVIGNE",177
"Only You","CEE LO GREEN & LA...",173
"Beneath Your Beau...","LABRINTH",169
