"Title","Artist","Spins"
"Sugar","MAROON 5",7225
"Style","TAYLOR SWIFT",7166
"Uptown Funk f/Bruno Mars","MARK RONSON",6648
"Thinking Out Loud","ED SHEERAN",6643
"Love Me Like You Do","ELLIE GOULDING",6388
"Heartbeat Song","KELLY CLARKSON",4790
"Shut Up And Dance","WALK THE MOON",4690
"I Bet My Life","IMAGINE DRAGONS",4564
"Blank Space","TAYLOR SWIFT",3504
"Geronimo","SHEPPARD",3448
"Honey, I'm Good","ANDY GRAMMER",3244
"FourFiveSeconds","RIHANNA/KANYE WEST/P MCCARTNEY",3065
"Budapest","GEORGE EZRA",2867
"Night Changes","ONE DIRECTION",2646
"Lay Me Down","SAM SMITH",2563
"Nothing Without Love","NATE RUESS",1965
"Bright","ECHOSMITH",1736
"Prayer In C","LILLYWOOD & ROBIN SCHULZ",1600
"Fight Song","RACHEL PLATTEN",1582
"Believe","MUMFORD & SONS",1386
"Earned It","THE WEEKND",1294
"Time Of Our Lives f/Ne-Yo","PITBULL",1260
"High","YOUNG RISING SONS",1016
"Bulletproof Picasso","TRAIN",989
"Want To Want Me","JASON DERULO",952
"Talking Body","TOVE LO",844
"Overload","LIFE OF DILLON",773
"One Last Time","ARIANA GRANDE",767
"Dear Future Husband","MEGHAN TRAINOR",680
"First Kiss","KID ROCK",662
"Hold Back The River","JAMES BAY",584
"Hurricane","LIFEHOUSE",524
"Beggin For Thread","BANKS",519
"Wrong Club","THE TING TINGS",475
"No Good In Goodbye","THE SCRIPT",465
"Outside f/Ellie Goulding","CALVIN HARRIS",425
"Chains","NICK JONAS",386
"Billion","MAT KEARNEY",386
"Hero","FAMILY OF THE YEAR",357
"Somebody f/Jeremih","NATALIE LA ROSE",351
"Ghosttown","MADONNA",322
"You Ruin Me","VERONICAS",303
"Elastic Heart f/The Weeknd...","SIA",284
"Nobody Love","TORI KELLY",276
"Take Your Time","SAM HUNT",274
"Whistle (While You Work)","KATY TIZ",261
"I Want You To Know f/S. Gomez","ZEDD",252
"Sun Daze","FLORIDA-GEORGIA LINE",206
"Brother f/Gavin DeGraw","NEEDTOBREATHE",199
"Tears Fall","JACQUIE LEE",197
