"Title","Artist","Spins"
"Love Yourself","JUSTIN BIEBER",6814
"One Call Away","CHARLIE PUTH",6686
"7 Years","LUKAS GRAHAM",6374
"Stressed Out","TWENTY ONE PILOTS",6091
"Cake By The Ocean","DNCE",5528
"Let It Go","JAMES BAY",5248
"NO","MEGHAN TRAINOR",4723
"Stitches","SHAWN MENDES",3835
"New Romantics","TAYLOR SWIFT",3481
"Something In The Way You Move","ELLIE GOULDING",3395
"Piece By Piece","KELLY CLARKSON",3313
"When We Were Young","ADELE",3043
"America's Sweetheart","ELLE KING",2643
"Make Me Like You","GWEN STEFANI",2382
"Brand New","BEN RECTOR",2322
"Hands To Myself","SELENA GOMEZ",2121
"I Took A Pill In Ibiza","MIKE POSNER",2111
"Electric Love","BORNS",1883
"My House","FLO RIDA",1726
"Lost Boy","RUTH B.",1417
"Pillowtalk","ZAYN",1350
"Fire And The Flood","VANCE JOY",1226
"Rise Up","ANDRA DAY",1041
"Hide Away","DAYA",984
"Die A Happy Man","THOMAS RHETT",925
"Pride","AMERICAN AUTHORS",811
"Walking On A Dream","EMPIRE OF THE SUN",793
"Never Forget You","ZARA LARSSON & MNEK",785
"Victorious","PANIC! AT THE DISCO",771
"Unsteady","X AMBASSADORS",688
"Sound Of Your Heart","SHAWN HOOK",655
"Roses f/Rozes","THE CHAINSMOKERS",596
"First","COLD WAR KIDS",592
"In The Night","THE WEEKND",565
"Better Place","RACHEL PLATTEN",544
"Work From Home","FIFTH HARMONY",542
"Dangerous Woman","ARIANA GRANDE",474
"Torches","DAUGHTRY",393
"Can't Help Falling In Love","HALEY REINHART",327
"Over And Over Again f/A.Grande","NATHAN SYKES",297
"Company","JUSTIN BIEBER",266
"Home","BLUE OCTOBER",256
"Spirits","THE STRUMBELLAS",232
"Vintage","HIGH DIVE HEART",204
"Youth","TROYE SIVAN",200
"So Alive","GOO GOO DOLLS",199
"Work f/Drake","RIHANNA",190
"If It Ain't Love","JASON DERULO",180
"Close f/Tove Lo","NICK JONAS",178
"Colors","HALSEY",174
