"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KELLY CLARKSON Mr. Know It All",4500,"-1",98,"-101",26.986,"+0.104",129,"34",1,4553,947,27.314
2,"=","COLBIE CAILLAT Brighter Than The Sun",3961,"+28",137,"-75",23.712,"+0.306",195,"74",2,3961,396,23.712
3,"=","GAVIN DEGRAW Not Over You",3816,"+57",168,"-16",20.247,"+0.289",208,"20",3,3816,348,20.247
4,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",3648,"-34",-92,"-121",22.12,"-0.294",189,"17",1,5169,599,29.564
5,"=","ADELE Someone Like You",3633,"-35",-122,"-100",22.893,"-0.120",175,"12",1,5345,683,30.563
6,"=","KATY PERRY The One That Got Away",3628,"+88",248,"+17",20.199,"+0.656",86,"8",6,3628,472,20.199
7,"=","LADY ANTEBELLUM Just A Kiss",3541,"+34",59,"-28",20.865,"+0.279",173,"47",4,3692,414,21.571
8,"=","DAUGHTRY Crawling Back To You",3006,"+75",157,"+28",15.957,"+0.553",109,"443",7,3006,901,15.957
9,"+1","BRUNO MARS It Will Rain",2990,"+134",321,"+105",17.237,"+0.806",99,"6",9,2990,340,17.237
10,"-1","GYM CLASS HEROES Stereo Hearts f/Adam Le...",2946,"+53",96,"+20",19.056,"+0.285",136,"19",7,2946,521,19.262
11,"=","ADELE Set Fire To The Rain",2919,"+151",474,"+105",17.816,"+0.891",57,"2",11,2919,474,17.816
12,"=","FRAY Heartbeat",2510,"+56",50,"+31",10.896,"+0.257",88,"94",10,2510,528,11.238
13,"=","RIHANNA We Found Love f/Calvin Harris",2346,"+78",280,"+43",13.952,"+0.621",80,"5",13,2346,361,13.952
14,"=","THE SCRIPT Nothing",2196,"-6",-26,"-66",12.445,"+0.128",178,"157",3,4163,439,21.681
15,"=","DAVID GUETTA Without You f/Usher",2158,"+20",60,"-42",12.065,"+0.238",107,"28",14,2158,313,12.328
16,"=","COLDPLAY Paradise",2081,"+48",104,"+19",11.073,"+0.409",97,"26",15,2081,274,11.073
17,"=","LADY GAGA You And I",1779,"-17",-19,"-51",9.551,"-0.108",145,"62",6,3672,543,19.636
18,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",1673,"-17",-57,"-56",9.973,"-0.103",154,"44",13,2182,391,14.129
19,"=","NICKELBACK When We Stand Together",1639,"-13",-35,"-48",6.256,"+0.057",106,"93",12,2391,725,10.969
20,"=","CHRISTINA PERRI A Thousand Years",1527,"+63",62,"+62",8.033,"+0.122",63,"38",20,1527,299,8.322
21,"=","ELLIE GOULDING Lights",1028,"+13",-23,"-4",4.325,"+0.145",116,"150",21,1086,180,4.435
22,"=","AVRIL LAVIGNE Wish You Were Here",917,"+34",54,"+27",3.437,"+0.211",91,"90",22,917,143,3.437
23,"=","PARACHUTE Kiss Me Slowly",804,"-3",-13,"+0",3.159,"+0.087",135,"302",20,1235,165,4.313
24,"=","SNOW PATROL Called Out In The Dark",776,"+20",31,"+12",2.315,"+0.169",113,"682",24,776,97,2.315
25,"=","RACHEL PLATTEN 1000 Ships",710,"+17",14,"+18",2.076,"+0.099",165,"--",24,735,113,2.184
26,"+2","ANDY GRAMMER Fine By Me",642,"+44",92,"+47",2.497,"+0.105",49,"886",26,642,126,2.497
27,"-1","HOT CHELLE RAE I Like It Like That f/New...",642,"+18",67,"+13",2.482,"+0.189",33,"31",26,642,159,2.482
28,"-1","FLORENCE + THE MACHINE Shake It Out",625,"+12",37,"+8",1.859,"+0.007",69,"--",26,625,101,1.86
29,"=","SELENA GOMEZ & THE SCENE Love You Like A...",595,"+24",99,"+13",2.043,"+0.132",38,"29",29,595,147,2.043
30,"+1","LADY GAGA Marry The Night",591,"+35",87,"+17",2.489,"+0.174",42,"42",29,591,158,2.489
31,"-1","KID ROCK Care f/Martina Mcbride",564,"+2",-30,"-12",1.538,"+0.033",108,"--",26,622,111,1.724
32,"=","LMFAO Sexy And I Know It",551,"+24",37,"+12",2.536,"+0.094",84,"3",28,551,78,2.536
33,"=","THE CAB Bad",444,"+11",20,"+3",0.664,"+0.025",145,"885",30,444,93,0.783
34,"+1","JESSIE J Domino",431,"+35",117,"+25",2.565,"+0.167",28,"15",34,431,117,2.565
35,"-1","FLO RIDA Good Feeling",405,"+2",16,"-12",1.823,"+0.144",56,"4",31,405,99,1.823
36,"=","SCARS ON 45 Heart On Fire",338,"-5",-11,"-8",0.336,"+0.003",80,"--",34,357,58,0.407
37,"=","EVANESCENCE My Heart Is Broken",313,"+8",11,"+1",0.624,"-0.003",59,"--",37,313,95,0.727
38,"=","DAVID COOK Fade Into Me",304,"+7",-4,"+10",0.775,"+0.012",78,"--",33,342,61,0.846
39,"+1","FOSTER THE PEOPLE Don't Stop (Color On T...",263,"+15",18,"+28",0.981,"+0.102",28,"107",39,263,93,0.981
40,"-1","RED HOT CHILI PEPPERS Adventures Of Rain...",250,"-21",-7,"-33",1.101,"-0.153",162,"421",17,1499,222,5.7
41,"=","T-PAIN 5 O'Clock f/Wiz Khalifa",221,"+4",0,"+1",0.49,"+0.017",43,"25",39,246,89,0.511
42,"+3","KELLY CLARKSON Stronger (What Doesn't Ki...",216,"+40",143,"-30",1.73,"+0.291",4,"--",42,216,173,1.73
43,"-1","FITZ & THE TANTRUMS Don't Gotta Work It ...",215,"+11",-7,"+11",0.672,"+0.017",66,"--",40,235,49,0.678
44,"-1","ADELE Rumour Has It",198,"+15",18,"+17",1.297,"+0.096",66,"85",43,198,75,1.327
45,"+2","MATT NATHANSON Run f/Sugarland",179,"+26",46,"+29",1.42,"+0.123",20,"--",45,179,46,1.42
46,"-2","OUTASIGHT Tonight Is The Night",177,"-5",-19,"-8",0.773,"-0.062",22,"39",43,196,69,1.264
47,"-1","JACK'S MANNEQUIN Release Me",169,"+4",3,"-1",0.168,"+0.008",33,"--",43,173,40,0.168
48,"=","DEV In The Dark",139,"-4",-4,"-7",0.449,"+0.000",94,"122",45,175,36,0.51
