"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ADELE Rolling In The Deep",5033,"+42",257,"-3",26.439,"+0.146",3,1,5033,272,26.439
2,"=","PINK F**kin' Perfect (Perfect)",4519,"-15",-27,"-6",24.62,"-0.238",3,2,4534,23,24.858
3,"=","THE SCRIPT For The First Time",4301,"-16",54,"-41",19.47,"-0.075",3,3,4317,123,19.649
4,"=","CEE LO GREEN F**k You (Forget You)",3639,"-35",-374,"+19",19.22,"-0.097",3,4,3721,0,19.447
5,"=","KATY PERRY E.T.",3587,"+73",450,"+10",17.572,"+0.257",3,5,3587,523,17.572
6,"=","MAROON 5 Never Gonna Leave This Bed",3128,"+47",233,"+24",14.865,"+0.079",3,6,3128,246,14.865
7,"=","BRUNO MARS Grenade",2761,"-53",-265,"-41",16.648,"-0.415",3,7,2871,0,17.585
8,"=","KATY PERRY Firework",2514,"-40",-274,"-3",15.749,"-0.113",3,8,2576,0,16.008
9,"=","COLBIE CAILLAT I Do",2313,"+11",101,"+12",10.066,"+0.002",3,9,2313,104,10.066
10,"=","ANDY GRAMMER Keep Your Head Up",2185,"+18",196,"-11",10.529,"+0.221",3,10,2185,263,10.529
11,"=","LIFEHOUSE Falling In",2158,"-7",-6,"-26",10.815,"-0.100",3,10,2166,62,11.084
12,"=","PINK Raise Your Glass",2108,"-5",-90,"-16",12.404,"-0.045",3,12,2134,0,12.55
13,"=","ONEREPUBLIC Good Life",2093,"+41",355,"-7",8.022,"+0.139",3,13,2093,385,8.022
14,"=","AVRIL LAVIGNE What The Hell",2002,"+8",-73,"+25",9.547,"+0.213",3,13,2015,0,9.547
15,"+1","MY CHEMICAL ROMANCE Sing",1896,"+11",105,"-6",9.113,"+0.048",3,15,1896,184,9.144
16,"-1","LADY GAGA Born This Way",1890,"-32",-285,"-8",9.081,"-0.221",3,15,1960,0,9.458
17,"=","SARA BAREILLES Uncharted",1653,"+3",80,"-17",5.444,"+0.053",3,17,1653,103,5.444
18,"=","THIRTY SECONDS TO MARS Closer To The Edg...",1329,"+14",85,"+4",4.775,"+0.095",3,18,1329,86,4.775
19,"=","PARACHUTE Something To Believe In",1252,"-10",39,"-29",4.349,"-0.077",3,19,1262,95,4.526
20,"=","BRUNO MARS Lazy Song",1249,"+98",472,"+67",6.359,"+0.346",3,20,1249,472,6.359
21,"=","TRAIN Save Me San Francisco",1039,"+51",342,"+7",3.638,"+0.169",3,21,1039,355,3.638
22,"=","GRACE POTTER & THE NOCTURNALS Paris (Ooh...",987,"+6",60,"-13",3.602,"+0.126",3,22,987,101,3.602
23,"=","ENRIQUE IGLESIAS Tonight f/Ludacris",922,"-28",-210,"+6",4.596,"-0.152",3,21,974,0,4.971
