"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KATY PERRY Last Friday Night (T.G.I.F.)",4737,"+6",106,"+5",24.988,"-0.052",78,"17",1,4737,785,25.04
2,"=","ONEREPUBLIC Good Life",4602,"-17",-191,"+4",24.15,"-0.268",110,"11",1,4888,408,25.509
3,"=","LADY GAGA The Edge Of Glory",3991,"-73",-310,"-63",21.983,"-0.640",102,"36",2,4442,631,24.134
4,"=","THE BAND PERRY If I Die Young",3899,"+26",258,"+2",19.162,"+0.010",93,"18",4,3899,496,19.162
5,"=","HOT CHELLE RAE Tonight Tonight",3682,"+47",374,"-1",19.788,"+0.257",99,"16",5,3682,408,19.788
6,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",3535,"+78",501,"+19",18.096,"+0.037",57,"2",6,3535,599,18.096
7,"=","ADELE Rolling In The Deep",3198,"-30",-326,"+1",17.705,"+0.081",110,"14",1,5540,342,29.393
8,"=","TRAIN Save Me San Francisco",2841,"-75",-421,"-65",11.095,"-0.419",110,"95",6,3331,355,13.679
9,"=","COLDPLAY Every Teardrop Is A Waterfall",2794,"+20",97,"+23",12.388,"+0.058",82,"47",9,2794,560,12.388
10,"=","ANDY GRAMMER Keep Your Head Up",2440,"-51",-406,"+16",10.737,"-0.312",110,"81",5,3549,291,16.891
11,"=","FOSTER THE PEOPLE Pumped Up Kicks",2367,"+56",384,"+4",10.376,"+0.257",68,"1",11,2367,384,10.376
12,"=","THE SCRIPT Nothing",2230,"+44",299,"-12",8.798,"+0.099",46,"49",12,2230,439,8.798
13,"=","ADELE Someone Like You",2147,"+72",459,"+24",9.554,"+0.154",43,"3",13,2147,459,9.554
14,"+1","CHRISTINA PERRI Arms",1965,"+2",55,"-14",7.436,"+0.012",110,"132",13,1965,179,7.546
15,"-1","BRUNO MARS Lazy Song",1962,"-55",-364,"-4",11.649,"-0.309",110,"52",2,4460,564,22.506
16,"=","BLACK EYED PEAS Just Can't Get Enough",1910,"+3",7,"+17",11.641,"+0.002",110,"80",12,2308,292,13.055
17,"=","MATT NATHANSON Faster",1873,"+19",164,"+18",7.318,"+0.105",110,"142",14,1873,181,7.318
18,"=","GOO GOO DOLLS All That You Are",1588,"+10",83,"-17",7.043,"-0.070",75,"908",17,1588,250,7.234
19,"=","PITBULL Give Me Everything f/Ne-Yo",1372,"-2",11,"-15",7.564,"+0.117",79,"13",19,1378,229,7.564
20,"=","COLBIE CAILLAT Brighter Than The Sun",1356,"+28",173,"-6",5.433,"+0.039",63,"86",20,1356,198,5.433
21,"=","GAVIN DEGRAW Not Over You",1300,"+11",104,"-13",4.327,"+0.083",76,"76",20,1300,237,4.328
22,"+1","THREE DAYS GRACE Lost In You",1130,"+4",39,"+2",2.675,"-0.022",110,"834",21,1130,109,2.704
23,"+2","LMFAO Party Rock Anthem",1118,"+42",164,"+30",6.365,"+0.345",66,"8",23,1118,164,6.365
24,"=","MICHELLE BRANCH Loud Music",1114,"+8",77,"-15",3.155,"+0.036",64,"--",24,1114,154,3.155
25,"-3","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",1111,"-23",-106,"-14",6.399,"-0.172",110,"84",10,2719,328,15.106
26,"=","MAT KEARNEY Hey Mama",1073,"+12",72,"+9",3.088,"-0.003",110,"--",24,1073,103,3.091
27,"=","BRITNEY SPEARS I Wanna Go",1009,"+21",126,"+3",4.128,"+0.196",47,"19",27,1009,228,4.128
28,"=","LADY ANTEBELLUM Just A Kiss",872,"+43",252,"+23",4.336,"+0.163",41,"29",28,872,252,4.336
29,"=","LENNY KRAVITZ Stand",757,"+9",58,"+2",1.52,"-0.034",57,"--",28,757,112,1.554
30,"=","O.A.R. Heaven",666,"+12",62,"+10",2.468,"+0.001",56,"--",30,666,110,2.609
31,"=","LADY GAGA You And I",665,"+61",374,"+27",3.258,"+0.355",13,"4",31,665,374,3.258
32,"=","JESSIE J Price Tag f/B.O.B",544,"-24",-119,"-16",3.54,"-0.311",110,"78",18,1280,162,6.478
33,"+1","NICKI MINAJ Super Bass",353,"+3",48,"-12",1.153,"+0.031",34,"15",33,353,91,1.153
34,"+2","COBRA STARSHIP You Make Me Feel... f/Sab...",346,"+14",88,"+1",1.778,"+0.139",22,"7",34,346,96,1.778
35,"+2","RED HOT CHILI PEPPERS Adventures Of Rain...",338,"+18",74,"+10",1.044,"+0.066",30,"63",35,338,74,1.044
36,"-1","REEVE CARNEY Rise Above 1 f/Bono & The E...",333,"-5",-22,"-7",0.32,"-0.013",58,"--",33,358,44,0.369
37,"+1","CAROLINA LIAR Drown",281,"-4",16,"-9",0.327,"-0.007",25,"--",36,285,84,0.426
38,"+1","DEMI LOVATO Skyscraper",277,"-2",36,"-12",0.885,"-0.033",22,"38",38,279,84,0.926
39,"+1","JENNIFER LOPEZ F/PITBULL On The Floor",249,"-2",-21,"+9",0.894,"-0.038",110,"66",24,909,148,4.073
