"Title","Artist","Spins"
"Hello","ADELE",6938
"Ex's and Oh's","ELLE KING",6853
"Wildest Dreams","TAYLOR SWIFT",6562
"Like I'm Gonna Lose You","MEGHAN TRAINOR",6175
"Stitches","SHAWN MENDES",5839
"Renegades","X AMBASSADORS",5283
"Locked Away f/Adam Levine","R. CITY",4222
"What Do You Mean?","JUSTIN BIEBER",3834
"On My Mind","ELLIE GOULDING",3450
"Photograph","ED SHEERAN",3406
"Shut Up And Dance","WALK THE MOON",3238
"Someone New","HOZIER",3154
"Stand By You","RACHEL PLATTEN",3081
"Lay It All On Me f/Ed Sheeran","RUDIMENTAL",2904
"Good To Be Alive (Hallelujah)","ANDY GRAMMER",2181
"Adventure Of A Lifetime","COLDPLAY",2151
"Drag Me Down","ONE DIRECTION",1896
"Hold My Hand","JESS GLYNNE",1773
"Used To Love You","GWEN STEFANI",1745
"Let It Go","JAMES BAY",1696
"Hold Each Other f/Futuristic","A GREAT BIG WORLD",1511
"Hold On Forever","ROB THOMAS",1369
"Confident","DEMI LOVATO",1254
"Here","ALESSIA CARA",1081
"Lean On f/MØ & DJ Snake","MAJOR LAZER",974
"Wasn't Expecting That","JAMIE LAWSON",968
"Irresistible f/Demi Lovato","FALL OUT BOY",901
"Can't  Sleep Love","PENTATONIX",829
"She Used To Be Mine","SARA BAREILLES",763
"Same Old Love","SELENA GOMEZ",614
"Once A Day","MICHAEL FRANTI & SPEARHEAD",508
"One Call Away","CHARLIE PUTH",468
"Another Lonely Night","ADAM LAMBERT",416
"New Americana","HALSEY",401
"Hypnotic","ZELLA DAY",392
"Alive","SIA",388
"Blame It On Me","GEORGE EZRA",330
"Good For You f/A$AP Rocky","SELENA GOMEZ",326
"Sorry","JUSTIN BIEBER",321
"Feelings","MAROON 5",314
"Oh My Love","THE SCORE",308
"Fix My Eyes","FOR KING & COUNTRY",291
"The Hills","THE WEEKND",285
"Piece By Piece","KELLY CLARKSON",272
"2 Heads","COLEMAN HELL",269
"Different Colors","WALK THE MOON",242
"Fight For What's Right","THE RUA",240
"Cool For The Summer","DEMI LOVATO",237
"Cake By The Ocean","DNCE",231
"Didn't Know You","KARMIN",215
