"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ADELE Rolling In The Deep",4988,-44,-154,-42,27.665,-0.165,63,1,5540,342,29.393
2,"=","BRUNO MARS Lazy Song",4460,3,160,-11,22.278,-0.181,63,2,4460,564,22.506
3,"=","ONEREPUBLIC Good Life",4308,34,310,-5,21.028,0.34,63,3,4308,408,21.028
4,"=","LADY GAGA The Edge Of Glory",3717,37,363,-33,19.589,0.266,55,4,3717,631,19.589
5,"=","MAROON 5 Never Gonna Leave This Bed",3582,-40,-62,-28,18.177,-0.178,63,4,3782,246,18.678
6,"=","ANDY GRAMMER Keep Your Head Up",3475,15,188,6,15.866,0.147,63,6,3475,291,15.866
7,"=","PINK F**kin' Perfect (Perfect)",3200,-21,-19,22,18.097,-0.138,63,2,4534,67,24.858
8,"=","KATY PERRY E.T.",3077,-69,-301,-48,15.812,-0.461,63,2,4417,523,23.302
9,"=","TRAIN Save Me San Francisco",3013,13,189,8,12.789,-0.056,63,9,3013,355,12.845
10,"=","THE SCRIPT For The First Time",2872,-12,18,20,16.313,-0.165,63,3,4317,123,21.065
11,"=","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",2687,19,198,-2,14.9,0.146,63,11,2687,328,14.9
12,"=","BLACK EYED PEAS Just Can't Get Enough",2254,21,73,10,12.572,0.031,63,12,2254,292,12.733
13,"=","KATY PERRY Last Friday Night (T.G.I.F.)",2200,47,413,-32,12.495,0.205,31,13,2200,703,12.495
14,"=","COLDPLAY Every Teardrop Is A Waterfall",2139,28,222,-23,10.162,0.084,35,13,2139,560,10.162
15,"=","PARACHUTE Something To Believe In",2008,6,67,12,6.842,-0.206,63,13,2008,189,7.097
16,"=","HOT CHELLE RAE Tonight Tonight",1669,39,323,-12,7.161,0.089,52,16,1669,356,7.161
17,"=","THE BAND PERRY If I Die Young",1582,34,229,-5,7.386,0.081,46,17,1582,307,7.386
18,"=","STEVEN TYLER (It) Feels So Good",1460,7,30,4,5.783,-0.013,59,16,1460,270,5.905
19,"=","CHRISTINA PERRI Arms",1353,12,95,-2,3.748,0.09,63,19,1353,179,3.748
20,"=","JESSIE J Price Tag f/B.O.B",1278,9,66,6,6.468,0.069,63,18,1278,162,6.478
21,"=","MATT NATHANSON Faster",1078,18,110,9,3.25,0.159,63,21,1078,137,3.25
22,"=","BRITNEY SPEARS Till The World Ends",996,-11,9,-7,6.369,-0.025,63,17,1171,193,6.394
23,"=","NEON TREES Your Surrender",886,10,33,14,2.154,0.03,63,23,886,110,2.154
24,"=","PITBULL Give Me Everything f/Ne-Yo",834,24,113,12,3.402,0.139,32,24,834,229,3.402
25,"+1","THREE DAYS GRACE Lost In You",765,6,28,10,1.635,-0.033,63,25,765,79,1.668
26,"-1","LIFEHOUSE Falling In",756,-21,-12,-8,4.333,-0.11,63,10,2169,62,11.084
27,"=","JENNIFER LOPEZ F/PITBULL On The Floor",719,-7,-30,5,3.432,-0.082,63,24,909,148,4.073
28,"=","GOO GOO DOLLS All That You Are",703,22,147,10,2.717,0.123,28,28,703,171,2.717
29,"=","DAVID COOK Last Goodbye",600,2,15,-8,1.594,0.024,61,29,602,102,1.594
31,"=","MAT KEARNEY Hey Mama",579,11,23,-2,1.092,0.022,63,30,579,75,1.092
30,"=","TAYLOR SWIFT The Story Of Us",579,-2,37,-5,2.716,-0.052,57,30,581,68,2.893
32,"+1","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",507,58,213,35,2.527,0.301,10,32,507,227,2.527
33,"-1","FOSTER THE PEOPLE Pumped Up Kicks",496,16,40,12,1.399,0.041,21,32,496,141,1.399
34,"=","GAVIN DEGRAW Not Over You",448,7,41,-1,1.36,0.111,29,33,448,138,1.36
35,"=","COLBIE CAILLAT Brighter Than The Sun",437,18,75,10,0.754,0.028,16,35,437,120,0.754
36,"=","MICHELLE BRANCH Loud Music",388,16,49,15,0.773,0.022,17,36,388,119,0.773
37,"=","FITZ & THE TANTRUMS MoneyGrabber",371,0,-30,3,1.01,0.008,63,35,413,29,1.161
38,"=","JASON DERULO Don't Wanna Go Home",363,-5,20,-13,1.071,-0.019,24,38,368,75,1.09
39,"=","LMFAO Party Rock Anthem",360,3,27,-6,1.406,-0.05,19,39,360,125,1.472
40,"+1","CEE LO GREEN Bright Lights Bigger City",326,-1,-23,-5,0.924,-0.027,38,38,369,81,1.472
41,"+1","LENNY KRAVITZ Stand",308,17,83,8,0.814,0.032,10,41,308,83,0.814
42,"-2","GRACE POTTER & THE NOCTURNALS Paris (Ooh...",305,-25,-149,-4,0.851,-0.085,63,19,1206,101,4.691
43,"+2","JAMES BLUNT I'll Be Your Man",251,6,6,8,0.321,0.008,22,43,251,41,0.321
44,"-1","REEVE CARNEY Rise Above 1 f/Bono & The E...",250,0,6,-4,0.212,0,11,43,254,38,0.213
45,"-1","O.A.R. Heaven",246,-1,21,-13,1.209,-0.015,9,44,247,92,1.224
46,"+1","SELENA GOMEZ & THE SCENE Who Says",230,14,37,11,0.773,0.035,6,46,230,39,0.773
47,"-1","HANSON Give A Little",227,-14,-56,-7,0.489,-0.016,63,40,360,53,0.919
48,"=","MUMFORD & SONS The Cave",193,1,-12,2,0.72,0.001,54,40,379,56,1.574
49,"=","LINKIN PARK Iridescent",167,2,-16,-5,0.128,-0.002,3,49,167,0,0.151
50,"=","RIHANNA California King Bed",163,0,-7,1,0.39,0.002,2,50,163,0,0.39
