"Title","Artist","Spins"
"Shake It Off","TAYLOR SWIFT",6425
"All About That Bass","MEGHAN TRAINOR",6270
"Animals","MAROON 5",5775
"Don't","ED SHEERAN",5539
"Cool Kids","ECHOSMITH",4938
"Boom Clap","CHARLI XCX",4740
"Habits (Stay High)","TOVE LO",4300
"Bang Bang","JESSIE J/A. GRANDE/N. MINAJ",3937
"Superheroes","THE SCRIPT",3545
"I'm Not The Only One","SAM SMITH",3332
"Try","COLBIE CAILLAT",3290
"Rather Be f/Jess Glynne","CLEAN BANDIT",3181
"Stolen Dance","MILKY CHANCE",2572
"Riptide","VANCE JOY",2468
"Take Me To Church","HOZIER",2457
"I Lived","ONEREPUBLIC",2025
"Chandelier","SIA",1713
"In Your Arms","NICO & VINZ",1699
"Blank Space","TAYLOR SWIFT",1619
"Ghost","ELLA HENDERSON",1562
"Battleships","DAUGHTRY",1523
"Centuries","FALL OUT BOY",1168
"Baby Don't Lie","GWEN STEFANI",1100
"Headphones f/LOLO","MATT NATHANSON",1091
"Cadillac, Cadillac","TRAIN",1080
"Secrets","MARY LAMBERT",995
"What Are You Waiting For","NICKELBACK",981
"Waves","MR PROBZ",877
"Fire","GAVIN DEGRAW",801
"Afterlife","INGRID MICHAELSON",790
"Break Free f/Zedd","ARIANA GRANDE",599
"Black Widow f/Rita Ora","IGGY AZALEA",554
"Jealous","NICK JONAS",547
"Blame f/John Newman","CALVIN HARRIS",537
"Shatter Me f/Lzzy Hale","LINDSEY STIRLING",471
"Dangerous f/Joywave","BIG DATA",466
"Steal My Girl","ONE DIRECTION",440
"I Bet My Life","IMAGINE DRAGONS",438
"Fools Gold","FITZ & THE TANTRUMS",344
"Bartender","LADY ANTEBELLUM",344
"Lips Are Movin","MEGHAN TRAINOR",325
"Trumpets","JASON DERULO",321
"Thinking Out Loud","ED SHEERAN",252
"Love Me Harder","ARIANA GRANDE & THE WEEKND",246
"Unbreakable","JAMIE SCOTT",225
"Every Breaking Wave","U2",181
"Budapest","GEORGE EZRA",171
"Everything Is Possible","JONATHAN JACKSON + ENATION",166
"Never Been In Love f/Icona Pop","COBRA STARSHIP",162
"Let Your Hair Down","MAGIC!",150
