"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ADELE Rolling In The Deep",5498,"-8",-43,"-12",28.962,"+0.017",36,1,5540,342,29.277
2,"=","KATY PERRY E.T.",4407,"+9",47,"-5",23.294,"-0.008",36,2,4417,523,23.302
3,"=","PINK F**kin' Perfect (Perfect)",4077,"-6",-93,"+5",22.544,"-0.148",36,2,4534,67,24.858
4,"=","MAROON 5 Never Gonna Leave This Bed",3726,"+4",73,"-29",18.037,"-0.021",36,4,3726,246,18.106
5,"=","THE SCRIPT For The First Time",3541,"-42",-306,"+6",17.285,"-0.132",36,3,4317,123,21.065
6,"+1","BRUNO MARS Lazy Song",3388,"+79",475,"+19",17.405,"+0.298",36,6,3388,564,17.405
7,"-1","ONEREPUBLIC Good Life",3364,"+24",153,"-19",14.407,"+0.211",36,6,3364,408,14.407
8,"+1","ANDY GRAMMER Keep Your Head Up",3058,"+27",184,"+0",14.006,"+0.017",36,8,3058,291,14.006
9,"-1","CEE LO GREEN F**k You (Forget You)",3039,"-28",-79,"-13",16.928,"-0.023",36,4,3721,0,19.447
10,"=","TRAIN Save Me San Francisco",2392,"+8",224,"-36",10.366,"+0.206",36,10,2392,355,10.366
11,"=","MY CHEMICAL ROMANCE Sing",2087,"-14",-63,"-24",10.021,"-0.530",36,10,2156,213,11.397
12,"=","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",2036,"+15",223,"-37",10.574,"+0.176",36,12,2036,328,10.574
13,"=","LADY GAGA The Edge Of Glory",1945,"+75",568,"-10",10.521,"+0.449",28,13,1945,631,10.521
14,"=","PARACHUTE Something To Believe In",1761,"-2",140,"-40",5.578,"+0.022",36,14,1763,189,5.578
15,"=","SARA BAREILLES Uncharted",1687,"-14",-86,"+10",6.202,"-0.174",36,13,1807,103,6.832
16,"+1","BLACK EYED PEAS Just Can't Get Enough",1578,"+23",157,"+18",7.302,"+0.109",36,16,1578,292,7.302
17,"-1","THIRTY SECONDS TO MARS Closer To The Edg...",1560,"+0",18,"-1",5.598,"-0.007",36,16,1575,103,5.605
18,"=","COLBIE CAILLAT I Do",1316,"-57",-501,"+18",5.906,"-0.087",36,8,2366,112,10.531
19,"=","LIFEHOUSE Falling In",1165,"-36",-404,"+9",7.018,"-0.056",36,10,2169,62,11.084
20,"+1","BRITNEY SPEARS Till The World Ends",1162,"-9",29,"-32",5.1,"+0.027",36,20,1171,193,5.155
21,"-1","GRACE POTTER & THE NOCTURNALS Paris (Ooh...",1156,"-16",-50,"-31",4.395,"-0.075",36,19,1206,101,4.691
22,"=","STEVEN TYLER (It) Feels So Good",1121,"+19",155,"-2",4.317,"+0.202",32,22,1121,270,4.317
23,"=","JESSIE J Price Tag f/B.O.B",953,"+22",133,"+17",5.049,"+0.134",36,23,953,162,5.049
24,"=","JENNIFER LOPEZ F/PITBULL On The Floor",887,"+10",45,"+7",3.975,"+0.088",36,24,887,148,3.975
25,"=","CHRISTINA PERRI Arms",843,"+10",11,"-2",2.104,"+0.011",36,25,843,135,2.281
26,"=","NEON TREES Your Surrender",739,"+1",-4,"+6",1.374,"-0.042",36,26,753,110,1.479
27,"=","MATT NATHANSON Faster",707,"+8",65,"-8",1.998,"-0.007",36,27,707,129,2.005
28,"=","LADY GAGA Born This Way",703,"+6",-71,"+32",3.046,"+0.098",36,15,1960,0,9.458
30,"-1","HOT CHELLE RAE Tonight Tonight",638,"+24",179,"+6",2.563,"+0.184",25,29,638,179,2.563
29,"+1","THE BAND PERRY If I Die Young",638,"+37",253,"+17",2.753,"+0.167",19,29,638,253,2.753
31,"+1","THREE DAYS GRACE Lost In You",600,"+11",67,"+10",0.977,"+0.017",36,30,600,79,0.977
32,"-1","ANDREW ALLEN Loving You Tonight",594,"-1",25,"-1",1.199,"-0.044",36,29,603,67,1.354
33,"+1","COLDPLAY Every Teardrop Is A Waterfall",571,"+57",309,"+0",3.014,"+0.207",8,33,571,332,3.014
34,"-1","RIHANNA S&M",538,"+3",-52,"+33",2.988,"+0.097",36,25,811,117,4.357
35,"+2","KE$HA Blow",467,"+13",42,"+22",2.439,"+0.190",36,26,752,67,2.958
36,"=","TAYLOR SWIFT The Story Of Us",462,"+8",51,"+3",2.501,"+0.067",30,36,462,68,2.501
37,"-2","MAT KEARNEY Hey Mama",461,"+0",55,"-9",0.93,"-0.022",36,35,461,75,0.952
38,"=","DAVID COOK Last Goodbye",430,"+6",39,"-4",1.116,"-0.028",34,38,430,102,1.144
39,"=","FITZ & THE TANTRUMS MoneyGrabber",399,"+2",19,"-2",0.493,"-0.010",36,38,399,29,0.524
40,"+1","HANSON Give A Little",337,"+1",9,"+5",0.772,"+0.029",36,40,341,53,0.772
41,"-1","MUMFORD & SONS The Cave",325,"-17",-53,"-15",0.747,"-0.153",36,40,379,56,1.574
42,"=","SAFETYSUIT Get Around This",323,"+0",33,"-4",0.325,"-0.008",25,41,333,58,0.345
43,"+2","KATY PERRY Last Friday Night (T.G.I.F.)",320,"+33",133,"+18",2.06,"+0.165",4,43,320,133,2.06
44,"-1","BC JEAN I'll Survive You",310,"-4",-7,"-5",0.442,"-0.048",32,43,323,42,0.546
45,"+1","PITBULL Give Me Everything f/Ne-Yo",303,"+20",84,"+16",1.1,"+0.072",5,45,303,84,1.1
46,"-2","CEE LO GREEN Bright Lights Bigger City",303,"-2",11,"-14",1.317,"-0.028",11,44,305,81,1.472
47,"=","TINIE TEMPAH Written In The Stars",260,"-9",-31,"-6",0.917,"-0.057",21,46,315,80,1.082
48,"+1","GAVIN DEGRAW Not Over You",259,"+10",129,"-9",0.625,"+0.119",2,48,259,138,0.625
49,"-1","JASON REEVES Sticks And Stones",247,"-5",-3,"-12",0.277,"-0.004",11,48,253,27,0.283
50,"--","GOO GOO DOLLS All That You Are",234,"--",171,"--",0.996,"--",1,50,234,171,0.996
